,date,vodka,State,spider solitaire,participants_x,inflation_x,participants_y,blood drive,ebay,jobs,brownie recipe,xbox,linkedin,haircut,calvin klein,candy crush,omegle,slutload,inflation_y,harvard,jobs near me,mens underwear,pornhub,lottery,google flights,unemployment,resume template
853,2017-06-01,38.0,DE,28.0,8.0,39.0,18.0,28.0,46.0,60.0,0.0,46.0,47.0,46,22.0,8.0,13.0,5.0,32.0,34.0,62.0,0,72,63.0,21,27,26.0
854,2017-07-01,45.0,DE,26.0,7.0,22.0,17.0,0.0,47.0,58.0,37.0,37.0,42.0,40,55.0,21.0,5.0,0.0,18.0,39.0,42.0,46,64,58.0,46,22,25.0
855,2017-08-01,42.0,DE,25.0,0.0,21.0,0.0,25.0,47.0,67.0,12.0,44.0,40.0,47,52.0,11.0,16.0,9.0,17.0,40.0,40.0,0,53,79.0,55,22,23.0
856,2017-09-01,39.0,DE,42.0,7.0,21.0,0.0,0.0,47.0,58.0,0.0,38.0,46.0,57,20.0,13.0,11.0,14.0,29.0,51.0,34.0,30,66,68.0,43,20,0.0
857,2017-10-01,38.0,DE,32.0,0.0,47.0,15.0,24.0,49.0,57.0,0.0,32.0,65.0,60,56.0,9.0,9.0,4.0,28.0,58.0,46.0,28,60,60.0,45,20,38.0
858,2017-11-01,65.0,DE,33.0,7.0,34.0,15.0,25.0,51.0,53.0,0.0,67.0,42.0,26,45.0,12.0,7.0,5.0,40.0,40.0,30.0,14,76,65.0,52,16,15.0
859,2017-12-01,56.0,DE,65.0,14.0,27.0,15.0,97.0,46.0,54.0,0.0,78.0,45.0,60,77.0,4.0,15.0,0.0,62.0,26.0,44.0,28,80,68.0,42,21,15.0
860,2018-01-01,37.0,DE,31.0,13.0,39.0,15.0,0.0,43.0,66.0,33.0,53.0,47.0,47,67.0,5.0,22.0,0.0,43.0,32.0,52.0,27,76,73.0,67,35,22.0
861,2018-02-01,46.0,DE,42.0,28.0,50.0,96.0,26.0,43.0,55.0,24.0,41.0,47.0,39,20.0,5.0,14.0,5.0,53.0,65.0,45.0,59,81,65.0,54,30,16.0
862,2018-03-01,44.0,DE,62.0,0.0,45.0,29.0,23.0,43.0,57.0,0.0,50.0,45.0,66,49.0,9.0,11.0,9.0,43.0,28.0,37.0,0,81,73.0,60,17,29.0
863,2018-04-01,18.0,DE,24.0,0.0,48.0,15.0,25.0,46.0,59.0,57.0,43.0,46.0,60,51.0,8.0,13.0,5.0,56.0,36.0,50.0,29,77,71.0,66,31,15.0
864,2018-05-01,56.0,DE,46.0,13.0,72.0,0.0,0.0,40.0,63.0,32.0,37.0,42.0,52,18.0,7.0,15.0,0.0,70.0,59.0,79.0,14,80,77.0,75,20,7.0
865,2018-06-01,73.0,DE,25.0,0.0,21.0,16.0,25.0,43.0,59.0,12.0,46.0,46.0,53,45.0,8.0,18.0,0.0,17.0,58.0,71.0,44,83,74.0,40,17,24.0
866,2018-07-01,52.0,DE,69.0,13.0,39.0,15.0,0.0,43.0,62.0,32.0,46.0,47.0,69,49.0,18.0,6.0,0.0,32.0,31.0,91.0,27,82,67.0,23,25,7.0
867,2018-08-01,35.0,DE,16.0,7.0,47.0,15.0,24.0,39.0,63.0,11.0,43.0,34.0,62,44.0,9.0,17.0,4.0,38.0,38.0,66.0,84,81,67.0,50,22,15.0
868,2018-09-01,25.0,DE,39.0,7.0,7.0,15.0,48.0,42.0,60.0,11.0,35.0,40.0,31,38.0,12.0,22.0,4.0,28.0,51.0,83.0,0,71,73.0,50,13,7.0
869,2018-10-01,40.0,DE,8.0,20.0,46.0,0.0,0.0,37.0,62.0,0.0,33.0,46.0,36,68.0,6.0,11.0,0.0,43.0,48.0,73.0,27,79,100.0,38,17,15.0
870,2018-11-01,38.0,DE,64.0,0.0,20.0,30.0,48.0,42.0,51.0,22.0,56.0,28.0,74,89.0,11.0,2.0,4.0,33.0,52.0,84.0,28,78,77.0,56,20,15.0
871,2018-12-01,64.0,DE,24.0,7.0,54.0,0.0,0.0,39.0,49.0,22.0,53.0,33.0,51,70.0,9.0,11.0,4.0,45.0,58.0,67.0,28,75,85.0,59,27,8.0
872,2019-01-01,40.0,DE,39.0,0.0,59.0,15.0,0.0,31.0,61.0,33.0,52.0,42.0,56,31.0,11.0,9.0,0.0,49.0,32.0,100.0,14,77,76.0,84,36,22.0
873,2011-01-01,62.0,FL,66.0,12.0,61.0,29.0,38.0,86.0,71.0,43.0,66.0,40.0,43,34.0,0.0,31.0,100.0,78.0,90.0,0.0,55,54,48.0,2,55,83.0
874,2011-02-01,62.0,FL,82.0,22.0,92.0,66.0,20.0,85.0,64.0,56.0,53.0,38.0,100,33.0,0.0,30.0,78.0,98.0,86.0,0.0,26,52,42.0,1,49,50.0
875,2011-03-01,57.0,FL,71.0,11.0,65.0,37.0,30.0,81.0,63.0,62.0,48.0,36.0,55,34.0,0.0,35.0,77.0,63.0,94.0,0.0,48,52,42.0,2,42,60.0
876,2011-04-01,69.0,FL,82.0,19.0,100.0,82.0,19.0,83.0,64.0,68.0,53.0,35.0,42,32.0,0.0,39.0,87.0,88.0,79.0,1.0,50,53,46.0,3,43,100.0
877,2011-05-01,64.0,FL,74.0,8.0,79.0,34.0,25.0,82.0,72.0,47.0,52.0,37.0,52,32.0,0.0,31.0,77.0,73.0,85.0,0.0,40,52,46.0,4,47,95.0
878,2011-06-01,68.0,FL,68.0,7.0,71.0,15.0,13.0,84.0,80.0,26.0,67.0,55.0,47,41.0,0.0,49.0,81.0,63.0,68.0,0.0,46,56,46.0,5,49,81.0
879,2011-07-01,75.0,FL,75.0,13.0,46.0,28.0,37.0,85.0,76.0,53.0,63.0,53.0,44,30.0,0.0,60.0,68.0,51.0,70.0,0.0,54,58,48.0,3,50,69.0
880,2011-08-01,64.0,FL,61.0,2.0,71.0,25.0,27.0,81.0,76.0,19.0,54.0,53.0,42,32.0,0.0,54.0,67.0,55.0,70.0,0.0,34,55,54.0,3,55,69.0
881,2011-09-01,68.0,FL,76.0,10.0,65.0,48.0,46.0,86.0,73.0,52.0,52.0,54.0,35,33.0,0.0,44.0,57.0,66.0,66.0,0.0,40,55,48.0,6,50,50.0
882,2011-10-01,69.0,FL,68.0,14.0,76.0,57.0,49.0,85.0,100.0,52.0,54.0,53.0,30,33.0,0.0,39.0,52.0,74.0,86.0,0.0,38,56,50.0,3,55,65.0
883,2011-11-01,80.0,FL,74.0,16.0,89.0,31.0,52.0,88.0,65.0,56.0,73.0,47.0,33,41.0,0.0,44.0,59.0,62.0,100.0,0.0,27,59,50.0,3,47,60.0
884,2011-12-01,100.0,FL,78.0,6.0,87.0,29.0,22.0,91.0,57.0,65.0,83.0,49.0,38,56.0,0.0,47.0,48.0,61.0,100.0,0.0,51,60,52.0,3,43,35.0
885,2012-01-01,64.0,FL,54.0,14.0,64.0,38.0,50.0,82.0,65.0,34.0,50.0,53.0,39,32.0,0.0,43.0,44.0,65.0,84.0,0.0,39,62,49.0,2,56,52.0
886,2012-02-01,59.0,FL,65.0,25.0,76.0,100.0,36.0,86.0,58.0,47.0,45.0,61.0,38,24.0,0.0,44.0,39.0,90.0,96.0,0.0,41,61,56.0,3,42,84.0
887,2012-03-01,72.0,FL,71.0,6.0,69.0,22.0,14.0,82.0,57.0,44.0,43.0,59.0,39,30.0,0.0,45.0,44.0,61.0,84.0,0.0,15,62,55.0,5,39,47.0
888,2012-04-01,83.0,FL,44.0,9.0,71.0,27.0,21.0,80.0,61.0,55.0,42.0,53.0,46,43.0,0.0,47.0,26.0,72.0,82.0,1.0,60,67,49.0,3,41,60.0
889,2012-05-01,71.0,FL,57.0,10.0,69.0,20.0,30.0,79.0,67.0,58.0,49.0,62.0,38,52.0,0.0,48.0,39.0,68.0,92.0,0.0,49,64,44.0,2,44,74.0
890,2012-06-01,70.0,FL,63.0,9.0,57.0,29.0,54.0,85.0,70.0,49.0,63.0,69.0,49,41.0,0.0,44.0,37.0,80.0,90.0,1.0,47,68,45.0,3,44,55.0
891,2012-07-01,82.0,FL,56.0,17.0,41.0,59.0,57.0,87.0,67.0,81.0,63.0,59.0,49,40.0,1.0,41.0,30.0,50.0,70.0,0.0,34,70,27.0,4,46,48.0
892,2012-08-01,75.0,FL,72.0,14.0,41.0,48.0,50.0,80.0,66.0,71.0,52.0,57.0,87,34.0,1.0,39.0,38.0,46.0,84.0,1.0,36,67,32.0,5,37,56.0
893,2012-09-01,72.0,FL,59.0,15.0,68.0,59.0,39.0,89.0,66.0,100.0,52.0,57.0,49,40.0,1.0,37.0,29.0,65.0,86.0,1.0,38,65,40.0,5,41,56.0
894,2012-10-01,64.0,FL,59.0,17.0,69.0,31.0,27.0,90.0,63.0,56.0,49.0,66.0,44,31.0,1.0,54.0,28.0,82.0,80.0,0.0,75,66,41.0,4,44,73.0
895,2012-11-01,69.0,FL,72.0,12.0,57.0,22.0,25.0,91.0,58.0,48.0,64.0,55.0,44,52.0,1.0,57.0,26.0,53.0,72.0,0.0,36,72,68.0,2,39,39.0
896,2012-12-01,82.0,FL,100.0,10.0,65.0,42.0,38.0,97.0,48.0,70.0,69.0,55.0,45,54.0,3.0,67.0,37.0,69.0,73.0,1.0,57,75,36.0,3,38,22.0
897,2013-01-01,71.0,FL,61.0,18.0,66.0,59.0,51.0,98.0,63.0,73.0,53.0,70.0,47,36.0,5.0,66.0,27.0,60.0,73.0,0.0,47,67,26.0,5,44,67.0
898,2013-02-01,64.0,FL,76.0,16.0,63.0,31.0,41.0,100.0,58.0,52.0,48.0,77.0,51,47.0,9.0,59.0,25.0,71.0,74.0,1.0,43,63,39.0,6,36,59.0
899,2013-03-01,67.0,FL,65.0,8.0,67.0,32.0,49.0,88.0,53.0,42.0,49.0,68.0,43,33.0,16.0,70.0,22.0,60.0,87.0,1.0,44,69,49.0,7,30,48.0
900,2013-04-01,56.0,FL,60.0,7.0,56.0,42.0,38.0,84.0,59.0,56.0,44.0,65.0,48,33.0,29.0,54.0,23.0,63.0,70.0,1.0,35,74,40.0,3,33,46.0
901,2013-05-01,60.0,FL,46.0,12.0,53.0,28.0,24.0,83.0,63.0,62.0,69.0,70.0,48,37.0,51.0,61.0,22.0,48.0,72.0,1.0,27,75,41.0,6,32,73.0
902,2013-06-01,66.0,FL,57.0,8.0,40.0,38.0,43.0,85.0,63.0,61.0,80.0,69.0,47,31.0,82.0,79.0,27.0,44.0,61.0,2.0,31,81,47.0,8,32,45.0
903,2013-07-01,77.0,FL,59.0,12.0,53.0,34.0,32.0,93.0,66.0,89.0,62.0,78.0,51,31.0,100.0,100.0,18.0,45.0,59.0,1.0,29,72,44.0,9,35,42.0
904,2013-08-01,72.0,FL,46.0,10.0,47.0,25.0,64.0,94.0,73.0,80.0,60.0,91.0,89,42.0,98.0,85.0,24.0,46.0,66.0,1.0,47,70,55.0,7,32,49.0
905,2013-09-01,57.0,FL,42.0,15.0,68.0,64.0,38.0,88.0,66.0,52.0,60.0,79.0,53,38.0,84.0,61.0,20.0,66.0,77.0,2.0,66,68,37.0,9,35,56.0
906,2013-10-01,68.0,FL,49.0,10.0,68.0,42.0,31.0,85.0,63.0,65.0,54.0,73.0,46,34.0,74.0,62.0,23.0,72.0,68.0,1.0,34,66,26.0,10,39,58.0
907,2013-11-01,63.0,FL,55.0,11.0,80.0,27.0,31.0,92.0,57.0,49.0,100.0,64.0,62,40.0,68.0,64.0,24.0,76.0,73.0,2.0,56,66,39.0,7,37,40.0
908,2013-12-01,75.0,FL,70.0,12.0,59.0,39.0,32.0,93.0,52.0,63.0,99.0,61.0,52,55.0,65.0,81.0,20.0,73.0,86.0,0.0,56,65,55.0,11,40,39.0
909,2014-01-01,61.0,FL,80.0,18.0,54.0,47.0,26.0,86.0,65.0,66.0,57.0,79.0,56,42.0,58.0,65.0,18.0,61.0,81.0,2.0,63,61,38.0,11,52,69.0
910,2014-02-01,59.0,FL,75.0,17.0,75.0,59.0,40.0,88.0,59.0,71.0,53.0,78.0,55,37.0,54.0,64.0,19.0,68.0,72.0,2.0,32,61,27.0,11,38,42.0
911,2014-03-01,53.0,FL,62.0,9.0,62.0,30.0,36.0,85.0,57.0,35.0,57.0,75.0,58,40.0,48.0,71.0,17.0,77.0,81.0,2.0,43,63,37.0,10,35,41.0
912,2014-04-01,68.0,FL,65.0,16.0,80.0,43.0,15.0,81.0,62.0,58.0,50.0,79.0,61,39.0,40.0,56.0,11.0,83.0,77.0,2.0,39,62,40.0,13,36,56.0
913,2014-05-01,69.0,FL,65.0,10.0,60.0,34.0,20.0,88.0,66.0,64.0,51.0,78.0,51,44.0,36.0,51.0,13.0,72.0,77.0,4.0,60,66,41.0,13,36,55.0
914,2014-06-01,60.0,FL,55.0,14.0,52.0,57.0,28.0,86.0,68.0,61.0,61.0,82.0,56,34.0,35.0,66.0,18.0,63.0,68.0,4.0,69,64,26.0,15,33,57.0
915,2014-07-01,68.0,FL,48.0,14.0,50.0,40.0,26.0,87.0,72.0,47.0,60.0,82.0,69,44.0,32.0,74.0,19.0,63.0,64.0,4.0,31,65,29.0,16,36,54.0
916,2014-08-01,62.0,FL,62.0,6.0,58.0,27.0,53.0,84.0,70.0,55.0,55.0,83.0,60,44.0,29.0,75.0,15.0,56.0,68.0,5.0,31,63,40.0,16,27,58.0
917,2014-09-01,64.0,FL,63.0,16.0,61.0,60.0,39.0,85.0,68.0,42.0,52.0,87.0,51,43.0,28.0,63.0,15.0,49.0,72.0,5.0,54,63,41.0,13,28,45.0
918,2014-10-01,51.0,FL,80.0,11.0,96.0,25.0,41.0,82.0,67.0,42.0,50.0,94.0,51,39.0,23.0,58.0,17.0,86.0,81.0,5.0,48,60,43.0,11,27,70.0
919,2014-11-01,59.0,FL,65.0,18.0,71.0,59.0,39.0,87.0,57.0,61.0,78.0,83.0,58,49.0,24.0,59.0,19.0,86.0,85.0,7.0,46,58,32.0,15,24,53.0
920,2014-12-01,73.0,FL,99.0,11.0,70.0,52.0,29.0,86.0,53.0,75.0,97.0,85.0,53,65.0,24.0,56.0,18.0,75.0,74.0,4.0,62,62,31.0,18,23,55.0
921,2015-01-01,62.0,FL,86.0,17.0,92.0,57.0,23.0,81.0,62.0,48.0,60.0,89.0,52,100.0,25.0,60.0,16.0,79.0,78.0,8.0,49,63,39.0,21,25,63.0
922,2015-02-01,52.0,FL,97.0,19.0,94.0,59.0,24.0,80.0,57.0,75.0,48.0,90.0,58,45.0,22.0,55.0,10.0,85.0,78.0,8.0,27,61,51.0,23,23,37.0
923,2015-03-01,60.0,FL,88.0,17.0,80.0,47.0,24.0,78.0,60.0,57.0,50.0,86.0,66,48.0,21.0,53.0,17.0,77.0,86.0,7.0,56,62,38.0,27,22,56.0
924,2015-04-01,56.0,FL,66.0,18.0,87.0,22.0,47.0,79.0,62.0,48.0,51.0,95.0,63,46.0,21.0,53.0,13.0,100.0,79.0,8.0,53,63,29.0,22,21,71.0
925,2015-05-01,65.0,FL,97.0,11.0,65.0,60.0,15.0,81.0,67.0,42.0,50.0,93.0,63,62.0,18.0,53.0,16.0,98.0,74.0,11.0,51,65,34.0,26,21,43.0
926,2015-06-01,55.0,FL,74.0,14.0,57.0,42.0,41.0,79.0,71.0,43.0,73.0,100.0,65,37.0,17.0,60.0,14.0,61.0,78.0,8.0,43,65,42.0,32,25,57.0
927,2015-07-01,69.0,FL,77.0,14.0,59.0,58.0,58.0,75.0,66.0,66.0,64.0,95.0,70,58.0,16.0,58.0,11.0,78.0,70.0,11.0,91,68,40.0,31,22,50.0
928,2015-08-01,64.0,FL,65.0,14.0,56.0,34.0,22.0,77.0,67.0,58.0,62.0,95.0,70,50.0,17.0,53.0,10.0,56.0,67.0,13.0,42,65,29.0,29,21,48.0
929,2015-09-01,79.0,FL,68.0,18.0,62.0,66.0,26.0,70.0,66.0,48.0,50.0,90.0,64,39.0,14.0,41.0,11.0,79.0,72.0,13.0,24,60,27.0,28,21,52.0
930,2015-10-01,69.0,FL,82.0,22.0,74.0,77.0,46.0,71.0,63.0,69.0,51.0,98.0,65,54.0,15.0,40.0,10.0,89.0,79.0,14.0,46,61,35.0,33,20,43.0
931,2015-11-01,65.0,FL,80.0,14.0,80.0,53.0,35.0,73.0,55.0,37.0,86.0,81.0,63,68.0,15.0,43.0,6.0,77.0,82.0,13.0,45,62,39.0,30,17,45.0
932,2015-12-01,72.0,FL,91.0,15.0,83.0,43.0,32.0,76.0,51.0,43.0,90.0,69.0,69,82.0,13.0,38.0,10.0,76.0,83.0,12.0,72,64,42.0,33,18,21.0
933,2016-01-01,66.0,FL,86.0,17.0,56.0,65.0,43.0,61.0,62.0,57.0,56.0,70.0,63,58.0,17.0,31.0,10.0,62.0,72.0,16.0,34,61,100.0,28,19,39.0
934,2016-02-01,62.0,FL,75.0,22.0,70.0,76.0,44.0,60.0,54.0,39.0,49.0,69.0,63,56.0,14.0,31.0,9.0,75.0,73.0,14.0,39,58,41.0,31,17,19.0
935,2016-03-01,69.0,FL,82.0,26.0,65.0,79.0,21.0,61.0,57.0,46.0,49.0,76.0,63,50.0,14.0,34.0,9.0,80.0,74.0,17.0,28,64,36.0,36,16,27.0
936,2016-04-01,67.0,FL,81.0,20.0,97.0,73.0,39.0,57.0,60.0,31.0,46.0,66.0,59,58.0,14.0,33.0,10.0,72.0,70.0,18.0,51,65,41.0,39,16,36.0
937,2016-05-01,75.0,FL,79.0,18.0,62.0,58.0,19.0,58.0,62.0,51.0,47.0,75.0,71,64.0,12.0,32.0,8.0,73.0,84.0,20.0,58,62,53.0,41,17,46.0
938,2016-06-01,85.0,FL,89.0,20.0,49.0,50.0,78.0,58.0,63.0,46.0,66.0,76.0,68,51.0,13.0,36.0,6.0,43.0,68.0,26.0,59,68,50.0,41,17,21.0
939,2016-07-01,94.0,FL,76.0,8.0,59.0,40.0,33.0,56.0,65.0,45.0,58.0,63.0,70,57.0,14.0,39.0,11.0,54.0,54.0,25.0,44,72,60.0,38,18,22.0
940,2016-08-01,71.0,FL,80.0,16.0,43.0,53.0,23.0,57.0,65.0,54.0,49.0,69.0,70,57.0,11.0,34.0,10.0,45.0,66.0,29.0,47,70,45.0,37,17,37.0
941,2016-09-01,65.0,FL,73.0,21.0,67.0,71.0,19.0,53.0,62.0,42.0,46.0,67.0,67,40.0,13.0,26.0,7.0,73.0,67.0,29.0,38,68,44.0,35,16,36.0
942,2016-10-01,65.0,FL,80.0,24.0,70.0,63.0,47.0,51.0,57.0,39.0,45.0,62.0,61,53.0,12.0,26.0,6.0,70.0,56.0,25.0,34,64,49.0,41,14,33.0
943,2016-11-01,53.0,FL,91.0,13.0,78.0,54.0,34.0,54.0,52.0,40.0,62.0,60.0,55,74.0,11.0,26.0,7.0,88.0,71.0,20.0,49,64,51.0,48,16,26.0
944,2016-12-01,78.0,FL,73.0,10.0,72.0,43.0,32.0,60.0,52.0,52.0,71.0,57.0,64,84.0,11.0,22.0,10.0,83.0,70.0,26.0,84,65,44.0,47,15,23.0
945,2017-01-01,65.0,FL,84.0,18.0,66.0,57.0,25.0,54.0,60.0,47.0,49.0,71.0,58,46.0,12.0,27.0,9.0,65.0,76.0,34.0,75,63,40.0,54,16,35.0
946,2017-02-01,65.0,FL,97.0,23.0,80.0,76.0,41.0,52.0,57.0,46.0,41.0,69.0,64,57.0,11.0,21.0,6.0,78.0,74.0,28.0,51,61,47.0,58,16,31.0
947,2017-03-01,65.0,FL,89.0,21.0,71.0,75.0,34.0,53.0,56.0,39.0,40.0,69.0,68,57.0,10.0,23.0,5.0,66.0,71.0,30.0,39,62,52.0,60,15,27.0
948,2017-04-01,70.0,FL,82.0,21.0,81.0,71.0,29.0,53.0,58.0,41.0,40.0,60.0,63,54.0,10.0,24.0,6.0,86.0,67.0,30.0,34,67,51.0,60,15,40.0
949,2017-05-01,79.0,FL,70.0,16.0,67.0,46.0,20.0,53.0,63.0,30.0,39.0,62.0,63,54.0,10.0,23.0,6.0,65.0,69.0,36.0,39,67,50.0,61,13,46.0
950,2017-06-01,84.0,FL,64.0,15.0,58.0,58.0,93.0,53.0,68.0,36.0,56.0,62.0,67,55.0,11.0,27.0,8.0,55.0,68.0,46.0,60,74,50.0,66,15,37.0
951,2017-07-01,96.0,FL,77.0,16.0,51.0,39.0,100.0,52.0,67.0,45.0,49.0,58.0,72,55.0,12.0,23.0,7.0,59.0,55.0,50.0,62,74,54.0,56,15,27.0
952,2017-08-01,69.0,FL,86.0,14.0,48.0,56.0,62.0,54.0,70.0,26.0,45.0,62.0,75,56.0,12.0,17.0,7.0,64.0,65.0,61.0,65,74,71.0,62,15,32.0
953,2017-09-01,68.0,FL,77.0,15.0,43.0,83.0,45.0,45.0,54.0,34.0,45.0,47.0,64,54.0,10.0,18.0,5.0,48.0,66.0,44.0,56,67,50.0,71,17,37.0
954,2017-10-01,67.0,FL,74.0,22.0,86.0,84.0,56.0,51.0,59.0,30.0,39.0,58.0,59,51.0,9.0,16.0,4.0,77.0,72.0,52.0,58,70,46.0,58,17,46.0
955,2017-11-01,57.0,FL,72.0,19.0,74.0,59.0,26.0,55.0,56.0,41.0,62.0,56.0,57,68.0,10.0,18.0,5.0,84.0,76.0,53.0,54,80,44.0,67,16,33.0
956,2017-12-01,83.0,FL,85.0,12.0,70.0,42.0,34.0,54.0,50.0,48.0,71.0,48.0,64,71.0,11.0,19.0,3.0,76.0,70.0,44.0,75,80,53.0,66,14,20.0
957,2018-01-01,67.0,FL,90.0,18.0,64.0,68.0,32.0,50.0,65.0,39.0,50.0,61.0,63,63.0,11.0,19.0,6.0,71.0,78.0,66.0,57,79,63.0,76,19,41.0
958,2018-02-01,59.0,FL,73.0,26.0,91.0,99.0,66.0,47.0,56.0,49.0,43.0,60.0,66,52.0,11.0,17.0,4.0,89.0,67.0,59.0,48,79,50.0,72,14,25.0
959,2018-03-01,63.0,FL,81.0,14.0,61.0,62.0,39.0,47.0,56.0,49.0,48.0,58.0,64,53.0,10.0,21.0,4.0,79.0,60.0,50.0,33,81,54.0,76,14,33.0
960,2018-04-01,64.0,FL,74.0,16.0,94.0,55.0,24.0,46.0,60.0,30.0,42.0,58.0,63,52.0,10.0,14.0,4.0,87.0,57.0,59.0,29,78,50.0,68,13,27.0
961,2018-05-01,63.0,FL,71.0,21.0,67.0,47.0,42.0,44.0,63.0,47.0,44.0,56.0,65,57.0,8.0,18.0,5.0,74.0,71.0,77.0,59,80,55.0,69,12,30.0
962,2018-06-01,72.0,FL,55.0,16.0,61.0,56.0,25.0,45.0,68.0,35.0,54.0,56.0,73,55.0,9.0,22.0,4.0,54.0,64.0,91.0,35,82,52.0,64,15,30.0
963,2018-07-01,71.0,FL,74.0,23.0,56.0,48.0,25.0,46.0,66.0,41.0,49.0,58.0,62,53.0,10.0,24.0,5.0,66.0,52.0,91.0,57,87,55.0,65,15,31.0
964,2018-08-01,68.0,FL,71.0,17.0,56.0,51.0,27.0,42.0,71.0,35.0,45.0,58.0,72,56.0,9.0,17.0,3.0,65.0,67.0,100.0,43,82,56.0,61,12,31.0
965,2018-09-01,63.0,FL,44.0,24.0,77.0,80.0,44.0,41.0,65.0,28.0,45.0,56.0,61,44.0,8.0,17.0,4.0,76.0,72.0,91.0,55,77,57.0,66,13,31.0
966,2018-10-01,60.0,FL,69.0,12.0,79.0,65.0,36.0,42.0,68.0,33.0,39.0,58.0,58,51.0,8.0,15.0,6.0,81.0,70.0,83.0,39,78,88.0,63,14,27.0
967,2018-11-01,63.0,FL,55.0,21.0,79.0,82.0,28.0,41.0,57.0,30.0,53.0,54.0,58,71.0,10.0,16.0,5.0,91.0,66.0,83.0,35,80,54.0,66,12,14.0
968,2018-12-01,79.0,FL,58.0,13.0,66.0,54.0,30.0,44.0,56.0,57.0,58.0,45.0,63,85.0,9.0,14.0,6.0,76.0,72.0,82.0,82,86,58.0,60,12,19.0
969,2019-01-01,67.0,FL,70.0,21.0,68.0,45.0,36.0,40.0,65.0,45.0,40.0,60.0,62,54.0,11.0,18.0,3.0,66.0,71.0,99.0,54,81,58.0,81,13,34.0
970,2011-01-01,73.0,GA,49.0,11.0,64.0,35.0,18.0,80.0,76.0,42.0,68.0,44.0,34,50.0,0.0,39.0,92.0,71.0,89.0,0.0,42,46,47.0,1,51,67.0
971,2011-02-01,66.0,GA,70.0,5.0,66.0,30.0,39.0,79.0,66.0,69.0,43.0,50.0,99,44.0,0.0,28.0,99.0,83.0,82.0,0.0,29,49,36.0,3,39,35.0
972,2011-03-01,69.0,GA,79.0,6.0,85.0,13.0,0.0,77.0,65.0,33.0,43.0,49.0,44,27.0,0.0,41.0,94.0,71.0,100.0,0.0,45,50,42.0,2,38,58.0
973,2011-04-01,55.0,GA,90.0,7.0,72.0,21.0,36.0,76.0,68.0,35.0,46.0,47.0,39,37.0,0.0,42.0,100.0,78.0,75.0,0.0,48,52,37.0,3,43,37.0
974,2011-05-01,76.0,GA,79.0,2.0,83.0,7.0,18.0,74.0,74.0,23.0,50.0,56.0,37,25.0,0.0,40.0,72.0,84.0,80.0,0.0,41,55,36.0,1,37,64.0
975,2011-06-01,67.0,GA,100.0,8.0,55.0,20.0,61.0,75.0,77.0,45.0,59.0,57.0,43,33.0,0.0,45.0,67.0,56.0,68.0,0.0,27,58,38.0,2,41,60.0
976,2011-07-01,78.0,GA,72.0,12.0,32.0,32.0,42.0,80.0,76.0,43.0,57.0,53.0,49,21.0,0.0,68.0,90.0,41.0,60.0,0.0,13,60,39.0,1,43,76.0
977,2011-08-01,58.0,GA,76.0,10.0,58.0,19.0,25.0,81.0,84.0,80.0,50.0,58.0,35,27.0,0.0,52.0,64.0,42.0,75.0,1.0,25,53,42.0,3,46,41.0
978,2011-09-01,73.0,GA,66.0,18.0,60.0,31.0,57.0,77.0,71.0,42.0,49.0,58.0,35,31.0,0.0,44.0,66.0,48.0,85.0,1.0,25,53,37.0,3,41,100.0
979,2011-10-01,73.0,GA,48.0,11.0,60.0,18.0,54.0,77.0,100.0,59.0,52.0,58.0,32,35.0,0.0,34.0,58.0,55.0,71.0,0.0,36,57,42.0,4,44,38.0
980,2011-11-01,75.0,GA,88.0,9.0,58.0,30.0,31.0,80.0,61.0,59.0,75.0,53.0,32,39.0,0.0,37.0,53.0,47.0,91.0,0.0,35,59,39.0,2,41,52.0
981,2011-12-01,93.0,GA,63.0,15.0,54.0,35.0,30.0,83.0,53.0,68.0,89.0,49.0,33,47.0,0.0,51.0,63.0,74.0,71.0,0.0,64,63,48.0,3,38,27.0
982,2012-01-01,71.0,GA,71.0,15.0,50.0,31.0,27.0,78.0,70.0,84.0,54.0,58.0,38,31.0,0.0,55.0,69.0,48.0,72.0,0.0,5,60,41.0,4,50,43.0
983,2012-02-01,62.0,GA,43.0,20.0,66.0,54.0,7.0,79.0,63.0,82.0,48.0,64.0,31,33.0,0.0,52.0,50.0,56.0,80.0,0.0,37,60,52.0,2,41,48.0
984,2012-03-01,61.0,GA,53.0,10.0,74.0,15.0,27.0,76.0,61.0,39.0,41.0,59.0,41,28.0,0.0,50.0,59.0,71.0,72.0,1.0,55,63,72.0,1,38,36.0
985,2012-04-01,87.0,GA,84.0,16.0,61.0,10.0,27.0,76.0,66.0,57.0,41.0,55.0,43,25.0,0.0,49.0,45.0,58.0,55.0,0.0,26,69,48.0,4,40,62.0
986,2012-05-01,79.0,GA,61.0,11.0,62.0,49.0,25.0,72.0,71.0,62.0,45.0,59.0,43,40.0,0.0,54.0,41.0,55.0,94.0,1.0,48,70,44.0,3,38,43.0
987,2012-06-01,81.0,GA,49.0,9.0,48.0,19.0,25.0,75.0,70.0,86.0,57.0,69.0,42,31.0,0.0,41.0,31.0,31.0,81.0,1.0,10,68,45.0,3,37,52.0
988,2012-07-01,93.0,GA,66.0,17.0,36.0,20.0,32.0,83.0,70.0,53.0,58.0,60.0,47,33.0,0.0,43.0,41.0,33.0,75.0,1.0,44,69,39.0,2,39,52.0
