date,cornell,State
2016-03-06,3,NC
2016-03-13,3,NC
2016-03-20,4,NC
2016-03-27,2,NC
2016-04-03,2,NC
2016-04-10,5,NC
2016-04-17,2,NC
2016-04-24,3,NC
2016-05-01,3,NC
2016-05-08,2,NC
2016-05-15,2,NC
2016-05-22,4,NC
2016-05-29,3,NC
2016-06-05,3,NC
2016-06-12,3,NC
2016-06-19,2,NC
2016-06-26,2,NC
2016-07-03,2,NC
2016-07-10,1,NC
2016-07-17,2,NC
2016-07-24,2,NC
2016-07-31,2,NC
2016-08-07,3,NC
2016-08-14,2,NC
2016-08-21,2,NC
2016-08-28,4,NC
2016-09-04,5,NC
2016-09-11,2,NC
2016-09-18,3,NC
2016-09-25,2,NC
2016-10-02,2,NC
2016-10-09,2,NC
2016-10-16,3,NC
2016-10-23,3,NC
2016-10-30,3,NC
2016-11-06,2,NC
2016-11-13,3,NC
2016-11-20,2,NC
2016-11-27,2,NC
2016-12-04,5,NC
2016-12-11,3,NC
2016-12-18,3,NC
2016-12-25,3,NC
2017-01-01,3,NC
2017-01-08,2,NC
2017-01-15,4,NC
2017-01-22,2,NC
2017-01-29,4,NC
2017-02-05,2,NC
2017-02-12,3,NC
2017-02-19,3,NC
2017-02-26,2,NC
2017-03-05,2,NC
2017-03-12,4,NC
2017-03-19,3,NC
2017-03-26,2,NC
2017-04-02,3,NC
2017-04-09,3,NC
2017-04-16,2,NC
2017-04-23,2,NC
2017-04-30,2,NC
2017-05-07,3,NC
2017-05-14,100,NC
2017-05-21,24,NC
2017-05-28,9,NC
2017-06-04,6,NC
2017-06-11,3,NC
2017-06-18,2,NC
2017-06-25,4,NC
2017-07-02,3,NC
2017-07-09,4,NC
2017-07-16,14,NC
2017-07-23,6,NC
2017-07-30,7,NC
2017-08-06,3,NC
2017-08-13,5,NC
2017-08-20,3,NC
2017-08-27,2,NC
2017-09-03,4,NC
2017-09-10,3,NC
2017-09-17,4,NC
2017-09-24,3,NC
2017-10-01,3,NC
2017-10-08,3,NC
2017-10-15,3,NC
2017-10-22,4,NC
2017-10-29,3,NC
2017-11-05,2,NC
2017-11-12,3,NC
2017-11-19,3,NC
2017-11-26,3,NC
2017-12-03,2,NC
2017-12-10,3,NC
2017-12-17,4,NC
2017-12-24,3,NC
2017-12-31,4,NC
2018-01-07,4,NC
2018-01-14,2,NC
2018-01-21,3,NC
2018-01-28,3,NC
2018-02-04,3,NC
2018-02-11,3,NC
2018-02-18,3,NC
2018-02-25,3,NC
2018-03-04,2,NC
2018-03-11,4,NC
2018-03-18,5,NC
2018-03-25,4,NC
2018-04-01,3,NC
2018-04-08,2,NC
2018-04-15,2,NC
2018-04-22,3,NC
2018-04-29,2,NC
2018-05-06,3,NC
2018-05-13,4,NC
2018-05-20,2,NC
2018-05-27,3,NC
2018-06-03,3,NC
2018-06-10,2,NC
2018-06-17,2,NC
2018-06-24,2,NC
2018-07-01,2,NC
2018-07-08,3,NC
2018-07-15,2,NC
2018-07-22,2,NC
2018-07-29,3,NC
2018-08-05,3,NC
2018-08-12,4,NC
2018-08-19,2,NC
2018-08-26,3,NC
2018-09-02,3,NC
2018-09-09,2,NC
2018-09-16,3,NC
2018-09-23,3,NC
2018-09-30,3,NC
2018-10-07,1,NC
2018-10-14,4,NC
2018-10-21,2,NC
2018-10-28,3,NC
2018-11-04,3,NC
2018-11-11,3,NC
2018-11-18,3,NC
2018-11-25,3,NC
2018-12-02,3,NC
2018-12-09,2,NC
2018-12-16,4,NC
2018-12-23,2,NC
2018-12-30,4,NC
2015-01-04,0,ND
2015-01-11,4,ND
2015-01-18,0,ND
2015-01-25,4,ND
2015-02-01,0,ND
2015-02-08,7,ND
2015-02-15,0,ND
2015-02-22,0,ND
2015-03-01,0,ND
2015-03-08,0,ND
2015-03-15,4,ND
2015-03-22,4,ND
2015-03-29,4,ND
2015-04-05,0,ND
2015-04-12,4,ND
2015-04-19,0,ND
2015-04-26,8,ND
2015-05-03,4,ND
2015-05-10,0,ND
2015-05-17,0,ND
2015-05-24,4,ND
2015-05-31,4,ND
2015-06-07,0,ND
2015-06-14,0,ND
2015-06-21,5,ND
2015-06-28,5,ND
2015-07-05,0,ND
2015-07-12,0,ND
2015-07-19,0,ND
2015-07-26,4,ND
2015-08-02,0,ND
2015-08-09,4,ND
2015-08-16,0,ND
2015-08-23,0,ND
2015-08-30,0,ND
2015-09-06,4,ND
2015-09-13,0,ND
2015-09-20,4,ND
2015-09-27,8,ND
2015-10-04,0,ND
2015-10-11,0,ND
2015-10-18,7,ND
2015-10-25,0,ND
2015-11-01,7,ND
2015-11-08,4,ND
2015-11-15,0,ND
2015-11-22,0,ND
2015-11-29,0,ND
2015-12-06,0,ND
2015-12-13,0,ND
2015-12-20,0,ND
2015-12-27,0,ND
2016-01-03,0,ND
2016-01-10,3,ND
2016-01-17,3,ND
2016-01-24,3,ND
2016-01-31,3,ND
2016-02-07,0,ND
2016-02-14,6,ND
2016-02-21,0,ND
2016-02-28,3,ND
2016-03-06,0,ND
2016-03-13,0,ND
2016-03-20,0,ND
2016-03-27,0,ND
2016-04-03,0,ND
2016-04-10,3,ND
2016-04-17,0,ND
2016-04-24,9,ND
2016-05-01,3,ND
2016-05-08,0,ND
2016-05-15,3,ND
2016-05-22,3,ND
2016-05-29,3,ND
2016-06-05,4,ND
2016-06-12,0,ND
2016-06-19,0,ND
2016-06-26,0,ND
2016-07-03,0,ND
2016-07-10,0,ND
2016-07-17,0,ND
2016-07-24,0,ND
2016-07-31,3,ND
2016-08-07,0,ND
2016-08-14,0,ND
2016-08-21,0,ND
2016-08-28,3,ND
2016-09-04,6,ND
2016-09-11,0,ND
2016-09-18,0,ND
2016-09-25,0,ND
2016-10-02,3,ND
2016-10-09,3,ND
2016-10-16,6,ND
2016-10-23,0,ND
2016-10-30,0,ND
2016-11-06,0,ND
2016-11-13,0,ND
2016-11-20,3,ND
2016-11-27,3,ND
2016-12-04,3,ND
2016-12-11,3,ND
2016-12-18,0,ND
2016-12-25,0,ND
2017-01-01,0,ND
2017-01-08,3,ND
2017-01-15,0,ND
2017-01-22,0,ND
2017-01-29,0,ND
2017-02-05,0,ND
2017-02-12,6,ND
2017-02-19,0,ND
2017-02-26,3,ND
2017-03-05,0,ND
2017-03-12,0,ND
2017-03-19,0,ND
2017-03-26,3,ND
2017-04-02,0,ND
2017-04-09,8,ND
2017-04-16,8,ND
2017-04-23,0,ND
2017-04-30,3,ND
2017-05-07,0,ND
2017-05-14,100,ND
2017-05-21,16,ND
2017-05-28,3,ND
2017-06-04,10,ND
2017-06-11,3,ND
2017-06-18,6,ND
2017-06-25,0,ND
2017-07-02,4,ND
2017-07-09,0,ND
2017-07-16,19,ND
2017-07-23,0,ND
2017-07-30,6,ND
2017-08-06,3,ND
2017-08-13,0,ND
2017-08-20,9,ND
2017-08-27,6,ND
2017-09-03,0,ND
2017-09-10,5,ND
2017-09-17,0,ND
2017-09-24,6,ND
2017-10-01,8,ND
2017-10-08,6,ND
2017-10-15,6,ND
2017-10-22,0,ND
2017-10-29,3,ND
2017-11-05,3,ND
2017-11-12,5,ND
2017-11-19,0,ND
2017-11-26,5,ND
2017-12-03,8,ND
2017-12-10,3,ND
2017-12-17,3,ND
2017-12-24,0,ND
2017-12-31,0,ND
2018-01-07,0,ND
2018-01-14,0,ND
2018-01-21,3,ND
2018-01-28,3,ND
2018-02-04,3,ND
2018-02-11,0,ND
2018-02-18,10,ND
2018-02-25,0,ND
2018-03-04,0,ND
2018-03-11,0,ND
2018-03-18,0,ND
2018-03-25,3,ND
2018-04-01,0,ND
2018-04-08,2,ND
2018-04-15,0,ND
2018-04-22,3,ND
2018-04-29,5,ND
2018-05-06,8,ND
2018-05-13,0,ND
2018-05-20,3,ND
2018-05-27,0,ND
2018-06-03,3,ND
2018-06-10,0,ND
2018-06-17,9,ND
2018-06-24,3,ND
2018-07-01,0,ND
2018-07-08,0,ND
2018-07-15,6,ND
2018-07-22,6,ND
2018-07-29,0,ND
2018-08-05,0,ND
2018-08-12,3,ND
2018-08-19,6,ND
2018-08-26,3,ND
2018-09-02,3,ND
2018-09-09,5,ND
2018-09-16,3,ND
2018-09-23,5,ND
2018-09-30,0,ND
2018-10-07,0,ND
2018-10-14,0,ND
2018-10-21,0,ND
2018-10-28,0,ND
2018-11-04,0,ND
2018-11-11,0,ND
2018-11-18,3,ND
2018-11-25,0,ND
2018-12-02,0,ND
2018-12-09,8,ND
2018-12-16,0,ND
2018-12-23,0,ND
2018-12-30,0,ND
2015-01-04,2,OH
2015-01-11,6,OH
2015-01-18,4,OH
2015-01-25,2,OH
2015-02-01,2,OH
2015-02-08,3,OH
2015-02-15,3,OH
2015-02-22,2,OH
2015-03-01,2,OH
2015-03-08,3,OH
2015-03-15,4,OH
2015-03-22,2,OH
2015-03-29,4,OH
2015-04-05,3,OH
2015-04-12,3,OH
2015-04-19,3,OH
2015-04-26,4,OH
2015-05-03,5,OH
2015-05-10,3,OH
2015-05-17,4,OH
2015-05-24,3,OH
2015-05-31,3,OH
2015-06-07,3,OH
2015-06-14,5,OH
2015-06-21,4,OH
2015-06-28,2,OH
2015-07-05,3,OH
2015-07-12,2,OH
2015-07-19,1,OH
2015-07-26,1,OH
2015-08-02,2,OH
2015-08-09,3,OH
2015-08-16,2,OH
2015-08-23,2,OH
2015-08-30,2,OH
2015-09-06,2,OH
2015-09-13,2,OH
2015-09-20,3,OH
2015-09-27,4,OH
2015-10-04,3,OH
2015-10-11,2,OH
2015-10-18,3,OH
2015-10-25,3,OH
2015-11-01,3,OH
2015-11-08,2,OH
2015-11-15,4,OH
2015-11-22,1,OH
2015-11-29,2,OH
2015-12-06,3,OH
2015-12-13,5,OH
2015-12-20,2,OH
2015-12-27,3,OH
2016-01-03,3,OH
2016-01-10,4,OH
2016-01-17,2,OH
2016-01-24,2,OH
2016-01-31,2,OH
2016-02-07,3,OH
2016-02-14,3,OH
2016-02-21,3,OH
2016-02-28,2,OH
2016-03-06,4,OH
2016-03-13,3,OH
2016-03-20,3,OH
2016-03-27,2,OH
2016-04-03,3,OH
2016-04-10,4,OH
2016-04-17,2,OH
2016-04-24,3,OH
2016-05-01,2,OH
2016-05-08,2,OH
2016-05-15,2,OH
2016-05-22,2,OH
2016-05-29,3,OH
2016-06-05,1,OH
2016-06-12,3,OH
2016-06-19,2,OH
2016-06-26,3,OH
2016-07-03,3,OH
2016-07-10,1,OH
2016-07-17,3,OH
2016-07-24,2,OH
2016-07-31,2,OH
2016-08-07,2,OH
2016-08-14,2,OH
2016-08-21,2,OH
2016-08-28,4,OH
2016-09-04,1,OH
2016-09-11,1,OH
2016-09-18,3,OH
2016-09-25,2,OH
2016-10-02,3,OH
2016-10-09,3,OH
2016-10-16,2,OH
2016-10-23,2,OH
2016-10-30,2,OH
2016-11-06,2,OH
2016-11-13,2,OH
2016-11-20,2,OH
2016-11-27,3,OH
2016-12-04,4,OH
2016-12-11,3,OH
2016-12-18,3,OH
2016-12-25,2,OH
2017-01-01,2,OH
2017-01-08,4,OH
2017-01-15,2,OH
2017-01-22,3,OH
2017-01-29,3,OH
2017-02-05,2,OH
2017-02-12,2,OH
2017-02-19,3,OH
2017-02-26,2,OH
2017-03-05,3,OH
2017-03-12,3,OH
2017-03-19,2,OH
2017-03-26,2,OH
2017-04-02,3,OH
2017-04-09,1,OH
2017-04-16,3,OH
2017-04-23,2,OH
2017-04-30,2,OH
2017-05-07,2,OH
2017-05-14,100,OH
2017-05-21,24,OH
2017-05-28,9,OH
2017-06-04,5,OH
2017-06-11,4,OH
2017-06-18,3,OH
2017-06-25,3,OH
2017-07-02,2,OH
2017-07-09,4,OH
2017-07-16,16,OH
2017-07-23,5,OH
2017-07-30,5,OH
2017-08-06,4,OH
2017-08-13,4,OH
2017-08-20,3,OH
2017-08-27,2,OH
2017-09-03,3,OH
2017-09-10,1,OH
2017-09-17,3,OH
2017-09-24,3,OH
2017-10-01,3,OH
2017-10-08,2,OH
2017-10-15,2,OH
2017-10-22,2,OH
2017-10-29,3,OH
2017-11-05,2,OH
2017-11-12,3,OH
2017-11-19,2,OH
2017-11-26,2,OH
2017-12-03,3,OH
2017-12-10,3,OH
2017-12-17,2,OH
2017-12-24,4,OH
2017-12-31,2,OH
2018-01-07,3,OH
2018-01-14,2,OH
2018-01-21,3,OH
2018-01-28,3,OH
2018-02-04,3,OH
2018-02-11,2,OH
2018-02-18,3,OH
2018-02-25,3,OH
2018-03-04,2,OH
2018-03-11,3,OH
2018-03-18,3,OH
2018-03-25,3,OH
2018-04-01,3,OH
2018-04-08,3,OH
2018-04-15,3,OH
2018-04-22,3,OH
2018-04-29,2,OH
2018-05-06,3,OH
2018-05-13,3,OH
2018-05-20,3,OH
2018-05-27,3,OH
2018-06-03,3,OH
2018-06-10,3,OH
2018-06-17,2,OH
2018-06-24,2,OH
2018-07-01,2,OH
2018-07-08,1,OH
2018-07-15,2,OH
2018-07-22,2,OH
2018-07-29,2,OH
2018-08-05,3,OH
2018-08-12,2,OH
2018-08-19,3,OH
2018-08-26,2,OH
2018-09-02,2,OH
2018-09-09,2,OH
2018-09-16,2,OH
2018-09-23,3,OH
2018-09-30,2,OH
2018-10-07,2,OH
2018-10-14,2,OH
2018-10-21,3,OH
2018-10-28,3,OH
2018-11-04,2,OH
2018-11-11,3,OH
2018-11-18,2,OH
2018-11-25,2,OH
2018-12-02,2,OH
2018-12-09,3,OH
2018-12-16,3,OH
2018-12-23,2,OH
2018-12-30,2,OH
2015-01-04,2,OK
2015-01-11,2,OK
2015-01-18,1,OK
2015-01-25,1,OK
2015-02-01,3,OK
2015-02-08,2,OK
2015-02-15,0,OK
2015-02-22,3,OK
2015-03-01,2,OK
2015-03-08,2,OK
2015-03-15,2,OK
2015-03-22,2,OK
2015-03-29,2,OK
2015-04-05,1,OK
2015-04-12,3,OK
2015-04-19,2,OK
2015-04-26,1,OK
2015-05-03,3,OK
2015-05-10,2,OK
2015-05-17,1,OK
2015-05-24,3,OK
2015-05-31,2,OK
2015-06-07,5,OK
2015-06-14,2,OK
2015-06-21,2,OK
2015-06-28,4,OK
2015-07-05,5,OK
2015-07-12,2,OK
2015-07-19,0,OK
2015-07-26,0,OK
2015-08-02,5,OK
2015-08-09,7,OK
2015-08-16,2,OK
2015-08-23,2,OK
2015-08-30,3,OK
2015-09-06,1,OK
2015-09-13,2,OK
2015-09-20,5,OK
2015-09-27,3,OK
2015-10-04,1,OK
2015-10-11,5,OK
2015-10-18,0,OK
2015-10-25,1,OK
2015-11-01,4,OK
2015-11-08,3,OK
2015-11-15,4,OK
2015-11-22,3,OK
2015-11-29,3,OK
2015-12-06,1,OK
2015-12-13,1,OK
2015-12-20,1,OK
2015-12-27,3,OK
2016-01-03,1,OK
2016-01-10,0,OK
2016-01-17,3,OK
2016-01-24,4,OK
2016-01-31,1,OK
2016-02-07,2,OK
2016-02-14,3,OK
2016-02-21,1,OK
2016-02-28,2,OK
2016-03-06,1,OK
2016-03-13,0,OK
2016-03-20,4,OK
2016-03-27,1,OK
2016-04-03,2,OK
2016-04-10,2,OK
2016-04-17,3,OK
2016-04-24,6,OK
2016-05-01,2,OK
2016-05-08,2,OK
2016-05-15,3,OK
2016-05-22,0,OK
2016-05-29,3,OK
2016-06-05,2,OK
2016-06-12,2,OK
2016-06-19,5,OK
2016-06-26,2,OK
2016-07-03,3,OK
2016-07-10,1,OK
2016-07-17,1,OK
2016-07-24,1,OK
2016-07-31,1,OK
2016-08-07,4,OK
2016-08-14,2,OK
2016-08-21,3,OK
2016-08-28,4,OK
2016-09-04,2,OK
2016-09-11,1,OK
2016-09-18,0,OK
2016-09-25,2,OK
2016-10-02,2,OK
2016-10-09,2,OK
2016-10-16,1,OK
2016-10-23,3,OK
2016-10-30,2,OK
2016-11-06,3,OK
2016-11-13,3,OK
2016-11-20,1,OK
2016-11-27,3,OK
2016-12-04,4,OK
2016-12-11,3,OK
2016-12-18,3,OK
2016-12-25,1,OK
2017-01-01,3,OK
2017-01-08,3,OK
2017-01-15,1,OK
2017-01-22,3,OK
2017-01-29,1,OK
2017-02-05,1,OK
2017-02-12,2,OK
2017-02-19,4,OK
2017-02-26,2,OK
2017-03-05,1,OK
2017-03-12,1,OK
2017-03-19,3,OK
2017-03-26,1,OK
2017-04-02,2,OK
2017-04-09,1,OK
2017-04-16,3,OK
2017-04-23,1,OK
2017-04-30,1,OK
2017-05-07,1,OK
2017-05-14,100,OK
2017-05-21,28,OK
2017-05-28,13,OK
2017-06-04,4,OK
2017-06-11,4,OK
2017-06-18,6,OK
2017-06-25,1,OK
2017-07-02,3,OK
2017-07-09,5,OK
2017-07-16,17,OK
2017-07-23,6,OK
2017-07-30,6,OK
2017-08-06,5,OK
2017-08-13,1,OK
2017-08-20,1,OK
2017-08-27,3,OK
2017-09-03,3,OK
2017-09-10,4,OK
2017-09-17,1,OK
2017-09-24,5,OK
2017-10-01,6,OK
2017-10-08,1,OK
2017-10-15,3,OK
2017-10-22,1,OK
2017-10-29,3,OK
2017-11-05,2,OK
2017-11-12,2,OK
2017-11-19,1,OK
2017-11-26,1,OK
2017-12-03,2,OK
2017-12-10,2,OK
2017-12-17,1,OK
2017-12-24,1,OK
2017-12-31,4,OK
2018-01-07,1,OK
2018-01-14,4,OK
2018-01-21,2,OK
2018-01-28,2,OK
2018-02-04,1,OK
2018-02-11,1,OK
2018-02-18,2,OK
2018-02-25,2,OK
2018-03-04,2,OK
2018-03-11,2,OK
2018-03-18,3,OK
2018-03-25,2,OK
2018-04-01,2,OK
2018-04-08,3,OK
2018-04-15,2,OK
2018-04-22,2,OK
2018-04-29,4,OK
2018-05-06,2,OK
2018-05-13,3,OK
2018-05-20,1,OK
2018-05-27,1,OK
2018-06-03,4,OK
2018-06-10,0,OK
2018-06-17,5,OK
2018-06-24,2,OK
2018-07-01,2,OK
2018-07-08,1,OK
2018-07-15,3,OK
2018-07-22,3,OK
2018-07-29,3,OK
2018-08-05,3,OK
2018-08-12,6,OK
2018-08-19,4,OK
2018-08-26,3,OK
2018-09-02,3,OK
2018-09-09,5,OK
2018-09-16,2,OK
2018-09-23,2,OK
2018-09-30,2,OK
2018-10-07,2,OK
2018-10-14,0,OK
2018-10-21,2,OK
2018-10-28,5,OK
2018-11-04,3,OK
2018-11-11,2,OK
2018-11-18,3,OK
2018-11-25,3,OK
2018-12-02,2,OK
2018-12-09,3,OK
2018-12-16,0,OK
2018-12-23,2,OK
2018-12-30,1,OK
2015-01-04,2,OR
2015-01-11,2,OR
2015-01-18,2,OR
2015-01-25,2,OR
2015-02-01,2,OR
2015-02-08,3,OR
2015-02-15,3,OR
2015-02-22,3,OR
2015-03-01,2,OR
2015-03-08,2,OR
2015-03-15,2,OR
2015-03-22,3,OR
2015-03-29,4,OR
2015-04-05,2,OR
2015-04-12,2,OR
2015-04-19,2,OR
2015-04-26,3,OR
2015-05-03,5,OR
2015-05-10,2,OR
2015-05-17,2,OR
2015-05-24,4,OR
2015-05-31,4,OR
2015-06-07,3,OR
2015-06-14,4,OR
2015-06-21,3,OR
2015-06-28,4,OR
2015-07-05,5,OR
2015-07-12,4,OR
2015-07-19,5,OR
2015-07-26,2,OR
2015-08-02,3,OR
2015-08-09,5,OR
2015-08-16,4,OR
2015-08-23,2,OR
2015-08-30,6,OR
2015-09-06,3,OR
2015-09-13,5,OR
2015-09-20,6,OR
2015-09-27,6,OR
2015-10-04,3,OR
2015-10-11,3,OR
2015-10-18,6,OR
2015-10-25,5,OR
2015-11-01,4,OR
2015-11-08,3,OR
2015-11-15,4,OR
2015-11-22,3,OR
2015-11-29,7,OR
2015-12-06,8,OR
2015-12-13,5,OR
2015-12-20,5,OR
2015-12-27,4,OR
2016-01-03,3,OR
2016-01-10,4,OR
2016-01-17,5,OR
2016-01-24,5,OR
2016-01-31,6,OR
2016-02-07,6,OR
2016-02-14,4,OR
2016-02-21,4,OR
2016-02-28,3,OR
2016-03-06,6,OR
2016-03-13,5,OR
2016-03-20,5,OR
2016-03-27,7,OR
2016-04-03,6,OR
2016-04-10,6,OR
2016-04-17,5,OR
2016-04-24,5,OR
2016-05-01,5,OR
2016-05-08,6,OR
2016-05-15,5,OR
2016-05-22,5,OR
2016-05-29,8,OR
2016-06-05,3,OR
2016-06-12,6,OR
2016-06-19,5,OR
2016-06-26,4,OR
2016-07-03,5,OR
2016-07-10,7,OR
2016-07-17,5,OR
2016-07-24,3,OR
2016-07-31,5,OR
2016-08-07,2,OR
2016-08-14,3,OR
2016-08-21,4,OR
2016-08-28,3,OR
2016-09-04,3,OR
2016-09-11,3,OR
2016-09-18,4,OR
2016-09-25,5,OR
2016-10-02,6,OR
2016-10-09,6,OR
2016-10-16,4,OR
2016-10-23,4,OR
2016-10-30,5,OR
2016-11-06,6,OR
2016-11-13,6,OR
2016-11-20,3,OR
2016-11-27,4,OR
2016-12-04,4,OR
2016-12-11,5,OR
2016-12-18,6,OR
2016-12-25,5,OR
2017-01-01,4,OR
2017-01-08,5,OR
2017-01-15,4,OR
2017-01-22,7,OR
2017-01-29,6,OR
2017-02-05,5,OR
2017-02-12,4,OR
2017-02-19,7,OR
2017-02-26,4,OR
2017-03-05,4,OR
2017-03-12,5,OR
2017-03-19,4,OR
2017-03-26,3,OR
2017-04-02,5,OR
2017-04-09,5,OR
2017-04-16,4,OR
2017-04-23,5,OR
2017-04-30,4,OR
2017-05-07,3,OR
2017-05-14,100,OR
2017-05-21,21,OR
2017-05-28,8,OR
2017-06-04,8,OR
2017-06-11,9,OR
2017-06-18,9,OR
2017-06-25,7,OR
2017-07-02,5,OR
2017-07-09,4,OR
2017-07-16,19,OR
2017-07-23,6,OR
2017-07-30,6,OR
2017-08-06,4,OR
2017-08-13,5,OR
2017-08-20,6,OR
2017-08-27,3,OR
2017-09-03,6,OR
2017-09-10,5,OR
2017-09-17,4,OR
2017-09-24,4,OR
2017-10-01,6,OR
2017-10-08,4,OR
2017-10-15,5,OR
2017-10-22,5,OR
2017-10-29,5,OR
2017-11-05,4,OR
2017-11-12,3,OR
2017-11-19,3,OR
2017-11-26,4,OR
2017-12-03,4,OR
2017-12-10,5,OR
2017-12-17,7,OR
2017-12-24,5,OR
2017-12-31,4,OR
2018-01-07,5,OR
2018-01-14,5,OR
2018-01-21,6,OR
2018-01-28,7,OR
2018-02-04,5,OR
2018-02-11,6,OR
2018-02-18,5,OR
2018-02-25,5,OR
2018-03-04,4,OR
2018-03-11,5,OR
2018-03-18,5,OR
2018-03-25,6,OR
2018-04-01,4,OR
2018-04-08,6,OR
2018-04-15,6,OR
2018-04-22,5,OR
2018-04-29,6,OR
2018-05-06,5,OR
2018-05-13,5,OR
2018-05-20,7,OR
2018-05-27,5,OR
2018-06-03,4,OR
2018-06-10,6,OR
2018-06-17,4,OR
2018-06-24,4,OR
2018-07-01,8,OR
2018-07-08,5,OR
2018-07-15,2,OR
2018-07-22,5,OR
2018-07-29,4,OR
2018-08-05,4,OR
2018-08-12,5,OR
2018-08-19,5,OR
2018-08-26,4,OR
2018-09-02,6,OR
2018-09-09,4,OR
2018-09-16,5,OR
2018-09-23,3,OR
2018-09-30,5,OR
2018-10-07,4,OR
2018-10-14,5,OR
2018-10-21,3,OR
2018-10-28,5,OR
2018-11-04,3,OR
2018-11-11,3,OR
2018-11-18,5,OR
2018-11-25,3,OR
2018-12-02,4,OR
2018-12-09,7,OR
2018-12-16,3,OR
2018-12-23,3,OR
2018-12-30,5,OR
2015-01-04,3,PA
2015-01-11,5,PA
2015-01-18,3,PA
2015-01-25,4,PA
2015-02-01,3,PA
2015-02-08,3,PA
2015-02-15,4,PA
2015-02-22,4,PA
2015-03-01,3,PA
2015-03-08,4,PA
2015-03-15,4,PA
2015-03-22,4,PA
2015-03-29,5,PA
2015-04-05,4,PA
2015-04-12,5,PA
2015-04-19,4,PA
2015-04-26,5,PA
2015-05-03,6,PA
2015-05-10,3,PA
2015-05-17,3,PA
2015-05-24,4,PA
2015-05-31,5,PA
2015-06-07,4,PA
2015-06-14,3,PA
2015-06-21,3,PA
2015-06-28,3,PA
2015-07-05,4,PA
2015-07-12,4,PA
2015-07-19,6,PA
2015-07-26,3,PA
2015-08-02,3,PA
2015-08-09,4,PA
2015-08-16,5,PA
2015-08-23,5,PA
2015-08-30,4,PA
2015-09-06,6,PA
2015-09-13,4,PA
2015-09-20,4,PA
2015-09-27,5,PA
2015-10-04,5,PA
2015-10-11,5,PA
2015-10-18,4,PA
2015-10-25,5,PA
2015-11-01,4,PA
2015-11-08,5,PA
2015-11-15,3,PA
2015-11-22,3,PA
2015-11-29,3,PA
2015-12-06,5,PA
2015-12-13,3,PA
2015-12-20,5,PA
2015-12-27,4,PA
2016-01-03,5,PA
2016-01-10,4,PA
2016-01-17,5,PA
2016-01-24,4,PA
2016-01-31,5,PA
2016-02-07,4,PA
2016-02-14,5,PA
2016-02-21,4,PA
2016-02-28,4,PA
2016-03-06,4,PA
2016-03-13,5,PA
2016-03-20,3,PA
2016-03-27,5,PA
2016-04-03,5,PA
2016-04-10,4,PA
2016-04-17,5,PA
2016-04-24,3,PA
2016-05-01,4,PA
2016-05-08,3,PA
2016-05-15,3,PA
2016-05-22,3,PA
2016-05-29,3,PA
2016-06-05,4,PA
2016-06-12,4,PA
2016-06-19,3,PA
2016-06-26,4,PA
2016-07-03,3,PA
2016-07-10,4,PA
2016-07-17,5,PA
2016-07-24,3,PA
2016-07-31,4,PA
2016-08-07,2,PA
2016-08-14,4,PA
2016-08-21,4,PA
2016-08-28,6,PA
2016-09-04,4,PA
2016-09-11,4,PA
2016-09-18,4,PA
2016-09-25,4,PA
2016-10-02,6,PA
2016-10-09,5,PA
2016-10-16,4,PA
2016-10-23,4,PA
2016-10-30,4,PA
2016-11-06,4,PA
2016-11-13,4,PA
2016-11-20,4,PA
2016-11-27,4,PA
2016-12-04,5,PA
2016-12-11,4,PA
2016-12-18,2,PA
2016-12-25,2,PA
2017-01-01,4,PA
2017-01-08,4,PA
2017-01-15,3,PA
2017-01-22,3,PA
2017-01-29,3,PA
2017-02-05,3,PA
2017-02-12,4,PA
2017-02-19,5,PA
2017-02-26,3,PA
2017-03-05,2,PA
2017-03-12,4,PA
2017-03-19,5,PA
2017-03-26,5,PA
2017-04-02,4,PA
2017-04-09,5,PA
2017-04-16,3,PA
2017-04-23,3,PA
2017-04-30,5,PA
2017-05-07,3,PA
2017-05-14,100,PA
2017-05-21,26,PA
2017-05-28,10,PA
2017-06-04,8,PA
2017-06-11,4,PA
2017-06-18,6,PA
2017-06-25,4,PA
2017-07-02,5,PA
2017-07-09,5,PA
2017-07-16,19,PA
2017-07-23,5,PA
2017-07-30,8,PA
2017-08-06,5,PA
2017-08-13,4,PA
2017-08-20,4,PA
2017-08-27,5,PA
2017-09-03,3,PA
2017-09-10,4,PA
2017-09-17,3,PA
2017-09-24,4,PA
2017-10-01,4,PA
2017-10-08,3,PA
2017-10-15,5,PA
2017-10-22,4,PA
2017-10-29,4,PA
2017-11-05,4,PA
2017-11-12,3,PA
2017-11-19,3,PA
2017-11-26,3,PA
2017-12-03,5,PA
2017-12-10,5,PA
2017-12-17,4,PA
2017-12-24,4,PA
2017-12-31,4,PA
2018-01-07,3,PA
2018-01-14,4,PA
2018-01-21,4,PA
2018-01-28,5,PA
2018-02-04,4,PA
2018-02-11,3,PA
2018-02-18,4,PA
2018-02-25,3,PA
2018-03-04,4,PA
2018-03-11,4,PA
2018-03-18,5,PA
2018-03-25,4,PA
2018-04-01,5,PA
2018-04-08,5,PA
2018-04-15,3,PA
2018-04-22,3,PA
2018-04-29,3,PA
2018-05-06,3,PA
2018-05-13,5,PA
2018-05-20,4,PA
2018-05-27,4,PA
2018-06-03,4,PA
2018-06-10,4,PA
2018-06-17,4,PA
2018-06-24,3,PA
