fips,state,year,month,civ_pop,civ_pop_working_age,percent_working_age,employed,percent_employed,unemployed,unemployment_rate,date,v1,spidersolitaire,blooddrive,brownierecipe,xbox,linkedin,candycrush,omegle,harvard,jobsnearme,pornhub,googleflights,google_unemployment,resumetemplate,stname,_merge
15,Hawaii,2012,3,1062595,649380,61.1,606805,57.1,42575,6.6,01mar2012,1081,36,0,31,46,41,0,37,81,0,67,0,99,85,Hawaii,matched (3)
16,Idaho,2012,3,1188414,768782,64.7,710756,59.8,58026,7.5,01mar2012,1178,36,42,81,47,58,0,62,58,0,43,9,65,76,Idaho,matched (3)
17,Illinois,2012,3,9980795,6567040,65.8,5981313,59.9,585727,8.9,01mar2012,1275,79,48,41,40,67,0,49,78,0,75,4,64,69,Illinois,matched (3)
18,Indiana,2012,3,5022350,3171742,63.2,2907822,57.9,263920,8.300000000000001,01mar2012,1372,46,10,60,38,60,0,52,71,0,54,6,57,100,Indiana,matched (3)
19,Iowa,2012,3,2384781,1653639,69.3,1569640,65.8,83999,5.1,01mar2012,1469,28,36,41,43,48,0,56,66,0,51,5,49,55,Iowa,matched (3)
20,Kansas,2012,3,2170125,1484558,68.40000000000001,1397295,64.40000000000001,87263,5.9,01mar2012,1566,75,23,26,42,53,0,67,67,0,56,15,58,21,Kansas,matched (3)
21,Kentucky,2012,3,3382451,2049449,60.6,1883676,55.7,165773,8.1,01mar2012,1663,51,19,97,41,70,0,59,39,0,56,3,56,17,Kentucky,matched (3)
22,Louisiana,2012,3,3494998,2075571,59.4,1921592,55,153979,7.4,01mar2012,1760,41,0,23,35,36,0,37,59,2,64,8,64,70,Louisiana,matched (3)
23,Maine,2012,3,1081239,701851,64.90000000000001,648248,60,53603,7.6,01mar2012,1857,30,0,17,39,53,0,71,73,5,52,0,53,53,Maine,matched (3)
24,Maryland,2012,3,4586955,3111600,67.8,2894610,63.1,216990,7,01mar2012,1954,45,38,28,43,61,0,54,86,0,68,6,68,77,Maryland,matched (3)
25,Massachusetts,2012,3,5333830,3472122,65.09999999999999,3241435,60.8,230687,6.6,01mar2012,2051,44,32,28,36,60,0,53,76,0,66,2,54,93,Massachusetts,matched (3)
26,Michigan,2012,3,7779714,4664770,60,4239532,54.5,425238,9.1,01mar2012,2148,45,38,48,41,64,0,53,79,0,60,4,57,76,Michigan,matched (3)
27,Minnesota,2012,3,4173350,2939631,70.40000000000001,2772639,66.40000000000001,166992,5.7,01mar2012,2245,74,14,58,40,61,0,60,70,2,59,3,70,81,Minnesota,matched (3)
28,Mississippi,2012,3,2250741,1325478,58.9,1206726,53.6,118752,9,01mar2012,2342,21,39,0,41,22,0,58,63,0,69,0,64,60,Mississippi,matched (3)
29,Missouri,2012,3,4662651,3026396,64.90000000000001,2811472,60.3,214924,7.1,01mar2012,2439,55,34,75,44,54,0,47,73,0,64,5,55,30,Missouri,matched (3)
30,Montana,2012,3,788681,504198,63.9,473238,60,30960,6.1,01mar2012,2536,52,0,54,46,60,0,39,36,0,40,5,49,51,Montana,matched (3)
31,Nebraska,2012,3,1407312,1011635,71.90000000000001,970874,69,40761,4,01mar2012,2633,34,0,37,37,32,0,33,31,0,73,3,61,29,Nebraska,matched (3)
32,Nevada,2012,3,2112990,1373279,65,1213419,57.4,159860,11.6,01mar2012,2730,100,44,16,37,69,0,25,71,0,70,2,50,31,Nevada,matched (3)
33,New Hampshire,2012,3,1065863,738719,69.3,698832,65.59999999999999,39887,5.4,01mar2012,2827,28,0,18,44,67,0,78,68,0,61,21,79,58,New Hampshire,matched (3)
34,New Jersey,2012,3,6938849,4582440,66,4155993,59.9,426447,9.300000000000001,01mar2012,2924,91,25,45,40,62,0,55,85,0,75,5,91,87,New Jersey,matched (3)
35,New Mexico,2012,3,1590342,927370,58.3,860339,54.1,67031,7.2,01mar2012,3021,68,0,0,61,49,0,37,52,0,51,0,63,36,New Mexico,matched (3)
36,New York,2012,3,15538608,9591657,61.7,8757816,56.4,833841,8.699999999999999,01mar2012,3118,77,32,36,39,59,0,42,88,0,71,4,75,91,New York,matched (3)
37,Los Angeles County,2012,3,7789367,4904794,63,4348233,55.8,556561,11.3,01mar2012,3215,49,43,38,44,61,0,42,92,0,63,5,75,51,North Carolina,matched (3)
38,North Dakota,2012,3,540056,394788,73.09999999999999,382755,70.90000000000001,12033,3,01mar2012,3312,48,0,95,42,55,0,30,27,0,44,16,41,31,North Dakota,matched (3)
39,Ohio,2012,3,9012713,5712035,63.4,5284062,58.6,427973,7.5,01mar2012,3409,55,25,43,39,52,0,52,73,0,59,4,50,68,Ohio,matched (3)
40,Oklahoma,2012,3,2885830,1796310,62.2,1701839,59,94471,5.3,01mar2012,3506,61,0,29,43,52,0,55,54,0,56,12,66,45,Oklahoma,matched (3)
41,Oregon,2012,3,3088408,1973317,63.9,1796114,58.2,177203,9,01mar2012,3603,53,0,65,69,63,0,64,76,0,59,5,74,54,Oregon,matched (3)
42,Pennsylvania,2012,3,10144827,6438829,63.5,5944629,58.6,494200,7.7,01mar2012,3700,67,56,70,39,64,0,55,95,0,59,5,68,70,Pennsylvania,matched (3)
44,Rhode Island,2012,3,846697,558645,66,497791,58.8,60854,10.9,01mar2012,3797,20,74,23,41,57,0,67,84,0,61,0,60,65,Rhode Island,matched (3)
45,South Carolina,2012,3,3640802,2184266,60,1974823,54.2,209443,9.6,01mar2012,3894,73,63,57,46,59,0,40,88,1,71,5,70,55,South Carolina,matched (3)
46,South Dakota,2012,3,629128,441604,70.2,422584,67.2,19020,4.3,01mar2012,3991,31,0,43,27,40,0,37,86,0,50,11,59,71,South Dakota,matched (3)
47,Tennessee,2012,3,5005116,3095423,61.8,2854380,57,241043,7.8,01mar2012,4088,79,10,17,42,55,0,44,100,1,54,4,59,80,Tennessee,matched (3)
48,Texas,2012,3,19224106,12611236,65.59999999999999,11736127,61,875109,6.9,01mar2012,4185,69,29,50,42,55,0,45,83,0,85,5,63,67,Texas,matched (3)
49,Utah,2012,3,2014749,1363728,67.7,1286115,63.8,77613,5.7,01mar2012,4282,62,65,36,44,47,0,52,87,0,53,3,62,38,Utah,matched (3)
50,Vermont,2012,3,510948,355263,69.5,337573,66.09999999999999,17690,5,01mar2012,4379,12,0,24,40,54,0,34,84,0,53,0,84,45,Vermont,matched (3)
51,Virginia,2012,3,6296575,4223386,67.09999999999999,3962491,62.9,260895,6.2,01mar2012,4476,56,47,43,40,54,0,51,92,0,62,3,70,61,Virginia,matched (3)
53,Washington,2012,3,5359670,3476293,64.90000000000001,3181677,59.4,294616,8.5,01mar2012,4573,58,47,50,45,50,0,47,86,0,66,6,69,42,Washington,matched (3)
54,West Virginia,2012,3,1487342,807060,54.3,747980,50.3,59080,7.3,01mar2012,4670,89,0,27,38,51,0,55,26,0,49,0,41,100,West Virginia,matched (3)
55,Wisconsin,2012,3,4472934,3071871,68.7,2854197,63.8,217674,7.1,01mar2012,4767,43,12,71,42,73,0,48,74,0,50,0,60,57,Wisconsin,matched (3)
56,Wyoming,2012,3,441660,307605,69.59999999999999,291232,65.90000000000001,16373,5.3,01mar2012,4864,0,0,23,30,42,0,35,12,0,44,0,56,,Wyoming,matched (3)
1,Alabama,2013,3,3758961,2179552,58,2021069,53.8,158483,7.3,01mar2013,26,81,0,26,51,65,17,76,56,0,64,6,48,49,Alabama,matched (3)
2,Alaska,2013,3,537330,365061,67.90000000000001,339539,63.2,25522,7,01mar2013,123,34,0,98,41,46,13,76,48,0,53,4,59,45,Alaska,matched (3)
4,Arizona,2013,3,5060142,3021364,59.7,2781934,55,239430,7.9,01mar2013,220,52,10,38,54,59,18,74,100,0,78,10,58,22,Arizona,matched (3)
5,Arkansas,2013,3,2273051,1326434,58.4,1228455,54,97979,7.4,01mar2013,317,90,0,100,54,62,21,92,51,2,60,11,48,19,Arkansas,matched (3)
6,California,2013,3,29537972,18614695,63,16880238,57.1,1734457,9.300000000000001,01mar2013,414,71,20,83,48,74,25,78,89,1,81,7,60,69,California,matched (3)
8,Colorado,2013,3,4042319,2765227,68.40000000000001,2565296,63.5,199931,7.2,01mar2013,511,57,14,64,53,68,17,76,93,2,71,5,45,62,Colorado,matched (3)
9,Connecticut,2013,3,2852797,1860344,65.2,1710431,60,149913,8.1,01mar2013,608,72,12,49,50,79,21,86,63,3,73,11,67,38,Connecticut,matched (3)
10,Delaware,2013,3,724650,442088,61,410795,56.7,31293,7.1,01mar2013,802,27,0,37,61,57,20,36,76,0,69,7,81,13,Delaware,matched (3)
11,District of Columbia,2013,3,535104,374843,70.09999999999999,342279,64,32564,8.699999999999999,01mar2013,705,27,24,72,42,48,23,50,56,0,78,2,62,34,District of Columbia,matched (3)
12,Florida,2013,3,15595212,9428809,60.5,8707601,55.8,721208,7.6,01mar2013,899,65,49,42,49,68,16,70,87,1,78,7,53,48,Florida,matched (3)
13,Georgia,2013,3,7532657,4769314,63.3,4361032,57.9,408282,8.6,01mar2013,996,75,22,56,49,76,15,71,81,0,79,6,64,44,Georgia,matched (3)
15,Hawaii,2013,3,1071652,646805,60.4,614550,57.3,32255,5,01mar2013,1093,41,24,13,47,68,25,79,45,0,84,10,87,35,Hawaii,matched (3)
16,Idaho,2013,3,1203136,769256,63.9,719405,59.8,49851,6.5,01mar2013,1190,87,0,27,52,54,18,44,59,0,55,8,38,16,Idaho,matched (3)
17,Illinois,2013,3,10017651,6563015,65.5,5955200,59.4,607815,9.300000000000001,01mar2013,1287,86,33,89,47,83,23,88,78,1,76,6,52,66,Illinois,matched (3)
18,Indiana,2013,3,5053256,3181709,63,2917519,57.7,264190,8.300000000000001,01mar2013,1384,30,15,83,53,74,24,73,72,1,57,9,38,62,Indiana,matched (3)
19,Iowa,2013,3,2399526,1663533,69.3,1581458,65.90000000000001,82075,4.9,01mar2013,1481,76,0,33,56,75,21,81,61,0,57,6,44,44,Iowa,matched (3)
20,Kansas,2013,3,2179877,1485814,68.2,1404095,64.40000000000001,81719,5.5,01mar2013,1578,83,34,19,50,66,20,90,70,4,58,14,44,24,Kansas,matched (3)
21,Kentucky,2013,3,3403479,2065749,60.7,1898143,55.8,167606,8.1,01mar2013,1675,58,31,33,51,75,22,81,70,0,61,2,51,70,Kentucky,matched (3)
22,Louisiana,2013,3,3517583,2099138,59.7,1948749,55.4,150389,7.2,01mar2013,1772,34,9,69,47,55,20,56,52,1,66,5,56,38,Louisiana,matched (3)
23,Maine,2013,3,1083628,705438,65.09999999999999,656261,60.6,49177,7,01mar2013,1869,32,44,58,49,62,9,86,78,0,58,15,63,61,Maine,matched (3)
24,Maryland,2013,3,4627461,3133730,67.7,2920462,63.1,213268,6.8,01mar2013,1966,64,19,64,50,75,15,86,64,1,69,10,59,54,Maryland,matched (3)
25,Massachusetts,2013,3,5389389,3507938,65.09999999999999,3266573,60.6,241365,6.9,01mar2013,2063,51,31,48,49,71,24,65,68,0,74,9,48,48,Massachusetts,matched (3)
26,Michigan,2013,3,7814449,4711042,60.3,4286557,54.9,424485,9,01mar2013,2160,40,32,60,54,83,25,76,86,3,67,13,50,61,Michigan,matched (3)
