date,participants,inflation,federal,market,economic,isPartial,State
2015-12-01,0,1,46,29,7,False,WY
2016-01-01,0,4,45,27,7,False,WY
2016-02-01,0,3,45,26,4,False,WY
2016-03-01,0,3,41,25,4,False,WY
2016-04-01,0,2,47,25,6,False,WY
2016-05-01,0,1,53,21,5,False,WY
2016-06-01,0,0,64,33,1,False,WY
2016-07-01,0,1,42,32,1,False,WY
2016-08-01,1,0,50,37,3,False,WY
2016-09-01,0,1,37,32,5,False,WY
2016-10-01,0,1,41,24,5,False,WY
2016-11-01,1,3,43,40,6,False,WY
2016-12-01,0,3,57,23,3,False,WY
2017-01-01,1,2,55,21,4,False,WY
2017-02-01,1,1,44,27,3,False,WY
2017-03-01,0,2,45,25,2,False,WY
2017-04-01,0,1,46,23,4,False,WY
2017-05-01,0,3,44,23,4,False,WY
2017-06-01,0,1,45,30,1,False,WY
2017-07-01,0,3,45,30,2,False,WY
2017-08-01,0,1,34,36,3,False,WY
2017-09-01,1,1,39,28,3,False,WY
2017-10-01,0,1,46,24,4,False,WY
2017-11-01,1,1,52,23,9,False,WY
2017-12-01,0,4,38,30,4,False,WY
2018-01-01,0,2,56,32,5,False,WY
2018-02-01,0,2,38,42,3,False,WY
2018-03-01,1,1,45,29,4,False,WY
2018-04-01,0,2,54,27,3,False,WY
2018-05-01,0,1,43,28,7,False,WY
2018-06-01,1,1,44,26,4,False,WY
2018-07-01,1,2,49,37,1,False,WY
2018-08-01,0,1,42,29,3,False,WY
2018-09-01,1,1,51,37,7,False,WY
2018-10-01,1,3,48,34,4,False,WY
2018-11-01,0,3,39,33,3,False,WY
2018-12-01,1,3,58,43,4,False,WY
2019-01-01,1,0,49,31,3,False,WY
