date,ebay,State
2016-01-17,59,LA
2016-01-24,68,LA
2016-01-31,63,LA
2016-02-07,67,LA
2016-02-14,66,LA
2016-02-21,69,LA
2016-02-28,63,LA
2016-03-06,77,LA
2016-03-13,70,LA
2016-03-20,77,LA
2016-03-27,74,LA
2016-04-03,69,LA
2016-04-10,60,LA
2016-04-17,78,LA
2016-04-24,60,LA
2016-05-01,64,LA
2016-05-08,62,LA
2016-05-15,71,LA
2016-05-22,63,LA
2016-05-29,72,LA
2016-06-05,73,LA
2016-06-12,58,LA
2016-06-19,71,LA
2016-06-26,69,LA
2016-07-03,69,LA
2016-07-10,74,LA
2016-07-17,71,LA
2016-07-24,64,LA
2016-07-31,77,LA
2016-08-07,61,LA
2016-08-14,59,LA
2016-08-21,72,LA
2016-08-28,60,LA
2016-09-04,65,LA
2016-09-11,64,LA
2016-09-18,54,LA
2016-09-25,64,LA
2016-10-02,63,LA
2016-10-09,61,LA
2016-10-16,58,LA
2016-10-23,59,LA
2016-10-30,56,LA
2016-11-06,63,LA
2016-11-13,69,LA
2016-11-20,64,LA
2016-11-27,67,LA
2016-12-04,67,LA
2016-12-11,74,LA
2016-12-18,61,LA
2016-12-25,64,LA
2017-01-01,58,LA
2017-01-08,58,LA
2017-01-15,59,LA
2017-01-22,56,LA
2017-01-29,58,LA
2017-02-05,58,LA
2017-02-12,58,LA
2017-02-19,63,LA
2017-02-26,57,LA
2017-03-05,67,LA
2017-03-12,61,LA
2017-03-19,58,LA
2017-03-26,63,LA
2017-04-02,68,LA
2017-04-09,65,LA
2017-04-16,67,LA
2017-04-23,63,LA
2017-04-30,66,LA
2017-05-07,59,LA
2017-05-14,54,LA
2017-05-21,62,LA
2017-05-28,56,LA
2017-06-04,68,LA
2017-06-11,67,LA
2017-06-18,68,LA
2017-06-25,63,LA
2017-07-02,54,LA
2017-07-09,66,LA
2017-07-16,65,LA
2017-07-23,55,LA
2017-07-30,62,LA
2017-08-06,62,LA
2017-08-13,57,LA
2017-08-20,64,LA
2017-08-27,62,LA
2017-09-03,52,LA
2017-09-10,63,LA
2017-09-17,52,LA
2017-09-24,63,LA
2017-10-01,61,LA
2017-10-08,58,LA
2017-10-15,62,LA
2017-10-22,55,LA
2017-10-29,52,LA
2017-11-05,63,LA
2017-11-12,63,LA
2017-11-19,68,LA
2017-11-26,69,LA
2017-12-03,66,LA
2017-12-10,66,LA
2017-12-17,59,LA
2017-12-24,59,LA
2017-12-31,55,LA
2018-01-07,55,LA
2018-01-14,48,LA
2018-01-21,59,LA
2018-01-28,56,LA
2018-02-04,56,LA
2018-02-11,54,LA
2018-02-18,62,LA
2018-02-25,63,LA
2018-03-04,52,LA
2018-03-11,59,LA
2018-03-18,56,LA
2018-03-25,49,LA
2018-04-01,54,LA
2018-04-08,52,LA
2018-04-15,52,LA
2018-04-22,54,LA
2018-04-29,47,LA
2018-05-06,55,LA
2018-05-13,51,LA
2018-05-20,46,LA
2018-05-27,58,LA
2018-06-03,52,LA
2018-06-10,64,LA
2018-06-17,45,LA
2018-06-24,47,LA
2018-07-01,51,LA
2018-07-08,58,LA
2018-07-15,51,LA
2018-07-22,52,LA
2018-07-29,56,LA
2018-08-05,49,LA
2018-08-12,52,LA
2018-08-19,45,LA
2018-08-26,53,LA
2018-09-02,43,LA
2018-09-09,46,LA
2018-09-16,47,LA
2018-09-23,51,LA
2018-09-30,44,LA
2018-10-07,43,LA
2018-10-14,46,LA
2018-10-21,50,LA
2018-10-28,39,LA
2018-11-04,48,LA
2018-11-11,50,LA
2018-11-18,47,LA
2018-11-25,57,LA
2018-12-02,56,LA
2018-12-09,45,LA
2018-12-16,51,LA
2018-12-23,50,LA
2018-12-30,45,LA
2015-01-04,64,ME
2015-01-11,82,ME
2015-01-18,87,ME
2015-01-25,69,ME
2015-02-01,70,ME
2015-02-08,73,ME
2015-02-15,80,ME
2015-02-22,87,ME
2015-03-01,74,ME
2015-03-08,78,ME
2015-03-15,81,ME
2015-03-22,67,ME
2015-03-29,73,ME
2015-04-05,73,ME
2015-04-12,78,ME
2015-04-19,80,ME
2015-04-26,71,ME
2015-05-03,68,ME
2015-05-10,66,ME
2015-05-17,77,ME
2015-05-24,71,ME
2015-05-31,72,ME
2015-06-07,76,ME
2015-06-14,100,ME
2015-06-21,85,ME
2015-06-28,89,ME
2015-07-05,72,ME
2015-07-12,87,ME
2015-07-19,63,ME
2015-07-26,71,ME
2015-08-02,83,ME
2015-08-09,75,ME
2015-08-16,82,ME
2015-08-23,86,ME
2015-08-30,70,ME
2015-09-06,68,ME
2015-09-13,82,ME
2015-09-20,66,ME
2015-09-27,66,ME
2015-10-04,87,ME
2015-10-11,72,ME
2015-10-18,61,ME
2015-10-25,70,ME
2015-11-01,74,ME
2015-11-08,82,ME
2015-11-15,65,ME
2015-11-22,82,ME
2015-11-29,78,ME
2015-12-06,65,ME
2015-12-13,84,ME
2015-12-20,73,ME
2015-12-27,82,ME
2016-01-03,60,ME
2016-01-10,73,ME
2016-01-17,55,ME
2016-01-24,65,ME
2016-01-31,73,ME
2016-02-07,69,ME
2016-02-14,77,ME
2016-02-21,65,ME
2016-02-28,59,ME
2016-03-06,58,ME
2016-03-13,72,ME
2016-03-20,64,ME
2016-03-27,51,ME
2016-04-03,62,ME
2016-04-10,63,ME
2016-04-17,63,ME
2016-04-24,63,ME
2016-05-01,59,ME
2016-05-08,47,ME
2016-05-15,61,ME
2016-05-22,56,ME
2016-05-29,61,ME
2016-06-05,57,ME
2016-06-12,54,ME
2016-06-19,66,ME
2016-06-26,64,ME
2016-07-03,47,ME
2016-07-10,58,ME
2016-07-17,62,ME
2016-07-24,44,ME
2016-07-31,59,ME
2016-08-07,53,ME
2016-08-14,51,ME
2016-08-21,51,ME
2016-08-28,51,ME
2016-09-04,64,ME
2016-09-11,47,ME
2016-09-18,62,ME
2016-09-25,49,ME
2016-10-02,47,ME
2016-10-09,50,ME
2016-10-16,62,ME
2016-10-23,53,ME
2016-10-30,49,ME
2016-11-06,59,ME
2016-11-13,54,ME
2016-11-20,72,ME
2016-11-27,61,ME
2016-12-04,61,ME
2016-12-11,56,ME
2016-12-18,55,ME
2016-12-25,48,ME
2017-01-01,56,ME
2017-01-08,61,ME
2017-01-15,46,ME
2017-01-22,61,ME
2017-01-29,58,ME
2017-02-05,50,ME
2017-02-12,49,ME
2017-02-19,60,ME
2017-02-26,66,ME
2017-03-05,56,ME
2017-03-12,55,ME
2017-03-19,67,ME
2017-03-26,65,ME
2017-04-02,49,ME
2017-04-09,45,ME
2017-04-16,53,ME
2017-04-23,49,ME
2017-04-30,63,ME
2017-05-07,64,ME
2017-05-14,66,ME
2017-05-21,50,ME
2017-05-28,59,ME
2017-06-04,55,ME
2017-06-11,40,ME
2017-06-18,63,ME
2017-06-25,49,ME
2017-07-02,51,ME
2017-07-09,51,ME
2017-07-16,52,ME
2017-07-23,57,ME
2017-07-30,49,ME
2017-08-06,56,ME
2017-08-13,57,ME
2017-08-20,47,ME
2017-08-27,48,ME
2017-09-03,54,ME
2017-09-10,41,ME
2017-09-17,47,ME
2017-09-24,49,ME
2017-10-01,47,ME
2017-10-08,53,ME
2017-10-15,61,ME
2017-10-22,47,ME
2017-10-29,47,ME
2017-11-05,52,ME
2017-11-12,57,ME
2017-11-19,59,ME
2017-11-26,53,ME
2017-12-03,64,ME
2017-12-10,69,ME
2017-12-17,46,ME
2017-12-24,49,ME
2017-12-31,50,ME
2018-01-07,61,ME
2018-01-14,53,ME
2018-01-21,48,ME
2018-01-28,63,ME
2018-02-04,52,ME
2018-02-11,56,ME
2018-02-18,43,ME
2018-02-25,54,ME
2018-03-04,52,ME
2018-03-11,49,ME
2018-03-18,52,ME
2018-03-25,45,ME
2018-04-01,62,ME
2018-04-08,57,ME
2018-04-15,54,ME
2018-04-22,43,ME
2018-04-29,61,ME
2018-05-06,43,ME
2018-05-13,46,ME
2018-05-20,42,ME
2018-05-27,38,ME
2018-06-03,45,ME
2018-06-10,49,ME
2018-06-17,39,ME
2018-06-24,41,ME
2018-07-01,48,ME
2018-07-08,51,ME
2018-07-15,48,ME
2018-07-22,47,ME
2018-07-29,46,ME
2018-08-05,37,ME
2018-08-12,36,ME
2018-08-19,51,ME
2018-08-26,43,ME
2018-09-02,35,ME
2018-09-09,39,ME
2018-09-16,41,ME
2018-09-23,44,ME
2018-09-30,45,ME
2018-10-07,37,ME
2018-10-14,38,ME
2018-10-21,39,ME
2018-10-28,35,ME
2018-11-04,43,ME
2018-11-11,50,ME
2018-11-18,50,ME
2018-11-25,56,ME
2018-12-02,57,ME
2018-12-09,49,ME
2018-12-16,44,ME
2018-12-23,48,ME
2018-12-30,36,ME
2015-01-04,89,MD
2015-01-11,94,MD
2015-01-18,83,MD
2015-01-25,93,MD
2015-02-01,92,MD
2015-02-08,87,MD
2015-02-15,80,MD
2015-02-22,93,MD
2015-03-01,87,MD
2015-03-08,91,MD
2015-03-15,94,MD
2015-03-22,100,MD
2015-03-29,93,MD
2015-04-05,90,MD
2015-04-12,91,MD
2015-04-19,85,MD
2015-04-26,76,MD
2015-05-03,71,MD
2015-05-10,88,MD
2015-05-17,82,MD
2015-05-24,91,MD
2015-05-31,81,MD
2015-06-07,94,MD
2015-06-14,83,MD
2015-06-21,88,MD
2015-06-28,85,MD
2015-07-05,94,MD
2015-07-12,83,MD
2015-07-19,90,MD
2015-07-26,91,MD
2015-08-02,80,MD
2015-08-09,95,MD
2015-08-16,86,MD
2015-08-23,92,MD
2015-08-30,81,MD
2015-09-06,77,MD
2015-09-13,72,MD
2015-09-20,80,MD
2015-09-27,81,MD
2015-10-04,73,MD
2015-10-11,71,MD
2015-10-18,80,MD
2015-10-25,78,MD
2015-11-01,80,MD
2015-11-08,80,MD
2015-11-15,85,MD
2015-11-22,92,MD
2015-11-29,90,MD
2015-12-06,84,MD
2015-12-13,88,MD
2015-12-20,86,MD
2015-12-27,91,MD
2016-01-03,70,MD
2016-01-10,64,MD
2016-01-17,67,MD
2016-01-24,69,MD
2016-01-31,63,MD
2016-02-07,63,MD
2016-02-14,69,MD
2016-02-21,69,MD
2016-02-28,68,MD
2016-03-06,68,MD
2016-03-13,70,MD
2016-03-20,65,MD
2016-03-27,77,MD
2016-04-03,66,MD
2016-04-10,60,MD
2016-04-17,62,MD
2016-04-24,67,MD
2016-05-01,64,MD
2016-05-08,68,MD
2016-05-15,70,MD
2016-05-22,66,MD
2016-05-29,67,MD
2016-06-05,67,MD
2016-06-12,64,MD
2016-06-19,65,MD
2016-06-26,63,MD
2016-07-03,60,MD
2016-07-10,69,MD
2016-07-17,56,MD
2016-07-24,67,MD
2016-07-31,62,MD
2016-08-07,59,MD
2016-08-14,62,MD
2016-08-21,65,MD
2016-08-28,61,MD
2016-09-04,66,MD
2016-09-11,58,MD
2016-09-18,58,MD
2016-09-25,66,MD
2016-10-02,58,MD
2016-10-09,60,MD
2016-10-16,55,MD
2016-10-23,61,MD
2016-10-30,56,MD
2016-11-06,57,MD
2016-11-13,65,MD
2016-11-20,76,MD
2016-11-27,76,MD
2016-12-04,80,MD
2016-12-11,69,MD
2016-12-18,60,MD
2016-12-25,64,MD
2017-01-01,70,MD
2017-01-08,59,MD
2017-01-15,56,MD
2017-01-22,60,MD
2017-01-29,60,MD
2017-02-05,60,MD
2017-02-12,57,MD
2017-02-19,56,MD
2017-02-26,63,MD
2017-03-05,57,MD
2017-03-12,61,MD
2017-03-19,58,MD
2017-03-26,64,MD
2017-04-02,60,MD
2017-04-09,67,MD
2017-04-16,63,MD
2017-04-23,57,MD
2017-04-30,59,MD
2017-05-07,61,MD
2017-05-14,55,MD
2017-05-21,59,MD
2017-05-28,66,MD
2017-06-04,55,MD
2017-06-11,58,MD
2017-06-18,68,MD
2017-06-25,61,MD
2017-07-02,69,MD
2017-07-09,54,MD
2017-07-16,58,MD
2017-07-23,61,MD
2017-07-30,66,MD
2017-08-06,71,MD
2017-08-13,65,MD
2017-08-20,65,MD
2017-08-27,69,MD
2017-09-03,64,MD
2017-09-10,60,MD
2017-09-17,58,MD
2017-09-24,56,MD
2017-10-01,56,MD
2017-10-08,63,MD
2017-10-15,57,MD
2017-10-22,56,MD
2017-10-29,61,MD
2017-11-05,66,MD
2017-11-12,63,MD
2017-11-19,68,MD
2017-11-26,67,MD
2017-12-03,70,MD
2017-12-10,65,MD
2017-12-17,57,MD
2017-12-24,60,MD
2017-12-31,55,MD
2018-01-07,51,MD
2018-01-14,56,MD
2018-01-21,56,MD
2018-01-28,53,MD
2018-02-04,52,MD
2018-02-11,53,MD
2018-02-18,58,MD
2018-02-25,58,MD
2018-03-04,60,MD
2018-03-11,62,MD
2018-03-18,54,MD
2018-03-25,63,MD
2018-04-01,54,MD
2018-04-08,53,MD
2018-04-15,54,MD
2018-04-22,55,MD
2018-04-29,55,MD
2018-05-06,52,MD
2018-05-13,53,MD
2018-05-20,55,MD
2018-05-27,49,MD
2018-06-03,51,MD
2018-06-10,49,MD
2018-06-17,50,MD
2018-06-24,50,MD
2018-07-01,48,MD
2018-07-08,52,MD
2018-07-15,58,MD
2018-07-22,51,MD
2018-07-29,52,MD
2018-08-05,51,MD
2018-08-12,49,MD
2018-08-19,51,MD
2018-08-26,51,MD
2018-09-02,51,MD
2018-09-09,51,MD
2018-09-16,49,MD
2018-09-23,47,MD
2018-09-30,45,MD
2018-10-07,44,MD
2018-10-14,49,MD
2018-10-21,45,MD
2018-10-28,46,MD
2018-11-04,48,MD
2018-11-11,49,MD
2018-11-18,53,MD
2018-11-25,55,MD
2018-12-02,51,MD
2018-12-09,51,MD
2018-12-16,50,MD
2018-12-23,49,MD
2018-12-30,50,MD
2015-01-04,93,MA
2015-01-11,98,MA
2015-01-18,92,MA
2015-01-25,99,MA
2015-02-01,86,MA
2015-02-08,84,MA
2015-02-15,95,MA
2015-02-22,90,MA
2015-03-01,98,MA
2015-03-08,95,MA
2015-03-15,90,MA
2015-03-22,94,MA
2015-03-29,93,MA
2015-04-05,94,MA
2015-04-12,93,MA
2015-04-19,93,MA
2015-04-26,90,MA
2015-05-03,90,MA
2015-05-10,89,MA
2015-05-17,94,MA
2015-05-24,90,MA
2015-05-31,91,MA
2015-06-07,93,MA
2015-06-14,91,MA
2015-06-21,89,MA
2015-06-28,96,MA
2015-07-05,88,MA
2015-07-12,85,MA
2015-07-19,93,MA
2015-07-26,95,MA
2015-08-02,92,MA
2015-08-09,98,MA
2015-08-16,92,MA
2015-08-23,92,MA
2015-08-30,96,MA
2015-09-06,84,MA
2015-09-13,85,MA
2015-09-20,84,MA
2015-09-27,85,MA
2015-10-04,90,MA
2015-10-11,78,MA
2015-10-18,86,MA
2015-10-25,88,MA
2015-11-01,81,MA
2015-11-08,80,MA
2015-11-15,76,MA
2015-11-22,95,MA
2015-11-29,100,MA
2015-12-06,90,MA
2015-12-13,89,MA
2015-12-20,90,MA
2015-12-27,91,MA
2016-01-03,76,MA
2016-01-10,70,MA
2016-01-17,70,MA
2016-01-24,62,MA
2016-01-31,69,MA
2016-02-07,63,MA
2016-02-14,73,MA
2016-02-21,78,MA
2016-02-28,70,MA
2016-03-06,79,MA
2016-03-13,72,MA
2016-03-20,61,MA
2016-03-27,71,MA
2016-04-03,70,MA
2016-04-10,74,MA
2016-04-17,71,MA
2016-04-24,70,MA
2016-05-01,71,MA
2016-05-08,66,MA
2016-05-15,68,MA
2016-05-22,71,MA
2016-05-29,69,MA
2016-06-05,75,MA
2016-06-12,66,MA
2016-06-19,63,MA
2016-06-26,66,MA
2016-07-03,71,MA
2016-07-10,64,MA
2016-07-17,64,MA
2016-07-24,66,MA
2016-07-31,67,MA
2016-08-07,62,MA
2016-08-14,67,MA
2016-08-21,66,MA
2016-08-28,71,MA
2016-09-04,65,MA
2016-09-11,59,MA
2016-09-18,62,MA
2016-09-25,61,MA
2016-10-02,59,MA
2016-10-09,67,MA
2016-10-16,59,MA
2016-10-23,61,MA
2016-10-30,62,MA
2016-11-06,58,MA
2016-11-13,65,MA
2016-11-20,71,MA
2016-11-27,69,MA
2016-12-04,73,MA
2016-12-11,65,MA
2016-12-18,65,MA
2016-12-25,73,MA
2017-01-01,65,MA
2017-01-08,66,MA
2017-01-15,58,MA
2017-01-22,62,MA
2017-01-29,60,MA
2017-02-05,64,MA
2017-02-12,63,MA
2017-02-19,65,MA
2017-02-26,61,MA
2017-03-05,65,MA
2017-03-12,64,MA
2017-03-19,58,MA
2017-03-26,63,MA
2017-04-02,59,MA
2017-04-09,52,MA
2017-04-16,64,MA
2017-04-23,62,MA
2017-04-30,59,MA
2017-05-07,59,MA
2017-05-14,56,MA
2017-05-21,65,MA
2017-05-28,68,MA
2017-06-04,59,MA
2017-06-11,55,MA
2017-06-18,59,MA
2017-06-25,62,MA
2017-07-02,59,MA
2017-07-09,63,MA
2017-07-16,63,MA
2017-07-23,66,MA
2017-07-30,67,MA
2017-08-06,72,MA
2017-08-13,68,MA
2017-08-20,65,MA
2017-08-27,61,MA
2017-09-03,61,MA
2017-09-10,57,MA
2017-09-17,64,MA
2017-09-24,60,MA
2017-10-01,62,MA
2017-10-08,69,MA
2017-10-15,62,MA
2017-10-22,63,MA
2017-10-29,61,MA
2017-11-05,61,MA
2017-11-12,66,MA
2017-11-19,71,MA
2017-11-26,71,MA
2017-12-03,71,MA
2017-12-10,68,MA
2017-12-17,62,MA
2017-12-24,67,MA
2017-12-31,63,MA
2018-01-07,57,MA
2018-01-14,56,MA
2018-01-21,55,MA
2018-01-28,58,MA
2018-02-04,56,MA
2018-02-11,50,MA
2018-02-18,63,MA
2018-02-25,55,MA
2018-03-04,62,MA
2018-03-11,62,MA
2018-03-18,56,MA
2018-03-25,62,MA
2018-04-01,61,MA
2018-04-08,56,MA
2018-04-15,54,MA
2018-04-22,53,MA
2018-04-29,49,MA
2018-05-06,54,MA
2018-05-13,48,MA
2018-05-20,48,MA
2018-05-27,48,MA
2018-06-03,52,MA
2018-06-10,58,MA
2018-06-17,50,MA
2018-06-24,55,MA
2018-07-01,49,MA
2018-07-08,54,MA
2018-07-15,58,MA
2018-07-22,54,MA
2018-07-29,50,MA
2018-08-05,51,MA
2018-08-12,53,MA
2018-08-19,55,MA
2018-08-26,55,MA
2018-09-02,52,MA
2018-09-09,53,MA
2018-09-16,50,MA
2018-09-23,52,MA
2018-09-30,49,MA
2018-10-07,48,MA
2018-10-14,46,MA
2018-10-21,48,MA
2018-10-28,47,MA
2018-11-04,48,MA
2018-11-11,48,MA
2018-11-18,51,MA
2018-11-25,61,MA
2018-12-02,51,MA
2018-12-09,49,MA
2018-12-16,52,MA
2018-12-23,56,MA
2018-12-30,53,MA
2015-01-04,93,MI
2015-01-11,96,MI
2015-01-18,94,MI
2015-01-25,98,MI
2015-02-01,96,MI
2015-02-08,99,MI
2015-02-15,95,MI
2015-02-22,99,MI
2015-03-01,83,MI
2015-03-08,94,MI
2015-03-15,92,MI
2015-03-22,100,MI
2015-03-29,83,MI
2015-04-05,93,MI
2015-04-12,90,MI
2015-04-19,99,MI
2015-04-26,89,MI
2015-05-03,88,MI
2015-05-10,93,MI
2015-05-17,80,MI
2015-05-24,84,MI
2015-05-31,85,MI
2015-06-07,91,MI
2015-06-14,92,MI
2015-06-21,98,MI
2015-06-28,88,MI
2015-07-05,89,MI
2015-07-12,94,MI
2015-07-19,86,MI
2015-07-26,93,MI
2015-08-02,91,MI
2015-08-09,99,MI
2015-08-16,94,MI
2015-08-23,90,MI
2015-08-30,85,MI
2015-09-06,80,MI
2015-09-13,82,MI
2015-09-20,83,MI
2015-09-27,84,MI
2015-10-04,86,MI
2015-10-11,86,MI
2015-10-18,87,MI
2015-10-25,74,MI
2015-11-01,81,MI
2015-11-08,82,MI
2015-11-15,83,MI
2015-11-22,91,MI
2015-11-29,94,MI
2015-12-06,96,MI
2015-12-13,84,MI
2015-12-20,95,MI
2015-12-27,93,MI
2016-01-03,78,MI
2016-01-10,73,MI
2016-01-17,75,MI
2016-01-24,70,MI
2016-01-31,78,MI
2016-02-07,79,MI
2016-02-14,74,MI
2016-02-21,75,MI
2016-02-28,75,MI
2016-03-06,73,MI
2016-03-13,73,MI
2016-03-20,71,MI
2016-03-27,77,MI
2016-04-03,79,MI
2016-04-10,70,MI
2016-04-17,71,MI
2016-04-24,72,MI
2016-05-01,73,MI
2016-05-08,69,MI
2016-05-15,75,MI
2016-05-22,62,MI
2016-05-29,70,MI
2016-06-05,71,MI
2016-06-12,76,MI
2016-06-19,70,MI
2016-06-26,78,MI
2016-07-03,70,MI
2016-07-10,72,MI
2016-07-17,74,MI
2016-07-24,72,MI
2016-07-31,68,MI
2016-08-07,76,MI
2016-08-14,78,MI
2016-08-21,73,MI
2016-08-28,72,MI
2016-09-04,70,MI
2016-09-11,64,MI
2016-09-18,70,MI
2016-09-25,69,MI
2016-10-02,67,MI
2016-10-09,68,MI
2016-10-16,67,MI
2016-10-23,61,MI
2016-10-30,69,MI
2016-11-06,59,MI
2016-11-13,66,MI
2016-11-20,75,MI
2016-11-27,74,MI
2016-12-04,75,MI
2016-12-11,67,MI
2016-12-18,72,MI
2016-12-25,78,MI
2017-01-01,70,MI
2017-01-08,65,MI
2017-01-15,65,MI
2017-01-22,62,MI
2017-01-29,66,MI
2017-02-05,66,MI
2017-02-12,67,MI
2017-02-19,66,MI
2017-02-26,73,MI
2017-03-05,70,MI
2017-03-12,74,MI
2017-03-19,70,MI
2017-03-26,68,MI
2017-04-02,74,MI
2017-04-09,63,MI
2017-04-16,66,MI
2017-04-23,65,MI
2017-04-30,69,MI
2017-05-07,70,MI
2017-05-14,70,MI
2017-05-21,65,MI
2017-05-28,63,MI
2017-06-04,59,MI
2017-06-11,64,MI
2017-06-18,67,MI
2017-06-25,69,MI
2017-07-02,64,MI
2017-07-09,70,MI
2017-07-16,69,MI
2017-07-23,67,MI
2017-07-30,75,MI
2017-08-06,73,MI
2017-08-13,72,MI
2017-08-20,67,MI
2017-08-27,69,MI
2017-09-03,69,MI
2017-09-10,67,MI
2017-09-17,66,MI
2017-09-24,64,MI
2017-10-01,63,MI
2017-10-08,64,MI
2017-10-15,63,MI
2017-10-22,59,MI
2017-10-29,64,MI
2017-11-05,66,MI
2017-11-12,68,MI
2017-11-19,66,MI
2017-11-26,78,MI
2017-12-03,76,MI
2017-12-10,77,MI
2017-12-17,70,MI
2017-12-24,70,MI
2017-12-31,63,MI
2018-01-07,58,MI
2018-01-14,61,MI
2018-01-21,65,MI
2018-01-28,65,MI
2018-02-04,62,MI
2018-02-11,64,MI
2018-02-18,68,MI
2018-02-25,67,MI
2018-03-04,70,MI
2018-03-11,63,MI
2018-03-18,63,MI
2018-03-25,60,MI
2018-04-01,69,MI
2018-04-08,65,MI
2018-04-15,62,MI
2018-04-22,64,MI
2018-04-29,55,MI
2018-05-06,61,MI
2018-05-13,58,MI
2018-05-20,51,MI
2018-05-27,51,MI
2018-06-03,58,MI
2018-06-10,58,MI
2018-06-17,61,MI
2018-06-24,58,MI
2018-07-01,51,MI
2018-07-08,60,MI
2018-07-15,58,MI
2018-07-22,56,MI
2018-07-29,60,MI
2018-08-05,58,MI
2018-08-12,56,MI
2018-08-19,59,MI
2018-08-26,56,MI
2018-09-02,52,MI
2018-09-09,54,MI
2018-09-16,58,MI
2018-09-23,55,MI
2018-09-30,51,MI
2018-10-07,54,MI
2018-10-14,55,MI
2018-10-21,53,MI
2018-10-28,48,MI
2018-11-04,50,MI
2018-11-11,55,MI
2018-11-18,64,MI
2018-11-25,57,MI
2018-12-02,62,MI
2018-12-09,60,MI
2018-12-16,55,MI
2018-12-23,59,MI
2018-12-30,57,MI
2015-01-04,85,MN
2015-01-11,85,MN
2015-01-18,100,MN
2015-01-25,81,MN
2015-02-01,90,MN
2015-02-08,89,MN
2015-02-15,100,MN
2015-02-22,95,MN
2015-03-01,92,MN
2015-03-08,89,MN
2015-03-15,94,MN
2015-03-22,83,MN
2015-03-29,87,MN
2015-04-05,81,MN
2015-04-12,77,MN
2015-04-19,84,MN
2015-04-26,84,MN
2015-05-03,89,MN
2015-05-10,85,MN
2015-05-17,83,MN
2015-05-24,85,MN
2015-05-31,82,MN
2015-06-07,85,MN
2015-06-14,92,MN
2015-06-21,89,MN
2015-06-28,98,MN
2015-07-05,80,MN
2015-07-12,87,MN
2015-07-19,87,MN
2015-07-26,86,MN
2015-08-02,89,MN
2015-08-09,89,MN
2015-08-16,83,MN
2015-08-23,87,MN
2015-08-30,84,MN
2015-09-06,74,MN
2015-09-13,77,MN
2015-09-20,80,MN
2015-09-27,73,MN
2015-10-04,83,MN
2015-10-11,80,MN
2015-10-18,78,MN
2015-10-25,79,MN
2015-11-01,86,MN
2015-11-08,71,MN
2015-11-15,85,MN
2015-11-22,89,MN
2015-11-29,84,MN
2015-12-06,86,MN
2015-12-13,89,MN
2015-12-20,85,MN
2015-12-27,78,MN
2016-01-03,69,MN
2016-01-10,58,MN
2016-01-17,69,MN
2016-01-24,64,MN
2016-01-31,64,MN
2016-02-07,66,MN
2016-02-14,72,MN
2016-02-21,64,MN
2016-02-28,68,MN
2016-03-06,71,MN
2016-03-13,68,MN
2016-03-20,68,MN
2016-03-27,72,MN
2016-04-03,68,MN
2016-04-10,66,MN
2016-04-17,70,MN
2016-04-24,67,MN
2016-05-01,60,MN
2016-05-08,69,MN
2016-05-15,57,MN
2016-05-22,63,MN
2016-05-29,62,MN
2016-06-05,65,MN
2016-06-12,64,MN
2016-06-19,66,MN
2016-06-26,71,MN
2016-07-03,62,MN
2016-07-10,68,MN
2016-07-17,64,MN
2016-07-24,62,MN
2016-07-31,59,MN
2016-08-07,58,MN
2016-08-14,60,MN
2016-08-21,60,MN
2016-08-28,65,MN
2016-09-04,55,MN
2016-09-11,57,MN
2016-09-18,59,MN
2016-09-25,61,MN
2016-10-02,56,MN
2016-10-09,57,MN
2016-10-16,58,MN
2016-10-23,61,MN
2016-10-30,55,MN
2016-11-06,51,MN
2016-11-13,59,MN
2016-11-20,68,MN
2016-11-27,67,MN
2016-12-04,67,MN
2016-12-11,59,MN
2016-12-18,59,MN
2016-12-25,64,MN
2017-01-01,72,MN
2017-01-08,63,MN
2017-01-15,61,MN
2017-01-22,59,MN
2017-01-29,54,MN
2017-02-05,59,MN
2017-02-12,57,MN
2017-02-19,66,MN
2017-02-26,56,MN
2017-03-05,58,MN
2017-03-12,68,MN
2017-03-19,61,MN
2017-03-26,65,MN
2017-04-02,60,MN
2017-04-09,66,MN
2017-04-16,58,MN
2017-04-23,61,MN
2017-04-30,64,MN
2017-05-07,59,MN
2017-05-14,64,MN
2017-05-21,56,MN
2017-05-28,62,MN
2017-06-04,58,MN
2017-06-11,58,MN
2017-06-18,57,MN
2017-06-25,63,MN
2017-07-02,54,MN
2017-07-09,56,MN
2017-07-16,66,MN
2017-07-23,64,MN
2017-07-30,67,MN
2017-08-06,64,MN
2017-08-13,68,MN
2017-08-20,65,MN
2017-08-27,59,MN
2017-09-03,54,MN
2017-09-10,54,MN
2017-09-17,60,MN
2017-09-24,58,MN
2017-10-01,50,MN
2017-10-08,59,MN
2017-10-15,63,MN
2017-10-22,55,MN
2017-10-29,53,MN
2017-11-05,56,MN
2017-11-12,58,MN
2017-11-19,65,MN
2017-11-26,66,MN
2017-12-03,66,MN
2017-12-10,61,MN
2017-12-17,60,MN
2017-12-24,59,MN
2017-12-31,53,MN
2018-01-07,60,MN
2018-01-14,55,MN
2018-01-21,52,MN
2018-01-28,56,MN
2018-02-04,50,MN
2018-02-11,50,MN
2018-02-18,55,MN
2018-02-25,56,MN
2018-03-04,54,MN
2018-03-11,52,MN
2018-03-18,59,MN
2018-03-25,56,MN
2018-04-01,53,MN
2018-04-08,57,MN
2018-04-15,59,MN
2018-04-22,50,MN
2018-04-29,40,MN
2018-05-06,49,MN
