date,unemployment,State
2016-12-11,55,CO
2016-12-18,28,CO
2016-12-25,38,CO
2017-01-01,34,CO
2017-01-08,44,CO
2017-01-15,65,CO
2017-01-22,56,CO
2017-01-29,43,CO
2017-02-05,48,CO
2017-02-12,30,CO
2017-02-19,26,CO
2017-02-26,46,CO
2017-03-05,36,CO
2017-03-12,33,CO
2017-03-19,33,CO
2017-03-26,49,CO
2017-04-02,40,CO
2017-04-09,50,CO
2017-04-16,43,CO
2017-04-23,40,CO
2017-04-30,39,CO
2017-05-07,47,CO
2017-05-14,55,CO
2017-05-21,26,CO
2017-05-28,34,CO
2017-06-04,36,CO
2017-06-11,40,CO
2017-06-18,28,CO
2017-06-25,34,CO
2017-07-02,40,CO
2017-07-09,34,CO
2017-07-16,47,CO
2017-07-23,47,CO
2017-07-30,42,CO
2017-08-06,22,CO
2017-08-13,29,CO
2017-08-20,33,CO
2017-08-27,41,CO
2017-09-03,29,CO
2017-09-10,45,CO
2017-09-17,28,CO
2017-09-24,38,CO
2017-10-01,45,CO
2017-10-08,40,CO
2017-10-15,29,CO
2017-10-22,43,CO
2017-10-29,30,CO
2017-11-05,50,CO
2017-11-12,39,CO
2017-11-19,23,CO
2017-11-26,54,CO
2017-12-03,32,CO
2017-12-10,36,CO
2017-12-17,30,CO
2017-12-24,29,CO
2017-12-31,50,CO
2018-01-07,62,CO
2018-01-14,55,CO
2018-01-21,55,CO
2018-01-28,56,CO
2018-02-04,54,CO
2018-02-11,38,CO
2018-02-18,52,CO
2018-02-25,46,CO
2018-03-04,41,CO
2018-03-11,40,CO
2018-03-18,35,CO
2018-03-25,45,CO
2018-04-01,43,CO
2018-04-08,39,CO
2018-04-15,46,CO
2018-04-22,37,CO
2018-04-29,35,CO
2018-05-06,45,CO
2018-05-13,37,CO
2018-05-20,29,CO
2018-05-27,29,CO
2018-06-03,46,CO
2018-06-10,34,CO
2018-06-17,31,CO
2018-06-24,27,CO
2018-07-01,36,CO
2018-07-08,40,CO
2018-07-15,31,CO
2018-07-22,41,CO
2018-07-29,35,CO
2018-08-05,24,CO
2018-08-12,28,CO
2018-08-19,35,CO
2018-08-26,36,CO
2018-09-02,29,CO
2018-09-09,26,CO
2018-09-16,29,CO
2018-09-23,29,CO
2018-09-30,32,CO
2018-10-07,45,CO
2018-10-14,41,CO
2018-10-21,30,CO
2018-10-28,29,CO
2018-11-04,40,CO
2018-11-11,30,CO
2018-11-18,30,CO
2018-11-25,29,CO
2018-12-02,48,CO
2018-12-09,38,CO
2018-12-16,39,CO
2018-12-23,36,CO
2018-12-30,37,CO
2015-01-04,64,CT
2015-01-11,80,CT
2015-01-18,66,CT
2015-01-25,74,CT
2015-02-01,70,CT
2015-02-08,63,CT
2015-02-15,45,CT
2015-02-22,73,CT
2015-03-01,63,CT
2015-03-08,44,CT
2015-03-15,60,CT
2015-03-22,45,CT
2015-03-29,55,CT
2015-04-05,51,CT
2015-04-12,74,CT
2015-04-19,48,CT
2015-04-26,40,CT
2015-05-03,26,CT
2015-05-10,42,CT
2015-05-17,42,CT
2015-05-24,38,CT
2015-05-31,68,CT
2015-06-07,43,CT
2015-06-14,63,CT
2015-06-21,47,CT
2015-06-28,64,CT
2015-07-05,58,CT
2015-07-12,82,CT
2015-07-19,61,CT
2015-07-26,41,CT
2015-08-02,45,CT
2015-08-09,53,CT
2015-08-16,58,CT
2015-08-23,63,CT
2015-08-30,33,CT
2015-09-06,58,CT
2015-09-13,55,CT
2015-09-20,31,CT
2015-09-27,39,CT
2015-10-04,48,CT
2015-10-11,38,CT
2015-10-18,52,CT
2015-10-25,53,CT
2015-11-01,34,CT
2015-11-08,50,CT
2015-11-15,68,CT
2015-11-22,43,CT
2015-11-29,39,CT
2015-12-06,57,CT
2015-12-13,71,CT
2015-12-20,51,CT
2015-12-27,69,CT
2016-01-03,80,CT
2016-01-10,92,CT
2016-01-17,93,CT
2016-01-24,61,CT
2016-01-31,76,CT
2016-02-07,58,CT
2016-02-14,62,CT
2016-02-21,49,CT
2016-02-28,54,CT
2016-03-06,61,CT
2016-03-13,37,CT
2016-03-20,31,CT
2016-03-27,57,CT
2016-04-03,60,CT
2016-04-10,52,CT
2016-04-17,52,CT
2016-04-24,47,CT
2016-05-01,50,CT
2016-05-08,83,CT
2016-05-15,60,CT
2016-05-22,53,CT
2016-05-29,59,CT
2016-06-05,63,CT
2016-06-12,57,CT
2016-06-19,55,CT
2016-06-26,49,CT
2016-07-03,66,CT
2016-07-10,56,CT
2016-07-17,53,CT
2016-07-24,50,CT
2016-07-31,47,CT
2016-08-07,55,CT
2016-08-14,44,CT
2016-08-21,45,CT
2016-08-28,55,CT
2016-09-04,52,CT
2016-09-11,54,CT
2016-09-18,47,CT
2016-09-25,53,CT
2016-10-02,45,CT
2016-10-09,42,CT
2016-10-16,42,CT
2016-10-23,50,CT
2016-10-30,43,CT
2016-11-06,51,CT
2016-11-13,48,CT
2016-11-20,49,CT
2016-11-27,69,CT
2016-12-04,62,CT
2016-12-11,51,CT
2016-12-18,60,CT
2016-12-25,91,CT
2017-01-01,75,CT
2017-01-08,84,CT
2017-01-15,86,CT
2017-01-22,79,CT
2017-01-29,85,CT
2017-02-05,76,CT
2017-02-12,75,CT
2017-02-19,64,CT
2017-02-26,76,CT
2017-03-05,53,CT
2017-03-12,51,CT
2017-03-19,59,CT
2017-03-26,62,CT
2017-04-02,51,CT
2017-04-09,52,CT
2017-04-16,75,CT
2017-04-23,65,CT
2017-04-30,65,CT
2017-05-07,46,CT
2017-05-14,54,CT
2017-05-21,61,CT
2017-05-28,59,CT
2017-06-04,68,CT
2017-06-11,46,CT
2017-06-18,63,CT
2017-06-25,52,CT
2017-07-02,58,CT
2017-07-09,55,CT
2017-07-16,72,CT
2017-07-23,59,CT
2017-07-30,52,CT
2017-08-06,44,CT
2017-08-13,59,CT
2017-08-20,58,CT
2017-08-27,52,CT
2017-09-03,55,CT
2017-09-10,58,CT
2017-09-17,56,CT
2017-09-24,42,CT
2017-10-01,59,CT
2017-10-08,41,CT
2017-10-15,75,CT
2017-10-22,59,CT
2017-10-29,64,CT
2017-11-05,47,CT
2017-11-12,53,CT
2017-11-19,52,CT
2017-11-26,64,CT
2017-12-03,64,CT
2017-12-10,63,CT
2017-12-17,75,CT
2017-12-24,72,CT
2017-12-31,75,CT
2018-01-07,74,CT
2018-01-14,100,CT
2018-01-21,98,CT
2018-01-28,99,CT
2018-02-04,68,CT
2018-02-11,77,CT
2018-02-18,78,CT
2018-02-25,64,CT
2018-03-04,59,CT
2018-03-11,74,CT
2018-03-18,51,CT
2018-03-25,76,CT
2018-04-01,57,CT
2018-04-08,64,CT
2018-04-15,74,CT
2018-04-22,57,CT
2018-04-29,55,CT
2018-05-06,49,CT
2018-05-13,54,CT
2018-05-20,62,CT
2018-05-27,70,CT
2018-06-03,52,CT
2018-06-10,48,CT
2018-06-17,56,CT
2018-06-24,46,CT
2018-07-01,81,CT
2018-07-08,68,CT
2018-07-15,66,CT
2018-07-22,39,CT
2018-07-29,47,CT
2018-08-05,60,CT
2018-08-12,59,CT
2018-08-19,41,CT
2018-08-26,54,CT
2018-09-02,56,CT
2018-09-09,38,CT
2018-09-16,46,CT
2018-09-23,40,CT
2018-09-30,51,CT
2018-10-07,55,CT
2018-10-14,64,CT
2018-10-21,61,CT
2018-10-28,33,CT
2018-11-04,64,CT
2018-11-11,45,CT
2018-11-18,47,CT
2018-11-25,59,CT
2018-12-02,38,CT
2018-12-09,77,CT
2018-12-16,58,CT
2018-12-23,83,CT
2018-12-30,59,CT
2015-01-04,56,DC
2015-01-11,71,DC
2015-01-18,58,DC
2015-01-25,40,DC
2015-02-01,72,DC
2015-02-08,51,DC
2015-02-15,53,DC
2015-02-22,63,DC
2015-03-01,38,DC
2015-03-08,46,DC
2015-03-15,49,DC
2015-03-22,51,DC
2015-03-29,44,DC
2015-04-05,51,DC
2015-04-12,50,DC
2015-04-19,30,DC
2015-04-26,38,DC
2015-05-03,52,DC
2015-05-10,31,DC
2015-05-17,41,DC
2015-05-24,40,DC
2015-05-31,29,DC
2015-06-07,29,DC
2015-06-14,39,DC
2015-06-21,39,DC
2015-06-28,62,DC
2015-07-05,45,DC
2015-07-12,58,DC
2015-07-19,53,DC
2015-07-26,50,DC
2015-08-02,62,DC
2015-08-09,46,DC
2015-08-16,45,DC
2015-08-23,45,DC
2015-08-30,80,DC
2015-09-06,57,DC
2015-09-13,64,DC
2015-09-20,53,DC
2015-09-27,40,DC
2015-10-04,49,DC
2015-10-11,65,DC
2015-10-18,53,DC
2015-10-25,36,DC
2015-11-01,55,DC
2015-11-08,47,DC
2015-11-15,66,DC
2015-11-22,38,DC
2015-11-29,59,DC
2015-12-06,66,DC
2015-12-13,37,DC
2015-12-20,48,DC
2015-12-27,57,DC
2016-01-03,59,DC
2016-01-10,50,DC
2016-01-17,41,DC
2016-01-24,52,DC
2016-01-31,69,DC
2016-02-07,46,DC
2016-02-14,57,DC
2016-02-21,53,DC
2016-02-28,40,DC
2016-03-06,39,DC
2016-03-13,38,DC
2016-03-20,25,DC
2016-03-27,33,DC
2016-04-03,49,DC
2016-04-10,37,DC
2016-04-17,35,DC
2016-04-24,44,DC
2016-05-01,36,DC
2016-05-08,49,DC
2016-05-15,28,DC
2016-05-22,38,DC
2016-05-29,55,DC
2016-06-05,47,DC
2016-06-12,53,DC
2016-06-19,57,DC
2016-06-26,34,DC
2016-07-03,36,DC
2016-07-10,40,DC
2016-07-17,34,DC
2016-07-24,35,DC
2016-07-31,33,DC
2016-08-07,56,DC
2016-08-14,41,DC
2016-08-21,48,DC
2016-08-28,41,DC
2016-09-04,35,DC
2016-09-11,38,DC
2016-09-18,32,DC
2016-09-25,41,DC
2016-10-02,44,DC
2016-10-09,41,DC
2016-10-16,37,DC
2016-10-23,24,DC
2016-10-30,47,DC
2016-11-06,42,DC
2016-11-13,42,DC
2016-11-20,37,DC
2016-11-27,30,DC
2016-12-04,56,DC
2016-12-11,45,DC
2016-12-18,46,DC
2016-12-25,53,DC
2017-01-01,48,DC
2017-01-08,59,DC
2017-01-15,50,DC
2017-01-22,35,DC
2017-01-29,45,DC
2017-02-05,56,DC
2017-02-12,45,DC
2017-02-19,27,DC
2017-02-26,46,DC
2017-03-05,36,DC
2017-03-12,42,DC
2017-03-19,44,DC
2017-03-26,44,DC
2017-04-02,29,DC
2017-04-09,25,DC
2017-04-16,44,DC
2017-04-23,40,DC
2017-04-30,33,DC
2017-05-07,48,DC
2017-05-14,39,DC
2017-05-21,28,DC
2017-05-28,44,DC
2017-06-04,29,DC
2017-06-11,43,DC
2017-06-18,37,DC
2017-06-25,38,DC
2017-07-02,35,DC
2017-07-09,50,DC
2017-07-16,26,DC
2017-07-23,34,DC
2017-07-30,45,DC
2017-08-06,39,DC
2017-08-13,33,DC
2017-08-20,30,DC
2017-08-27,42,DC
2017-09-03,25,DC
2017-09-10,35,DC
2017-09-17,29,DC
2017-09-24,32,DC
2017-10-01,29,DC
2017-10-08,46,DC
2017-10-15,26,DC
2017-10-22,44,DC
2017-10-29,27,DC
2017-11-05,38,DC
2017-11-12,52,DC
2017-11-19,56,DC
2017-11-26,41,DC
2017-12-03,44,DC
2017-12-10,39,DC
2017-12-17,58,DC
2017-12-24,28,DC
2017-12-31,36,DC
2018-01-07,48,DC
2018-01-14,46,DC
2018-01-21,47,DC
2018-01-28,34,DC
2018-02-04,41,DC
2018-02-11,44,DC
2018-02-18,31,DC
2018-02-25,44,DC
2018-03-04,73,DC
2018-03-11,34,DC
2018-03-18,26,DC
2018-03-25,31,DC
2018-04-01,37,DC
2018-04-08,33,DC
2018-04-15,30,DC
2018-04-22,56,DC
2018-04-29,27,DC
2018-05-06,66,DC
2018-05-13,40,DC
2018-05-20,29,DC
2018-05-27,30,DC
2018-06-03,16,DC
2018-06-10,42,DC
2018-06-17,56,DC
2018-06-24,28,DC
2018-07-01,55,DC
2018-07-08,60,DC
2018-07-15,52,DC
2018-07-22,20,DC
2018-07-29,49,DC
2018-08-05,67,DC
2018-08-12,69,DC
2018-08-19,9,DC
2018-08-26,33,DC
2018-09-02,21,DC
2018-09-09,15,DC
2018-09-16,46,DC
2018-09-23,19,DC
2018-09-30,46,DC
2018-10-07,32,DC
2018-10-14,23,DC
2018-10-21,22,DC
2018-10-28,29,DC
2018-11-04,21,DC
2018-11-11,42,DC
2018-11-18,30,DC
2018-11-25,29,DC
2018-12-02,41,DC
2018-12-09,36,DC
2018-12-16,12,DC
2018-12-23,47,DC
2018-12-30,100,DC
2015-01-04,62,DE
2015-01-11,54,DE
2015-01-18,36,DE
2015-01-25,44,DE
2015-02-01,61,DE
2015-02-08,26,DE
2015-02-15,26,DE
2015-02-22,33,DE
2015-03-01,49,DE
2015-03-08,60,DE
2015-03-15,68,DE
2015-03-22,46,DE
2015-03-29,54,DE
2015-04-05,64,DE
2015-04-12,35,DE
2015-04-19,17,DE
2015-04-26,80,DE
2015-05-03,19,DE
2015-05-10,27,DE
2015-05-17,36,DE
2015-05-24,49,DE
2015-05-31,47,DE
2015-06-07,41,DE
2015-06-14,20,DE
2015-06-21,51,DE
2015-06-28,79,DE
2015-07-05,68,DE
2015-07-12,10,DE
2015-07-19,30,DE
2015-07-26,40,DE
2015-08-02,40,DE
2015-08-09,50,DE
2015-08-16,20,DE
2015-08-23,29,DE
2015-08-30,46,DE
2015-09-06,9,DE
2015-09-13,38,DE
2015-09-20,28,DE
2015-09-27,36,DE
2015-10-04,56,DE
2015-10-11,45,DE
2015-10-18,26,DE
2015-10-25,16,DE
2015-11-01,17,DE
2015-11-08,33,DE
2015-11-15,17,DE
2015-11-22,0,DE
2015-11-29,49,DE
2015-12-06,25,DE
2015-12-13,9,DE
2015-12-20,11,DE
2015-12-27,27,DE
2016-01-03,40,DE
2016-01-10,44,DE
2016-01-17,69,DE
2016-01-24,24,DE
2016-01-31,100,DE
2016-02-07,66,DE
2016-02-14,47,DE
2016-02-21,42,DE
2016-02-28,47,DE
2016-03-06,24,DE
2016-03-13,47,DE
2016-03-20,43,DE
2016-03-27,53,DE
2016-04-03,35,DE
2016-04-10,36,DE
2016-04-17,28,DE
2016-04-24,23,DE
2016-05-01,52,DE
2016-05-08,24,DE
2016-05-15,42,DE
2016-05-22,43,DE
2016-05-29,50,DE
2016-06-05,76,DE
2016-06-12,19,DE
2016-06-19,49,DE
2016-06-26,31,DE
2016-07-03,54,DE
2016-07-10,0,DE
2016-07-17,31,DE
2016-07-24,56,DE
2016-07-31,31,DE
2016-08-07,25,DE
2016-08-14,33,DE
2016-08-21,38,DE
2016-08-28,35,DE
2016-09-04,64,DE
2016-09-11,11,DE
2016-09-18,28,DE
2016-09-25,34,DE
2016-10-02,29,DE
2016-10-09,66,DE
2016-10-16,24,DE
2016-10-23,12,DE
2016-10-30,59,DE
2016-11-06,44,DE
2016-11-13,34,DE
2016-11-20,31,DE
2016-11-27,37,DE
2016-12-04,47,DE
2016-12-11,16,DE
2016-12-18,77,DE
2016-12-25,48,DE
2017-01-01,33,DE
2017-01-08,44,DE
2017-01-15,48,DE
2017-01-22,64,DE
2017-01-29,43,DE
2017-02-05,42,DE
2017-02-12,36,DE
2017-02-19,52,DE
2017-02-26,39,DE
2017-03-05,30,DE
2017-03-12,25,DE
2017-03-19,21,DE
2017-03-26,54,DE
2017-04-02,57,DE
2017-04-09,65,DE
2017-04-16,22,DE
2017-04-23,46,DE
2017-04-30,47,DE
2017-05-07,31,DE
2017-05-14,28,DE
2017-05-21,16,DE
2017-05-28,28,DE
2017-06-04,34,DE
2017-06-11,67,DE
2017-06-18,54,DE
2017-06-25,46,DE
2017-07-02,22,DE
2017-07-09,50,DE
2017-07-16,22,DE
2017-07-23,21,DE
2017-07-30,26,DE
2017-08-06,21,DE
2017-08-13,48,DE
2017-08-20,32,DE
2017-08-27,41,DE
2017-09-03,26,DE
2017-09-10,30,DE
2017-09-17,25,DE
2017-09-24,15,DE
2017-10-01,21,DE
2017-10-08,34,DE
2017-10-15,45,DE
2017-10-22,25,DE
2017-10-29,40,DE
2017-11-05,30,DE
2017-11-12,15,DE
2017-11-19,42,DE
2017-11-26,38,DE
2017-12-03,19,DE
2017-12-10,10,DE
2017-12-17,26,DE
2017-12-24,16,DE
2017-12-31,59,DE
2018-01-07,49,DE
2018-01-14,75,DE
2018-01-21,64,DE
2018-01-28,49,DE
2018-02-04,48,DE
2018-02-11,38,DE
2018-02-18,52,DE
2018-02-25,33,DE
2018-03-04,52,DE
2018-03-11,71,DE
2018-03-18,48,DE
2018-03-25,62,DE
2018-04-01,36,DE
2018-04-08,30,DE
2018-04-15,19,DE
2018-04-22,48,DE
2018-04-29,65,DE
2018-05-06,24,DE
2018-05-13,24,DE
2018-05-20,30,DE
2018-05-27,74,DE
2018-06-03,45,DE
2018-06-10,44,DE
2018-06-17,25,DE
2018-06-24,36,DE
2018-07-01,39,DE
2018-07-08,20,DE
2018-07-15,39,DE
2018-07-22,24,DE
2018-07-29,19,DE
2018-08-05,38,DE
2018-08-12,20,DE
2018-08-19,5,DE
2018-08-26,39,DE
2018-09-02,34,DE
2018-09-09,28,DE
2018-09-16,48,DE
2018-09-23,39,DE
2018-09-30,34,DE
2018-10-07,15,DE
2018-10-14,45,DE
2018-10-21,20,DE
2018-10-28,30,DE
2018-11-04,52,DE
2018-11-11,54,DE
2018-11-18,36,DE
2018-11-25,28,DE
2018-12-02,43,DE
2018-12-09,49,DE
2018-12-16,40,DE
2018-12-23,61,DE
2018-12-30,40,DE
2015-01-04,100,FL
2015-01-11,80,FL
2015-01-18,92,FL
2015-01-25,93,FL
2015-02-01,68,FL
2015-02-08,85,FL
2015-02-15,81,FL
2015-02-22,68,FL
2015-03-01,74,FL
2015-03-08,72,FL
2015-03-15,78,FL
2015-03-22,73,FL
2015-03-29,82,FL
2015-04-05,78,FL
2015-04-12,76,FL
2015-04-19,71,FL
2015-04-26,66,FL
2015-05-03,78,FL
2015-05-10,77,FL
2015-05-17,70,FL
2015-05-24,61,FL
2015-05-31,80,FL
2015-06-07,75,FL
2015-06-14,78,FL
2015-06-21,64,FL
2015-06-28,84,FL
2015-07-05,64,FL
2015-07-12,80,FL
2015-07-19,75,FL
2015-07-26,76,FL
2015-08-02,71,FL
2015-08-09,71,FL
2015-08-16,72,FL
2015-08-23,64,FL
2015-08-30,64,FL
2015-09-06,59,FL
2015-09-13,65,FL
2015-09-20,71,FL
2015-09-27,58,FL
2015-10-04,65,FL
2015-10-11,72,FL
2015-10-18,62,FL
2015-10-25,81,FL
2015-11-01,70,FL
2015-11-08,69,FL
2015-11-15,59,FL
2015-11-22,50,FL
2015-11-29,70,FL
2015-12-06,49,FL
2015-12-13,59,FL
2015-12-20,43,FL
2015-12-27,43,FL
2016-01-03,76,FL
2016-01-10,58,FL
2016-01-17,66,FL
2016-01-24,71,FL
2016-01-31,68,FL
2016-02-07,61,FL
2016-02-14,56,FL
2016-02-21,59,FL
2016-02-28,65,FL
2016-03-06,62,FL
2016-03-13,56,FL
2016-03-20,53,FL
2016-03-27,49,FL
2016-04-03,61,FL
2016-04-10,57,FL
2016-04-17,58,FL
2016-04-24,57,FL
2016-05-01,60,FL
2016-05-08,55,FL
2016-05-15,52,FL
2016-05-22,52,FL
2016-05-29,53,FL
2016-06-05,58,FL
2016-06-12,52,FL
2016-06-19,59,FL
2016-06-26,58,FL
2016-07-03,51,FL
2016-07-10,57,FL
2016-07-17,66,FL
2016-07-24,66,FL
2016-07-31,55,FL
2016-08-07,51,FL
2016-08-14,60,FL
2016-08-21,49,FL
2016-08-28,52,FL
2016-09-04,48,FL
2016-09-11,58,FL
2016-09-18,50,FL
2016-09-25,54,FL
2016-10-02,48,FL
2016-10-09,55,FL
2016-10-16,52,FL
2016-10-23,50,FL
2016-10-30,56,FL
2016-11-06,56,FL
2016-11-13,51,FL
2016-11-20,40,FL
2016-11-27,52,FL
2016-12-04,50,FL
2016-12-11,50,FL
2016-12-18,48,FL
2016-12-25,33,FL
2017-01-01,53,FL
2017-01-08,47,FL
2017-01-15,62,FL
2017-01-22,66,FL
2017-01-29,66,FL
2017-02-05,59,FL
2017-02-12,55,FL
2017-02-19,43,FL
2017-02-26,59,FL
2017-03-05,49,FL
2017-03-12,39,FL
2017-03-19,47,FL
2017-03-26,49,FL
2017-04-02,44,FL
2017-04-09,47,FL
2017-04-16,55,FL
2017-04-23,54,FL
2017-04-30,52,FL
2017-05-07,49,FL
2017-05-14,45,FL
2017-05-21,48,FL
2017-05-28,48,FL
2017-06-04,48,FL
2017-06-11,49,FL
2017-06-18,53,FL
2017-06-25,52,FL
2017-07-02,51,FL
2017-07-09,60,FL
2017-07-16,54,FL
2017-07-23,62,FL
2017-07-30,52,FL
2017-08-06,53,FL
2017-08-13,49,FL
2017-08-20,50,FL
2017-08-27,51,FL
2017-09-03,37,FL
2017-09-10,46,FL
2017-09-17,90,FL
2017-09-24,68,FL
2017-10-01,67,FL
2017-10-08,68,FL
2017-10-15,58,FL
2017-10-22,56,FL
2017-10-29,58,FL
2017-11-05,58,FL
2017-11-12,45,FL
2017-11-19,35,FL
2017-11-26,57,FL
2017-12-03,54,FL
2017-12-10,49,FL
2017-12-17,50,FL
2017-12-24,36,FL
2017-12-31,52,FL
2018-01-07,57,FL
2018-01-14,50,FL
2018-01-21,54,FL
2018-01-28,73,FL
2018-02-04,51,FL
2018-02-11,43,FL
2018-02-18,48,FL
2018-02-25,46,FL
2018-03-04,46,FL
2018-03-11,41,FL
2018-03-18,36,FL
2018-03-25,49,FL
2018-04-01,44,FL
2018-04-08,50,FL
2018-04-15,40,FL
2018-04-22,47,FL
2018-04-29,49,FL
2018-05-06,43,FL
2018-05-13,39,FL
2018-05-20,45,FL
2018-05-27,52,FL
2018-06-03,48,FL
2018-06-10,53,FL
2018-06-17,37,FL
2018-06-24,56,FL
2018-07-01,40,FL
2018-07-08,51,FL
2018-07-15,51,FL
2018-07-22,58,FL
2018-07-29,58,FL
2018-08-05,45,FL
2018-08-12,42,FL
2018-08-19,50,FL
2018-08-26,43,FL
2018-09-02,35,FL
2018-09-09,43,FL
2018-09-16,40,FL
2018-09-23,39,FL
2018-09-30,44,FL
2018-10-07,55,FL
2018-10-14,47,FL
2018-10-21,50,FL
2018-10-28,46,FL
2018-11-04,52,FL
2018-11-11,46,FL
2018-11-18,37,FL
2018-11-25,54,FL
2018-12-02,46,FL
2018-12-09,42,FL
2018-12-16,37,FL
2018-12-23,30,FL
2018-12-30,47,FL
2015-01-04,92,GA
2015-01-11,71,GA
2015-01-18,72,GA
2015-01-25,100,GA
2015-02-01,71,GA
2015-02-08,66,GA
2015-02-15,65,GA
2015-02-22,68,GA
2015-03-01,77,GA
2015-03-08,70,GA
2015-03-15,77,GA
2015-03-22,78,GA
2015-03-29,51,GA
2015-04-05,55,GA
2015-04-12,54,GA
2015-04-19,60,GA
2015-04-26,52,GA
2015-05-03,56,GA
2015-05-10,71,GA
2015-05-17,50,GA
2015-05-24,63,GA
2015-05-31,53,GA
2015-06-07,64,GA
2015-06-14,46,GA
2015-06-21,57,GA
2015-06-28,48,GA
2015-07-05,62,GA
2015-07-12,52,GA
2015-07-19,56,GA
2015-07-26,49,GA
2015-08-02,53,GA
2015-08-09,53,GA
2015-08-16,53,GA
2015-08-23,48,GA
2015-08-30,49,GA
2015-09-06,47,GA
2015-09-13,35,GA
2015-09-20,34,GA
2015-09-27,51,GA
2015-10-04,34,GA
2015-10-11,49,GA
2015-10-18,38,GA
2015-10-25,53,GA
2015-11-01,42,GA
2015-11-08,41,GA
2015-11-15,44,GA
2015-11-22,38,GA
2015-11-29,46,GA
2015-12-06,42,GA
2015-12-13,44,GA
2015-12-20,37,GA
2015-12-27,41,GA
2016-01-03,49,GA
2016-01-10,48,GA
2016-01-17,56,GA
2016-01-24,39,GA
2016-01-31,44,GA
2016-02-07,41,GA
2016-02-14,45,GA
2016-02-21,38,GA
2016-02-28,45,GA
2016-03-06,49,GA
2016-03-13,35,GA
2016-03-20,44,GA
2016-03-27,47,GA
2016-04-03,31,GA
2016-04-10,45,GA
2016-04-17,44,GA
2016-04-24,41,GA
2016-05-01,42,GA
2016-05-08,40,GA
2016-05-15,43,GA
2016-05-22,48,GA
2016-05-29,49,GA
2016-06-05,47,GA
2016-06-12,38,GA
2016-06-19,49,GA
2016-06-26,55,GA
2016-07-03,46,GA
2016-07-10,42,GA
2016-07-17,47,GA
2016-07-24,39,GA
2016-07-31,46,GA
2016-08-07,46,GA
2016-08-14,46,GA
2016-08-21,36,GA
2016-08-28,30,GA
2016-09-04,38,GA
2016-09-11,40,GA
2016-09-18,39,GA
2016-09-25,39,GA
2016-10-02,41,GA
2016-10-09,45,GA
2016-10-16,46,GA
2016-10-23,43,GA
2016-10-30,46,GA
2016-11-06,55,GA
2016-11-13,39,GA
2016-11-20,28,GA
2016-11-27,46,GA
2016-12-04,49,GA
2016-12-11,43,GA
2016-12-18,40,GA
2016-12-25,43,GA
2017-01-01,52,GA
2017-01-08,52,GA
2017-01-15,54,GA
2017-01-22,50,GA
2017-01-29,53,GA
2017-02-05,43,GA
2017-02-12,40,GA
2017-02-19,38,GA
2017-02-26,43,GA
2017-03-05,43,GA
2017-03-12,33,GA
2017-03-19,41,GA
2017-03-26,28,GA
2017-04-02,43,GA
2017-04-09,38,GA
2017-04-16,48,GA
2017-04-23,46,GA
2017-04-30,41,GA
2017-05-07,38,GA
2017-05-14,42,GA
2017-05-21,41,GA
2017-05-28,33,GA
2017-06-04,39,GA
2017-06-11,36,GA
2017-06-18,46,GA
2017-06-25,41,GA
2017-07-02,36,GA
2017-07-09,30,GA
2017-07-16,36,GA
2017-07-23,36,GA
2017-07-30,41,GA
2017-08-06,40,GA
2017-08-13,44,GA
2017-08-20,30,GA
2017-08-27,36,GA
2017-09-03,27,GA
2017-09-10,37,GA
2017-09-17,37,GA
2017-09-24,41,GA
2017-10-01,41,GA
2017-10-08,36,GA
2017-10-15,30,GA
2017-10-22,43,GA
2017-10-29,28,GA
2017-11-05,30,GA
2017-11-12,36,GA
2017-11-19,31,GA
2017-11-26,40,GA
2017-12-03,45,GA
2017-12-10,52,GA
2017-12-17,38,GA
2017-12-24,37,GA
2017-12-31,59,GA
2018-01-07,56,GA
2018-01-14,38,GA
2018-01-21,55,GA
2018-01-28,59,GA
2018-02-04,43,GA
2018-02-11,38,GA
2018-02-18,39,GA
2018-02-25,35,GA
2018-03-04,50,GA
2018-03-11,31,GA
2018-03-18,36,GA
2018-03-25,36,GA
2018-04-01,31,GA
2018-04-08,50,GA
2018-04-15,33,GA
2018-04-22,41,GA
2018-04-29,46,GA
2018-05-06,47,GA
2018-05-13,27,GA
2018-05-20,37,GA
2018-05-27,47,GA
2018-06-03,38,GA
2018-06-10,39,GA
2018-06-17,49,GA
2018-06-24,37,GA
2018-07-01,39,GA
2018-07-08,38,GA
2018-07-15,33,GA
2018-07-22,33,GA
2018-07-29,35,GA
2018-08-05,31,GA
2018-08-12,36,GA
2018-08-19,38,GA
2018-08-26,30,GA
2018-09-02,38,GA
2018-09-09,33,GA
2018-09-16,41,GA
2018-09-23,40,GA
2018-09-30,39,GA
2018-10-07,39,GA
2018-10-14,43,GA
2018-10-21,36,GA
2018-10-28,48,GA
2018-11-04,43,GA
2018-11-11,36,GA
2018-11-18,26,GA
2018-11-25,37,GA
2018-12-02,30,GA
2018-12-09,32,GA
2018-12-16,38,GA
2018-12-23,39,GA
2018-12-30,48,GA
2015-01-04,62,HI
2015-01-11,57,HI
2015-01-18,37,HI
2015-01-25,70,HI
2015-02-01,32,HI
2015-02-08,80,HI
2015-02-15,52,HI
2015-02-22,36,HI
2015-03-01,40,HI
2015-03-08,36,HI
2015-03-15,55,HI
2015-03-22,24,HI
