date,online masters,isPartial,State
2016-03-06,0,False,RI
2016-03-13,37,False,RI
2016-03-20,0,False,RI
2016-03-27,0,False,RI
2016-04-03,71,False,RI
2016-04-10,0,False,RI
2016-04-17,39,False,RI
2016-04-24,0,False,RI
2016-05-01,0,False,RI
2016-05-08,40,False,RI
2016-05-15,0,False,RI
2016-05-22,0,False,RI
2016-05-29,42,False,RI
2016-06-05,0,False,RI
2016-06-12,0,False,RI
2016-06-19,0,False,RI
2016-06-26,42,False,RI
2016-07-03,0,False,RI
2016-07-10,0,False,RI
2016-07-17,0,False,RI
2016-07-24,0,False,RI
2016-07-31,83,False,RI
2016-08-07,42,False,RI
2016-08-14,90,False,RI
2016-08-21,0,False,RI
2016-08-28,40,False,RI
2016-09-04,38,False,RI
2016-09-11,0,False,RI
2016-09-18,0,False,RI
2016-09-25,0,False,RI
2016-10-02,0,False,RI
2016-10-09,0,False,RI
2016-10-16,0,False,RI
2016-10-23,35,False,RI
2016-10-30,36,False,RI
2016-11-06,35,False,RI
2016-11-13,70,False,RI
2016-11-20,0,False,RI
2016-11-27,0,False,RI
2016-12-04,0,False,RI
2016-12-11,33,False,RI
2016-12-18,36,False,RI
2016-12-25,0,False,RI
2017-01-01,0,False,RI
2017-01-08,0,False,RI
2017-01-15,0,False,RI
2017-01-22,0,False,RI
2017-01-29,0,False,RI
2017-02-05,0,False,RI
2017-02-12,0,False,RI
2017-02-19,0,False,RI
2017-02-26,29,False,RI
2017-03-05,58,False,RI
2017-03-12,30,False,RI
2017-03-19,0,False,RI
2017-03-26,0,False,RI
2017-04-02,30,False,RI
2017-04-09,0,False,RI
2017-04-16,0,False,RI
2017-04-23,31,False,RI
2017-04-30,31,False,RI
2017-05-07,32,False,RI
2017-05-14,0,False,RI
2017-05-21,34,False,RI
2017-05-28,35,False,RI
2017-06-04,34,False,RI
2017-06-11,0,False,RI
2017-06-18,0,False,RI
2017-06-25,36,False,RI
2017-07-02,0,False,RI
2017-07-09,0,False,RI
2017-07-16,35,False,RI
2017-07-23,0,False,RI
2017-07-30,0,False,RI
2017-08-06,32,False,RI
2017-08-13,65,False,RI
2017-08-20,0,False,RI
2017-08-27,33,False,RI
2017-09-03,30,False,RI
2017-09-10,30,False,RI
2017-09-17,29,False,RI
2017-09-24,0,False,RI
2017-10-01,0,False,RI
2017-10-08,30,False,RI
2017-10-15,0,False,RI
2017-10-22,0,False,RI
2017-10-29,31,False,RI
2017-11-05,31,False,RI
2017-11-12,0,False,RI
2017-11-19,0,False,RI
2017-11-26,0,False,RI
2017-12-03,0,False,RI
2017-12-10,31,False,RI
2017-12-17,70,False,RI
2017-12-24,40,False,RI
2017-12-31,0,False,RI
2018-01-07,0,False,RI
2018-01-14,33,False,RI
2018-01-21,32,False,RI
2018-01-28,31,False,RI
2018-02-04,31,False,RI
2018-02-11,0,False,RI
2018-02-18,33,False,RI
2018-02-25,31,False,RI
2018-03-04,0,False,RI
2018-03-11,32,False,RI
2018-03-18,0,False,RI
2018-03-25,0,False,RI
2018-04-01,62,False,RI
2018-04-08,0,False,RI
2018-04-15,33,False,RI
2018-04-22,31,False,RI
2018-04-29,0,False,RI
2018-05-06,31,False,RI
2018-05-13,32,False,RI
2018-05-20,0,False,RI
2018-05-27,0,False,RI
2018-06-03,34,False,RI
2018-06-10,33,False,RI
2018-06-17,0,False,RI
2018-06-24,35,False,RI
2018-07-01,0,False,RI
2018-07-08,0,False,RI
2018-07-15,0,False,RI
2018-07-22,0,False,RI
2018-07-29,35,False,RI
2018-08-05,69,False,RI
2018-08-12,35,False,RI
2018-08-19,0,False,RI
2018-08-26,34,False,RI
2018-09-02,0,False,RI
2018-09-09,0,False,RI
2018-09-16,32,False,RI
2018-09-23,0,False,RI
2018-09-30,33,False,RI
2018-10-07,33,False,RI
2018-10-14,0,False,RI
2018-10-21,0,False,RI
2018-10-28,0,False,RI
2018-11-04,0,False,RI
2018-11-11,0,False,RI
2018-11-18,35,False,RI
2018-11-25,30,False,RI
2018-12-02,0,False,RI
2018-12-09,0,False,RI
2018-12-16,33,False,RI
2018-12-23,0,False,RI
2018-12-30,34,False,RI
2015-01-04,30,False,SC
2015-01-11,15,False,SC
2015-01-18,30,False,SC
2015-01-25,0,False,SC
2015-02-01,14,False,SC
2015-02-08,55,False,SC
2015-02-15,57,False,SC
2015-02-22,55,False,SC
2015-03-01,42,False,SC
2015-03-08,14,False,SC
2015-03-15,14,False,SC
2015-03-22,63,False,SC
2015-03-29,0,False,SC
2015-04-05,100,False,SC
2015-04-12,41,False,SC
2015-04-19,29,False,SC
2015-04-26,15,False,SC
2015-05-03,15,False,SC
2015-05-10,15,False,SC
2015-05-17,31,False,SC
2015-05-24,48,False,SC
2015-05-31,47,False,SC
2015-06-07,48,False,SC
2015-06-14,32,False,SC
2015-06-21,35,False,SC
2015-06-28,18,False,SC
2015-07-05,36,False,SC
2015-07-12,0,False,SC
2015-07-19,18,False,SC
2015-07-26,9,False,SC
2015-08-02,26,False,SC
2015-08-09,0,False,SC
2015-08-16,26,False,SC
2015-08-23,19,False,SC
2015-08-30,0,False,SC
2015-09-06,0,False,SC
2015-09-13,10,False,SC
2015-09-20,20,False,SC
2015-09-27,0,False,SC
2015-10-04,23,False,SC
2015-10-11,14,False,SC
2015-10-18,16,False,SC
2015-10-25,15,False,SC
2015-11-01,0,False,SC
2015-11-08,28,False,SC
2015-11-15,15,False,SC
2015-11-22,17,False,SC
2015-11-29,14,False,SC
2015-12-06,0,False,SC
2015-12-13,16,False,SC
2015-12-20,0,False,SC
2015-12-27,32,False,SC
2016-01-03,35,False,SC
2016-01-10,23,False,SC
2016-01-17,45,False,SC
2016-01-24,23,False,SC
2016-01-31,22,False,SC
2016-02-07,66,False,SC
2016-02-14,32,False,SC
2016-02-21,21,False,SC
2016-02-28,33,False,SC
2016-03-06,46,False,SC
2016-03-13,11,False,SC
2016-03-20,45,False,SC
2016-03-27,47,False,SC
2016-04-03,67,False,SC
2016-04-10,56,False,SC
2016-04-17,0,False,SC
2016-04-24,34,False,SC
2016-05-01,23,False,SC
2016-05-08,48,False,SC
2016-05-15,23,False,SC
2016-05-22,37,False,SC
2016-05-29,61,False,SC
2016-06-05,24,False,SC
2016-06-12,24,False,SC
2016-06-19,12,False,SC
2016-06-26,12,False,SC
2016-07-03,60,False,SC
2016-07-10,23,False,SC
2016-07-17,35,False,SC
2016-07-24,0,False,SC
2016-07-31,35,False,SC
2016-08-07,24,False,SC
2016-08-14,37,False,SC
2016-08-21,34,False,SC
2016-08-28,43,False,SC
2016-09-04,33,False,SC
2016-09-11,21,False,SC
2016-09-18,21,False,SC
2016-09-25,21,False,SC
2016-10-02,54,False,SC
2016-10-09,12,False,SC
2016-10-16,22,False,SC
2016-10-23,45,False,SC
2016-10-30,0,False,SC
2016-11-06,32,False,SC
2016-11-13,10,False,SC
2016-11-20,11,False,SC
2016-11-27,0,False,SC
2016-12-04,20,False,SC
2016-12-11,21,False,SC
2016-12-18,0,False,SC
2016-12-25,0,False,SC
2017-01-01,41,False,SC
2017-01-08,30,False,SC
2017-01-15,20,False,SC
2017-01-22,39,False,SC
2017-01-29,39,False,SC
2017-02-05,10,False,SC
2017-02-12,29,False,SC
2017-02-19,19,False,SC
2017-02-26,27,False,SC
2017-03-05,10,False,SC
2017-03-12,54,False,SC
2017-03-19,10,False,SC
2017-03-26,0,False,SC
2017-04-02,75,False,SC
2017-04-09,31,False,SC
2017-04-16,10,False,SC
2017-04-23,47,False,SC
2017-04-30,20,False,SC
2017-05-07,41,False,SC
2017-05-14,22,False,SC
2017-05-21,0,False,SC
2017-05-28,44,False,SC
2017-06-04,11,False,SC
2017-06-11,32,False,SC
2017-06-18,0,False,SC
2017-06-25,21,False,SC
2017-07-02,11,False,SC
2017-07-09,31,False,SC
2017-07-16,31,False,SC
2017-07-23,20,False,SC
2017-07-30,10,False,SC
2017-08-06,10,False,SC
2017-08-13,61,False,SC
2017-08-20,29,False,SC
2017-08-27,9,False,SC
2017-09-03,0,False,SC
2017-09-10,19,False,SC
2017-09-17,9,False,SC
2017-09-24,10,False,SC
2017-10-01,38,False,SC
2017-10-08,9,False,SC
2017-10-15,10,False,SC
2017-10-22,38,False,SC
2017-10-29,28,False,SC
2017-11-05,28,False,SC
2017-11-12,9,False,SC
2017-11-19,20,False,SC
2017-11-26,27,False,SC
2017-12-03,18,False,SC
2017-12-10,9,False,SC
2017-12-17,31,False,SC
2017-12-24,11,False,SC
2017-12-31,58,False,SC
2018-01-07,9,False,SC
2018-01-14,37,False,SC
2018-01-21,9,False,SC
2018-01-28,27,False,SC
2018-02-04,62,False,SC
2018-02-11,0,False,SC
2018-02-18,27,False,SC
2018-02-25,26,False,SC
2018-03-04,18,False,SC
2018-03-11,18,False,SC
2018-03-18,36,False,SC
2018-03-25,27,False,SC
2018-04-01,68,False,SC
2018-04-08,65,False,SC
2018-04-15,54,False,SC
2018-04-22,36,False,SC
2018-04-29,28,False,SC
2018-05-06,28,False,SC
2018-05-13,19,False,SC
2018-05-20,9,False,SC
2018-05-27,38,False,SC
2018-06-03,20,False,SC
2018-06-10,9,False,SC
2018-06-17,20,False,SC
2018-06-24,49,False,SC
2018-07-01,10,False,SC
2018-07-08,28,False,SC
2018-07-15,38,False,SC
2018-07-22,29,False,SC
2018-07-29,28,False,SC
2018-08-05,28,False,SC
2018-08-12,19,False,SC
2018-08-19,20,False,SC
2018-08-26,0,False,SC
2018-09-02,55,False,SC
2018-09-09,27,False,SC
2018-09-16,9,False,SC
2018-09-23,27,False,SC
2018-09-30,55,False,SC
2018-10-07,9,False,SC
2018-10-14,28,False,SC
2018-10-21,28,False,SC
2018-10-28,38,False,SC
2018-11-04,18,False,SC
2018-11-11,37,False,SC
2018-11-18,29,False,SC
2018-11-25,27,False,SC
2018-12-02,27,False,SC
2018-12-09,9,False,SC
2018-12-16,19,False,SC
2018-12-23,22,False,SC
2018-12-30,30,False,SC
2015-01-04,0,False,SD
2015-01-11,0,False,SD
2015-01-18,0,False,SD
2015-01-25,39,False,SD
2015-02-01,0,False,SD
2015-02-08,37,False,SD
2015-02-15,0,False,SD
2015-02-22,0,False,SD
2015-03-01,0,False,SD
2015-03-08,0,False,SD
2015-03-15,0,False,SD
2015-03-22,44,False,SD
2015-03-29,0,False,SD
2015-04-05,43,False,SD
2015-04-12,0,False,SD
2015-04-19,0,False,SD
2015-04-26,44,False,SD
2015-05-03,0,False,SD
2015-05-10,0,False,SD
2015-05-17,100,False,SD
2015-05-24,0,False,SD
2015-05-31,0,False,SD
2015-06-07,52,False,SD
2015-06-14,0,False,SD
2015-06-21,0,False,SD
2015-06-28,0,False,SD
2015-07-05,0,False,SD
2015-07-12,0,False,SD
2015-07-19,0,False,SD
2015-07-26,0,False,SD
2015-08-02,0,False,SD
2015-08-09,0,False,SD
2015-08-16,0,False,SD
2015-08-23,0,False,SD
2015-08-30,44,False,SD
2015-09-06,0,False,SD
2015-09-13,0,False,SD
2015-09-20,0,False,SD
2015-09-27,0,False,SD
2015-10-04,0,False,SD
2015-10-11,0,False,SD
2015-10-18,0,False,SD
2015-10-25,0,False,SD
2015-11-01,0,False,SD
2015-11-08,0,False,SD
2015-11-15,0,False,SD
2015-11-22,0,False,SD
2015-11-29,0,False,SD
2015-12-06,0,False,SD
2015-12-13,0,False,SD
2015-12-20,0,False,SD
2015-12-27,0,False,SD
2016-01-03,0,False,SD
2016-01-10,0,False,SD
2016-01-17,0,False,SD
2016-01-24,0,False,SD
2016-01-31,0,False,SD
2016-02-07,0,False,SD
2016-02-14,0,False,SD
2016-02-21,0,False,SD
2016-02-28,32,False,SD
2016-03-06,34,False,SD
2016-03-13,0,False,SD
2016-03-20,0,False,SD
2016-03-27,0,False,SD
2016-04-03,64,False,SD
2016-04-10,0,False,SD
2016-04-17,0,False,SD
2016-04-24,31,False,SD
2016-05-01,0,False,SD
2016-05-08,34,False,SD
2016-05-15,0,False,SD
2016-05-22,0,False,SD
2016-05-29,0,False,SD
2016-06-05,37,False,SD
2016-06-12,0,False,SD
2016-06-19,0,False,SD
2016-06-26,37,False,SD
2016-07-03,38,False,SD
2016-07-10,0,False,SD
2016-07-17,0,False,SD
2016-07-24,0,False,SD
2016-07-31,0,False,SD
2016-08-07,0,False,SD
2016-08-14,0,False,SD
2016-08-21,0,False,SD
2016-08-28,0,False,SD
2016-09-04,0,False,SD
2016-09-11,0,False,SD
2016-09-18,0,False,SD
2016-09-25,0,False,SD
2016-10-02,0,False,SD
2016-10-09,31,False,SD
2016-10-16,0,False,SD
2016-10-23,32,False,SD
2016-10-30,0,False,SD
2016-11-06,30,False,SD
2016-11-13,30,False,SD
2016-11-20,0,False,SD
2016-11-27,0,False,SD
2016-12-04,0,False,SD
2016-12-11,0,False,SD
2016-12-18,0,False,SD
2016-12-25,0,False,SD
2017-01-01,0,False,SD
2017-01-08,0,False,SD
2017-01-15,0,False,SD
2017-01-22,0,False,SD
2017-01-29,0,False,SD
2017-02-05,0,False,SD
2017-02-12,0,False,SD
2017-02-19,0,False,SD
2017-02-26,27,False,SD
2017-03-05,29,False,SD
2017-03-12,27,False,SD
2017-03-19,0,False,SD
2017-03-26,28,False,SD
2017-04-02,0,False,SD
2017-04-09,0,False,SD
2017-04-16,29,False,SD
2017-04-23,28,False,SD
2017-04-30,0,False,SD
2017-05-07,31,False,SD
2017-05-14,0,False,SD
2017-05-21,0,False,SD
2017-05-28,0,False,SD
2017-06-04,33,False,SD
2017-06-11,32,False,SD
2017-06-18,0,False,SD
2017-06-25,0,False,SD
2017-07-02,0,False,SD
2017-07-09,33,False,SD
2017-07-16,0,False,SD
2017-07-23,32,False,SD
2017-07-30,31,False,SD
2017-08-06,30,False,SD
2017-08-13,0,False,SD
2017-08-20,0,False,SD
2017-08-27,0,False,SD
2017-09-03,0,False,SD
2017-09-10,54,False,SD
2017-09-17,0,False,SD
2017-09-24,0,False,SD
2017-10-01,0,False,SD
2017-10-08,0,False,SD
2017-10-15,0,False,SD
2017-10-22,28,False,SD
2017-10-29,0,False,SD
2017-11-05,0,False,SD
2017-11-12,0,False,SD
2017-11-19,0,False,SD
2017-11-26,26,False,SD
2017-12-03,0,False,SD
2017-12-10,27,False,SD
2017-12-17,0,False,SD
2017-12-24,0,False,SD
2017-12-31,0,False,SD
2018-01-07,0,False,SD
2018-01-14,0,False,SD
2018-01-21,0,False,SD
2018-01-28,0,False,SD
2018-02-04,26,False,SD
2018-02-11,0,False,SD
2018-02-18,0,False,SD
2018-02-25,0,False,SD
2018-03-04,0,False,SD
2018-03-11,26,False,SD
2018-03-18,0,False,SD
2018-03-25,0,False,SD
2018-04-01,0,False,SD
2018-04-08,26,False,SD
2018-04-15,0,False,SD
2018-04-22,28,False,SD
2018-04-29,0,False,SD
2018-05-06,0,False,SD
2018-05-13,0,False,SD
2018-05-20,30,False,SD
2018-05-27,32,False,SD
2018-06-03,31,False,SD
2018-06-10,0,False,SD
2018-06-17,0,False,SD
2018-06-24,0,False,SD
2018-07-01,0,False,SD
2018-07-08,0,False,SD
2018-07-15,0,False,SD
2018-07-22,30,False,SD
2018-07-29,0,False,SD
2018-08-05,0,False,SD
2018-08-12,0,False,SD
2018-08-19,0,False,SD
2018-08-26,0,False,SD
2018-09-02,28,False,SD
2018-09-09,0,False,SD
2018-09-16,27,False,SD
2018-09-23,0,False,SD
2018-09-30,0,False,SD
2018-10-07,0,False,SD
2018-10-14,0,False,SD
2018-10-21,0,False,SD
2018-10-28,0,False,SD
2018-11-04,26,False,SD
2018-11-11,0,False,SD
2018-11-18,0,False,SD
2018-11-25,26,False,SD
2018-12-02,0,False,SD
2018-12-09,0,False,SD
2018-12-16,0,False,SD
2018-12-23,32,False,SD
2018-12-30,0,False,SD
2015-01-04,17,False,TN
2015-01-11,17,False,TN
2015-01-18,0,False,TN
2015-01-25,51,False,TN
2015-02-01,17,False,TN
2015-02-08,49,False,TN
2015-02-15,45,False,TN
2015-02-22,15,False,TN
2015-03-01,73,False,TN
2015-03-08,58,False,TN
2015-03-15,47,False,TN
2015-03-22,0,False,TN
2015-03-29,48,False,TN
2015-04-05,76,False,TN
2015-04-12,30,False,TN
2015-04-19,77,False,TN
2015-04-26,62,False,TN
2015-05-03,16,False,TN
2015-05-10,32,False,TN
2015-05-17,66,False,TN
2015-05-24,34,False,TN
2015-05-31,16,False,TN
2015-06-07,0,False,TN
2015-06-14,32,False,TN
2015-06-21,19,False,TN
2015-06-28,65,False,TN
2015-07-05,43,False,TN
2015-07-12,42,False,TN
2015-07-19,43,False,TN
2015-07-26,84,False,TN
2015-08-02,41,False,TN
2015-08-09,41,False,TN
2015-08-16,60,False,TN
2015-08-23,59,False,TN
2015-08-30,39,False,TN
2015-09-06,20,False,TN
2015-09-13,19,False,TN
2015-09-20,19,False,TN
2015-09-27,73,False,TN
2015-10-04,55,False,TN
2015-10-11,36,False,TN
2015-10-18,33,False,TN
2015-10-25,35,False,TN
2015-11-01,17,False,TN
2015-11-08,0,False,TN
2015-11-15,17,False,TN
2015-11-22,37,False,TN
2015-11-29,32,False,TN
2015-12-06,17,False,TN
2015-12-13,35,False,TN
2015-12-20,20,False,TN
2015-12-27,0,False,TN
2016-01-03,13,False,TN
2016-01-10,0,False,TN
2016-01-17,24,False,TN
2016-01-24,0,False,TN
2016-01-31,100,False,TN
2016-02-07,35,False,TN
2016-02-14,83,False,TN
2016-02-21,95,False,TN
2016-02-28,61,False,TN
2016-03-06,12,False,TN
2016-03-13,12,False,TN
2016-03-20,25,False,TN
2016-03-27,0,False,TN
2016-04-03,24,False,TN
2016-04-10,49,False,TN
2016-04-17,62,False,TN
2016-04-24,37,False,TN
2016-05-01,25,False,TN
2016-05-08,51,False,TN
2016-05-15,51,False,TN
2016-05-22,26,False,TN
2016-05-29,27,False,TN
2016-06-05,92,False,TN
2016-06-12,39,False,TN
2016-06-19,26,False,TN
2016-06-26,26,False,TN
2016-07-03,0,False,TN
2016-07-10,26,False,TN
2016-07-17,27,False,TN
2016-07-24,26,False,TN
2016-07-31,26,False,TN
2016-08-07,14,False,TN
2016-08-14,14,False,TN
2016-08-21,13,False,TN
2016-08-28,38,False,TN
2016-09-04,13,False,TN
2016-09-11,0,False,TN
2016-09-18,12,False,TN
2016-09-25,12,False,TN
2016-10-02,37,False,TN
2016-10-09,51,False,TN
2016-10-16,37,False,TN
2016-10-23,12,False,TN
2016-10-30,12,False,TN
2016-11-06,12,False,TN
2016-11-13,24,False,TN
2016-11-20,12,False,TN
2016-11-27,23,False,TN
2016-12-04,35,False,TN
2016-12-11,36,False,TN
2016-12-18,0,False,TN
2016-12-25,25,False,TN
2017-01-01,12,False,TN
2017-01-08,12,False,TN
2017-01-15,46,False,TN
2017-01-22,34,False,TN
2017-01-29,23,False,TN
2017-02-05,11,False,TN
2017-02-12,45,False,TN
2017-02-19,45,False,TN
2017-02-26,22,False,TN
2017-03-05,0,False,TN
2017-03-12,34,False,TN
2017-03-19,69,False,TN
2017-03-26,23,False,TN
2017-04-02,90,False,TN
2017-04-09,35,False,TN
2017-04-16,23,False,TN
2017-04-23,34,False,TN
2017-04-30,23,False,TN
2017-05-07,0,False,TN
2017-05-14,49,False,TN
2017-05-21,38,False,TN
2017-05-28,0,False,TN
2017-06-04,36,False,TN
2017-06-11,12,False,TN
2017-06-18,0,False,TN
2017-06-25,25,False,TN
2017-07-02,0,False,TN
2017-07-09,37,False,TN
2017-07-16,36,False,TN
2017-07-23,36,False,TN
2017-07-30,69,False,TN
2017-08-06,34,False,TN
2017-08-13,34,False,TN
2017-08-20,45,False,TN
2017-08-27,11,False,TN
2017-09-03,22,False,TN
2017-09-10,0,False,TN
2017-09-17,11,False,TN
2017-09-24,34,False,TN
2017-10-01,11,False,TN
2017-10-08,34,False,TN
2017-10-15,44,False,TN
2017-10-22,54,False,TN
2017-10-29,43,False,TN
2017-11-05,0,False,TN
2017-11-12,11,False,TN
2017-11-19,11,False,TN
2017-11-26,21,False,TN
2017-12-03,42,False,TN
2017-12-10,44,False,TN
2017-12-17,12,False,TN
2017-12-24,12,False,TN
2017-12-31,34,False,TN
2018-01-07,53,False,TN
2018-01-14,11,False,TN
2018-01-21,76,False,TN
2018-01-28,32,False,TN
2018-02-04,0,False,TN
2018-02-11,43,False,TN
2018-02-18,43,False,TN
2018-02-25,43,False,TN
2018-03-04,55,False,TN
2018-03-11,11,False,TN
2018-03-18,22,False,TN
2018-03-25,44,False,TN
2018-04-01,74,False,TN
2018-04-08,43,False,TN
2018-04-15,32,False,TN
2018-04-22,21,False,TN
2018-04-29,22,False,TN
2018-05-06,89,False,TN
2018-05-13,45,False,TN
2018-05-20,35,False,TN
2018-05-27,45,False,TN
2018-06-03,45,False,TN
2018-06-10,11,False,TN
2018-06-17,23,False,TN
2018-06-24,34,False,TN
2018-07-01,35,False,TN
2018-07-08,11,False,TN
2018-07-15,11,False,TN
2018-07-22,78,False,TN
2018-07-29,33,False,TN
2018-08-05,44,False,TN
2018-08-12,33,False,TN
2018-08-19,34,False,TN
2018-08-26,22,False,TN
2018-09-02,22,False,TN
2018-09-09,54,False,TN
2018-09-16,21,False,TN
2018-09-23,31,False,TN
2018-09-30,43,False,TN
2018-10-07,57,False,TN
2018-10-14,23,False,TN
2018-10-21,11,False,TN
2018-10-28,11,False,TN
2018-11-04,41,False,TN
2018-11-11,21,False,TN
2018-11-18,0,False,TN
2018-11-25,31,False,TN
2018-12-02,21,False,TN
2018-12-09,11,False,TN
2018-12-16,32,False,TN
2018-12-23,34,False,TN
2018-12-30,45,False,TN
2015-01-04,30,False,TX
2015-01-11,52,False,TX
2015-01-18,34,False,TX
2015-01-25,42,False,TX
2015-02-01,20,False,TX
2015-02-08,40,False,TX
2015-02-15,30,False,TX
2015-02-22,37,False,TX
2015-03-01,29,False,TX
2015-03-08,40,False,TX
2015-03-15,48,False,TX
2015-03-22,14,False,TX
2015-03-29,50,False,TX
2015-04-05,87,False,TX
2015-04-12,51,False,TX
2015-04-19,57,False,TX
2015-04-26,26,False,TX
2015-05-03,61,False,TX
2015-05-10,39,False,TX
2015-05-17,39,False,TX
2015-05-24,9,False,TX
2015-05-31,51,False,TX
2015-06-07,33,False,TX
2015-06-14,37,False,TX
2015-06-21,25,False,TX
2015-06-28,41,False,TX
2015-07-05,30,False,TX
2015-07-12,29,False,TX
2015-07-19,37,False,TX
2015-07-26,36,False,TX
2015-08-02,36,False,TX
2015-08-09,22,False,TX
2015-08-16,24,False,TX
2015-08-23,49,False,TX
2015-08-30,27,False,TX
2015-09-06,31,False,TX
2015-09-13,33,False,TX
2015-09-20,27,False,TX
2015-09-27,23,False,TX
2015-10-04,33,False,TX
2015-10-11,24,False,TX
2015-10-18,27,False,TX
2015-10-25,23,False,TX
2015-11-01,40,False,TX
2015-11-08,44,False,TX
2015-11-15,48,False,TX
2015-11-22,21,False,TX
2015-11-29,22,False,TX
2015-12-06,17,False,TX
2015-12-13,31,False,TX
2015-12-20,16,False,TX
2015-12-27,28,False,TX
2016-01-03,29,False,TX
2016-01-10,46,False,TX
2016-01-17,29,False,TX
2016-01-24,32,False,TX
2016-01-31,31,False,TX
2016-02-07,17,False,TX
2016-02-14,26,False,TX
2016-02-21,58,False,TX
2016-02-28,28,False,TX
2016-03-06,34,False,TX
2016-03-13,27,False,TX
2016-03-20,41,False,TX
2016-03-27,55,False,TX
2016-04-03,60,False,TX
2016-04-10,53,False,TX
2016-04-17,24,False,TX
2016-04-24,30,False,TX
2016-05-01,28,False,TX
2016-05-08,39,False,TX
2016-05-15,40,False,TX
2016-05-22,32,False,TX
2016-05-29,42,False,TX
2016-06-05,42,False,TX
2016-06-12,39,False,TX
2016-06-19,36,False,TX
2016-06-26,49,False,TX
2016-07-03,22,False,TX
2016-07-10,34,False,TX
2016-07-17,37,False,TX
2016-07-24,36,False,TX
2016-07-31,27,False,TX
2016-08-07,28,False,TX
2016-08-14,25,False,TX
2016-08-21,43,False,TX
2016-08-28,37,False,TX
2016-09-04,41,False,TX
2016-09-11,34,False,TX
2016-09-18,45,False,TX
2016-09-25,25,False,TX
2016-10-02,34,False,TX
2016-10-09,20,False,TX
2016-10-16,17,False,TX
2016-10-23,20,False,TX
2016-10-30,28,False,TX
2016-11-06,42,False,TX
2016-11-13,49,False,TX
2016-11-20,35,False,TX
2016-11-27,41,False,TX
2016-12-04,33,False,TX
2016-12-11,36,False,TX
2016-12-18,51,False,TX
2016-12-25,35,False,TX
2017-01-01,30,False,TX
2017-01-08,54,False,TX
2017-01-15,28,False,TX
2017-01-22,34,False,TX
2017-01-29,42,False,TX
2017-02-05,24,False,TX
2017-02-12,28,False,TX
2017-02-19,50,False,TX
2017-02-26,38,False,TX
2017-03-05,35,False,TX
2017-03-12,52,False,TX
2017-03-19,67,False,TX
2017-03-26,34,False,TX
2017-04-02,80,False,TX
2017-04-09,26,False,TX
2017-04-16,36,False,TX
2017-04-23,30,False,TX
2017-04-30,31,False,TX
2017-05-07,42,False,TX
2017-05-14,47,False,TX
2017-05-21,39,False,TX
2017-05-28,95,False,TX
2017-06-04,68,False,TX
2017-06-11,60,False,TX
2017-06-18,53,False,TX
2017-06-25,31,False,TX
2017-07-02,36,False,TX
2017-07-09,70,False,TX
2017-07-16,57,False,TX
2017-07-23,44,False,TX
2017-07-30,38,False,TX
2017-08-06,29,False,TX
2017-08-13,53,False,TX
2017-08-20,42,False,TX
2017-08-27,45,False,TX
2017-09-03,53,False,TX
2017-09-10,100,False,TX
2017-09-17,73,False,TX
2017-09-24,64,False,TX
2017-10-01,69,False,TX
2017-10-08,47,False,TX
2017-10-15,56,False,TX
2017-10-22,35,False,TX
2017-10-29,41,False,TX
2017-11-05,43,False,TX
2017-11-12,26,False,TX
2017-11-19,23,False,TX
2017-11-26,49,False,TX
2017-12-03,34,False,TX
2017-12-10,37,False,TX
2017-12-17,33,False,TX
2017-12-24,27,False,TX
2017-12-31,39,False,TX
2018-01-07,41,False,TX
2018-01-14,39,False,TX
2018-01-21,43,False,TX
2018-01-28,36,False,TX
2018-02-04,45,False,TX
2018-02-11,35,False,TX
2018-02-18,35,False,TX
2018-02-25,48,False,TX
2018-03-04,30,False,TX
2018-03-11,38,False,TX
2018-03-18,31,False,TX
2018-03-25,42,False,TX
2018-04-01,94,False,TX
2018-04-08,62,False,TX
2018-04-15,49,False,TX
2018-04-22,38,False,TX
2018-04-29,45,False,TX
2018-05-06,60,False,TX
2018-05-13,53,False,TX
2018-05-20,78,False,TX
2018-05-27,79,False,TX
2018-06-03,40,False,TX
2018-06-10,67,False,TX
2018-06-17,52,False,TX
2018-06-24,37,False,TX
2018-07-01,44,False,TX
2018-07-08,40,False,TX
2018-07-15,44,False,TX
2018-07-22,55,False,TX
2018-07-29,43,False,TX
2018-08-05,62,False,TX
2018-08-12,46,False,TX
2018-08-19,60,False,TX
2018-08-26,53,False,TX
2018-09-02,59,False,TX
2018-09-09,62,False,TX
2018-09-16,35,False,TX
2018-09-23,28,False,TX
2018-09-30,36,False,TX
2018-10-07,68,False,TX
2018-10-14,28,False,TX
2018-10-21,36,False,TX
2018-10-28,39,False,TX
2018-11-04,24,False,TX
2018-11-11,57,False,TX
2018-11-18,23,False,TX
2018-11-25,22,False,TX
2018-12-02,38,False,TX
2018-12-09,41,False,TX
2018-12-16,66,False,TX
2018-12-23,21,False,TX
2018-12-30,56,False,TX
2015-01-04,54,False,UT
2015-01-11,61,False,UT
2015-01-18,0,False,UT
2015-01-25,0,False,UT
2015-02-01,61,False,UT
2015-02-08,0,False,UT
2015-02-15,0,False,UT
2015-02-22,60,False,UT
2015-03-01,61,False,UT
2015-03-08,31,False,UT
2015-03-15,31,False,UT
2015-03-22,34,False,UT
2015-03-29,0,False,UT
2015-04-05,96,False,UT
2015-04-12,61,False,UT
