date,porn,isPartial,State
2016-01-24,58,False,SC
2016-01-31,52,False,SC
2016-02-07,55,False,SC
2016-02-14,55,False,SC
2016-02-21,56,False,SC
2016-02-28,52,False,SC
2016-03-06,54,False,SC
2016-03-13,55,False,SC
2016-03-20,57,False,SC
2016-03-27,60,False,SC
2016-04-03,56,False,SC
2016-04-10,52,False,SC
2016-04-17,55,False,SC
2016-04-24,51,False,SC
2016-05-01,54,False,SC
2016-05-08,59,False,SC
2016-05-15,57,False,SC
2016-05-22,60,False,SC
2016-05-29,59,False,SC
2016-06-05,62,False,SC
2016-06-12,63,False,SC
2016-06-19,59,False,SC
2016-06-26,62,False,SC
2016-07-03,56,False,SC
2016-07-10,64,False,SC
2016-07-17,59,False,SC
2016-07-24,57,False,SC
2016-07-31,59,False,SC
2016-08-07,66,False,SC
2016-08-14,56,False,SC
2016-08-21,54,False,SC
2016-08-28,49,False,SC
2016-09-04,52,False,SC
2016-09-11,50,False,SC
2016-09-18,53,False,SC
2016-09-25,47,False,SC
2016-10-02,53,False,SC
2016-10-09,53,False,SC
2016-10-16,51,False,SC
2016-10-23,50,False,SC
2016-10-30,52,False,SC
2016-11-06,48,False,SC
2016-11-13,47,False,SC
2016-11-20,53,False,SC
2016-11-27,48,False,SC
2016-12-04,47,False,SC
2016-12-11,54,False,SC
2016-12-18,55,False,SC
2016-12-25,54,False,SC
2017-01-01,48,False,SC
2017-01-08,49,False,SC
2017-01-15,49,False,SC
2017-01-22,46,False,SC
2017-01-29,44,False,SC
2017-02-05,46,False,SC
2017-02-12,48,False,SC
2017-02-19,45,False,SC
2017-02-26,43,False,SC
2017-03-05,44,False,SC
2017-03-12,46,False,SC
2017-03-19,46,False,SC
2017-03-26,51,False,SC
2017-04-02,46,False,SC
2017-04-09,51,False,SC
2017-04-16,48,False,SC
2017-04-23,49,False,SC
2017-04-30,50,False,SC
2017-05-07,51,False,SC
2017-05-14,48,False,SC
2017-05-21,48,False,SC
2017-05-28,50,False,SC
2017-06-04,55,False,SC
2017-06-11,53,False,SC
2017-06-18,50,False,SC
2017-06-25,49,False,SC
2017-07-02,55,False,SC
2017-07-09,55,False,SC
2017-07-16,57,False,SC
2017-07-23,53,False,SC
2017-07-30,55,False,SC
2017-08-06,54,False,SC
2017-08-13,51,False,SC
2017-08-20,46,False,SC
2017-08-27,45,False,SC
2017-09-03,46,False,SC
2017-09-10,47,False,SC
2017-09-17,47,False,SC
2017-09-24,46,False,SC
2017-10-01,42,False,SC
2017-10-08,42,False,SC
2017-10-15,43,False,SC
2017-10-22,43,False,SC
2017-10-29,42,False,SC
2017-11-05,41,False,SC
2017-11-12,45,False,SC
2017-11-19,45,False,SC
2017-11-26,38,False,SC
2017-12-03,39,False,SC
2017-12-10,42,False,SC
2017-12-17,43,False,SC
2017-12-24,45,False,SC
2017-12-31,36,False,SC
2018-01-07,39,False,SC
2018-01-14,41,False,SC
2018-01-21,38,False,SC
2018-01-28,37,False,SC
2018-02-04,35,False,SC
2018-02-11,37,False,SC
2018-02-18,36,False,SC
2018-02-25,36,False,SC
2018-03-04,36,False,SC
2018-03-11,36,False,SC
2018-03-18,36,False,SC
2018-03-25,35,False,SC
2018-04-01,39,False,SC
2018-04-08,37,False,SC
2018-04-15,35,False,SC
2018-04-22,35,False,SC
2018-04-29,35,False,SC
2018-05-06,37,False,SC
2018-05-13,37,False,SC
2018-05-20,38,False,SC
2018-05-27,39,False,SC
2018-06-03,42,False,SC
2018-06-10,38,False,SC
2018-06-17,39,False,SC
2018-06-24,40,False,SC
2018-07-01,39,False,SC
2018-07-08,40,False,SC
2018-07-15,41,False,SC
2018-07-22,40,False,SC
2018-07-29,41,False,SC
2018-08-05,38,False,SC
2018-08-12,38,False,SC
2018-08-19,38,False,SC
2018-08-26,34,False,SC
2018-09-02,37,False,SC
2018-09-09,35,False,SC
2018-09-16,38,False,SC
2018-09-23,35,False,SC
2018-09-30,33,False,SC
2018-10-07,36,False,SC
2018-10-14,34,False,SC
2018-10-21,32,False,SC
2018-10-28,35,False,SC
2018-11-04,38,False,SC
2018-11-11,35,False,SC
2018-11-18,36,False,SC
2018-11-25,35,False,SC
2018-12-02,35,False,SC
2018-12-09,35,False,SC
2018-12-16,40,False,SC
2018-12-23,42,False,SC
2018-12-30,42,False,SC
2015-01-04,71,False,SD
2015-01-11,66,False,SD
2015-01-18,65,False,SD
2015-01-25,62,False,SD
2015-02-01,62,False,SD
2015-02-08,66,False,SD
2015-02-15,67,False,SD
2015-02-22,62,False,SD
2015-03-01,55,False,SD
2015-03-08,82,False,SD
2015-03-15,100,False,SD
2015-03-22,72,False,SD
2015-03-29,62,False,SD
2015-04-05,74,False,SD
2015-04-12,71,False,SD
2015-04-19,47,False,SD
2015-04-26,61,False,SD
2015-05-03,51,False,SD
2015-05-10,59,False,SD
2015-05-17,68,False,SD
2015-05-24,80,False,SD
2015-05-31,93,False,SD
2015-06-07,83,False,SD
2015-06-14,72,False,SD
2015-06-21,78,False,SD
2015-06-28,67,False,SD
2015-07-05,70,False,SD
2015-07-12,69,False,SD
2015-07-19,83,False,SD
2015-07-26,81,False,SD
2015-08-02,77,False,SD
2015-08-09,66,False,SD
2015-08-16,71,False,SD
2015-08-23,57,False,SD
2015-08-30,70,False,SD
2015-09-06,76,False,SD
2015-09-13,71,False,SD
2015-09-20,64,False,SD
2015-09-27,66,False,SD
2015-10-04,72,False,SD
2015-10-11,63,False,SD
2015-10-18,60,False,SD
2015-10-25,53,False,SD
2015-11-01,70,False,SD
2015-11-08,67,False,SD
2015-11-15,69,False,SD
2015-11-22,69,False,SD
2015-11-29,69,False,SD
2015-12-06,69,False,SD
2015-12-13,72,False,SD
2015-12-20,70,False,SD
2015-12-27,74,False,SD
2016-01-03,60,False,SD
2016-01-10,55,False,SD
2016-01-17,63,False,SD
2016-01-24,63,False,SD
2016-01-31,54,False,SD
2016-02-07,75,False,SD
2016-02-14,66,False,SD
2016-02-21,62,False,SD
2016-02-28,65,False,SD
2016-03-06,65,False,SD
2016-03-13,69,False,SD
2016-03-20,62,False,SD
2016-03-27,58,False,SD
2016-04-03,48,False,SD
2016-04-10,52,False,SD
2016-04-17,57,False,SD
2016-04-24,48,False,SD
2016-05-01,60,False,SD
2016-05-08,60,False,SD
2016-05-15,66,False,SD
2016-05-22,63,False,SD
2016-05-29,68,False,SD
2016-06-05,71,False,SD
2016-06-12,74,False,SD
2016-06-19,73,False,SD
2016-06-26,64,False,SD
2016-07-03,59,False,SD
2016-07-10,62,False,SD
2016-07-17,69,False,SD
2016-07-24,84,False,SD
2016-07-31,73,False,SD
2016-08-07,63,False,SD
2016-08-14,65,False,SD
2016-08-21,62,False,SD
2016-08-28,52,False,SD
2016-09-04,60,False,SD
2016-09-11,50,False,SD
2016-09-18,50,False,SD
2016-09-25,55,False,SD
2016-10-02,60,False,SD
2016-10-09,60,False,SD
2016-10-16,56,False,SD
2016-10-23,61,False,SD
2016-10-30,68,False,SD
2016-11-06,48,False,SD
2016-11-13,62,False,SD
2016-11-20,61,False,SD
2016-11-27,59,False,SD
2016-12-04,50,False,SD
2016-12-11,49,False,SD
2016-12-18,53,False,SD
2016-12-25,66,False,SD
2017-01-01,55,False,SD
2017-01-08,52,False,SD
2017-01-15,54,False,SD
2017-01-22,51,False,SD
2017-01-29,51,False,SD
2017-02-05,47,False,SD
2017-02-12,54,False,SD
2017-02-19,57,False,SD
2017-02-26,52,False,SD
2017-03-05,47,False,SD
2017-03-12,50,False,SD
2017-03-19,58,False,SD
2017-03-26,49,False,SD
2017-04-02,55,False,SD
2017-04-09,55,False,SD
2017-04-16,52,False,SD
2017-04-23,60,False,SD
2017-04-30,56,False,SD
2017-05-07,47,False,SD
2017-05-14,53,False,SD
2017-05-21,64,False,SD
2017-05-28,61,False,SD
2017-06-04,56,False,SD
2017-06-11,60,False,SD
2017-06-18,56,False,SD
2017-06-25,64,False,SD
2017-07-02,75,False,SD
2017-07-09,59,False,SD
2017-07-16,51,False,SD
2017-07-23,62,False,SD
2017-07-30,74,False,SD
2017-08-06,54,False,SD
2017-08-13,62,False,SD
2017-08-20,62,False,SD
2017-08-27,55,False,SD
2017-09-03,45,False,SD
2017-09-10,44,False,SD
2017-09-17,56,False,SD
2017-09-24,56,False,SD
2017-10-01,49,False,SD
2017-10-08,55,False,SD
2017-10-15,42,False,SD
2017-10-22,57,False,SD
2017-10-29,46,False,SD
2017-11-05,53,False,SD
2017-11-12,43,False,SD
2017-11-19,54,False,SD
2017-11-26,39,False,SD
2017-12-03,46,False,SD
2017-12-10,42,False,SD
2017-12-17,41,False,SD
2017-12-24,47,False,SD
2017-12-31,49,False,SD
2018-01-07,52,False,SD
2018-01-14,41,False,SD
2018-01-21,50,False,SD
2018-01-28,27,False,SD
2018-02-04,46,False,SD
2018-02-11,36,False,SD
2018-02-18,40,False,SD
2018-02-25,41,False,SD
2018-03-04,47,False,SD
2018-03-11,41,False,SD
2018-03-18,37,False,SD
2018-03-25,39,False,SD
2018-04-01,38,False,SD
2018-04-08,45,False,SD
2018-04-15,47,False,SD
2018-04-22,36,False,SD
2018-04-29,42,False,SD
2018-05-06,36,False,SD
2018-05-13,45,False,SD
2018-05-20,43,False,SD
2018-05-27,45,False,SD
2018-06-03,52,False,SD
2018-06-10,56,False,SD
2018-06-17,43,False,SD
2018-06-24,43,False,SD
2018-07-01,51,False,SD
2018-07-08,40,False,SD
2018-07-15,47,False,SD
2018-07-22,44,False,SD
2018-07-29,47,False,SD
2018-08-05,52,False,SD
2018-08-12,39,False,SD
2018-08-19,36,False,SD
2018-08-26,37,False,SD
2018-09-02,40,False,SD
2018-09-09,32,False,SD
2018-09-16,42,False,SD
2018-09-23,43,False,SD
2018-09-30,39,False,SD
2018-10-07,36,False,SD
2018-10-14,37,False,SD
2018-10-21,39,False,SD
2018-10-28,30,False,SD
2018-11-04,38,False,SD
2018-11-11,42,False,SD
2018-11-18,36,False,SD
2018-11-25,43,False,SD
2018-12-02,40,False,SD
2018-12-09,42,False,SD
2018-12-16,41,False,SD
2018-12-23,56,False,SD
2018-12-30,43,False,SD
2015-01-04,92,False,TN
2015-01-11,89,False,TN
2015-01-18,84,False,TN
2015-01-25,84,False,TN
2015-02-01,86,False,TN
2015-02-08,79,False,TN
2015-02-15,88,False,TN
2015-02-22,85,False,TN
2015-03-01,86,False,TN
2015-03-08,90,False,TN
2015-03-15,88,False,TN
2015-03-22,89,False,TN
2015-03-29,90,False,TN
2015-04-05,86,False,TN
2015-04-12,92,False,TN
2015-04-19,92,False,TN
2015-04-26,83,False,TN
2015-05-03,87,False,TN
2015-05-10,97,False,TN
2015-05-17,98,False,TN
2015-05-24,94,False,TN
2015-05-31,90,False,TN
2015-06-07,99,False,TN
2015-06-14,92,False,TN
2015-06-21,88,False,TN
2015-06-28,91,False,TN
2015-07-05,91,False,TN
2015-07-12,88,False,TN
2015-07-19,85,False,TN
2015-07-26,87,False,TN
2015-08-02,77,False,TN
2015-08-09,83,False,TN
2015-08-16,82,False,TN
2015-08-23,78,False,TN
2015-08-30,76,False,TN
2015-09-06,80,False,TN
2015-09-13,73,False,TN
2015-09-20,75,False,TN
2015-09-27,81,False,TN
2015-10-04,90,False,TN
2015-10-11,96,False,TN
2015-10-18,81,False,TN
2015-10-25,81,False,TN
2015-11-01,84,False,TN
2015-11-08,81,False,TN
2015-11-15,77,False,TN
2015-11-22,92,False,TN
2015-11-29,85,False,TN
2015-12-06,83,False,TN
2015-12-13,89,False,TN
2015-12-20,100,False,TN
2015-12-27,93,False,TN
2016-01-03,81,False,TN
2016-01-10,76,False,TN
2016-01-17,78,False,TN
2016-01-24,76,False,TN
2016-01-31,76,False,TN
2016-02-07,76,False,TN
2016-02-14,77,False,TN
2016-02-21,82,False,TN
2016-02-28,76,False,TN
2016-03-06,74,False,TN
2016-03-13,78,False,TN
2016-03-20,78,False,TN
2016-03-27,77,False,TN
2016-04-03,71,False,TN
2016-04-10,75,False,TN
2016-04-17,72,False,TN
2016-04-24,72,False,TN
2016-05-01,76,False,TN
2016-05-08,78,False,TN
2016-05-15,82,False,TN
2016-05-22,82,False,TN
2016-05-29,82,False,TN
2016-06-05,74,False,TN
2016-06-12,80,False,TN
2016-06-19,75,False,TN
2016-06-26,79,False,TN
2016-07-03,78,False,TN
2016-07-10,81,False,TN
2016-07-17,82,False,TN
2016-07-24,82,False,TN
2016-07-31,75,False,TN
2016-08-07,75,False,TN
2016-08-14,75,False,TN
2016-08-21,68,False,TN
2016-08-28,71,False,TN
2016-09-04,75,False,TN
2016-09-11,71,False,TN
2016-09-18,69,False,TN
2016-09-25,71,False,TN
2016-10-02,70,False,TN
2016-10-09,77,False,TN
2016-10-16,76,False,TN
2016-10-23,69,False,TN
2016-10-30,69,False,TN
2016-11-06,65,False,TN
2016-11-13,73,False,TN
2016-11-20,72,False,TN
2016-11-27,72,False,TN
2016-12-04,68,False,TN
2016-12-11,74,False,TN
2016-12-18,76,False,TN
2016-12-25,75,False,TN
2017-01-01,74,False,TN
2017-01-08,66,False,TN
2017-01-15,66,False,TN
2017-01-22,63,False,TN
2017-01-29,65,False,TN
2017-02-05,68,False,TN
2017-02-12,64,False,TN
2017-02-19,63,False,TN
2017-02-26,62,False,TN
2017-03-05,67,False,TN
2017-03-12,67,False,TN
2017-03-19,65,False,TN
2017-03-26,68,False,TN
2017-04-02,69,False,TN
2017-04-09,68,False,TN
2017-04-16,69,False,TN
2017-04-23,67,False,TN
2017-04-30,72,False,TN
2017-05-07,71,False,TN
2017-05-14,77,False,TN
2017-05-21,72,False,TN
2017-05-28,70,False,TN
2017-06-04,72,False,TN
2017-06-11,77,False,TN
2017-06-18,72,False,TN
2017-06-25,77,False,TN
2017-07-02,76,False,TN
2017-07-09,74,False,TN
2017-07-16,75,False,TN
2017-07-23,74,False,TN
2017-07-30,76,False,TN
2017-08-06,71,False,TN
2017-08-13,64,False,TN
2017-08-20,70,False,TN
2017-08-27,66,False,TN
2017-09-03,68,False,TN
2017-09-10,64,False,TN
2017-09-17,67,False,TN
2017-09-24,67,False,TN
2017-10-01,71,False,TN
2017-10-08,72,False,TN
2017-10-15,64,False,TN
2017-10-22,64,False,TN
2017-10-29,65,False,TN
2017-11-05,59,False,TN
2017-11-12,61,False,TN
2017-11-19,58,False,TN
2017-11-26,57,False,TN
2017-12-03,57,False,TN
2017-12-10,58,False,TN
2017-12-17,63,False,TN
2017-12-24,64,False,TN
2017-12-31,58,False,TN
2018-01-07,58,False,TN
2018-01-14,62,False,TN
2018-01-21,53,False,TN
2018-01-28,51,False,TN
2018-02-04,51,False,TN
2018-02-11,52,False,TN
2018-02-18,52,False,TN
2018-02-25,53,False,TN
2018-03-04,53,False,TN
2018-03-11,55,False,TN
2018-03-18,51,False,TN
2018-03-25,54,False,TN
2018-04-01,53,False,TN
2018-04-08,51,False,TN
2018-04-15,54,False,TN
2018-04-22,47,False,TN
2018-04-29,54,False,TN
2018-05-06,53,False,TN
2018-05-13,57,False,TN
2018-05-20,59,False,TN
2018-05-27,57,False,TN
2018-06-03,55,False,TN
2018-06-10,52,False,TN
2018-06-17,54,False,TN
2018-06-24,60,False,TN
2018-07-01,57,False,TN
2018-07-08,57,False,TN
2018-07-15,56,False,TN
2018-07-22,55,False,TN
2018-07-29,53,False,TN
2018-08-05,58,False,TN
2018-08-12,52,False,TN
2018-08-19,54,False,TN
2018-08-26,53,False,TN
2018-09-02,52,False,TN
2018-09-09,52,False,TN
2018-09-16,51,False,TN
2018-09-23,50,False,TN
2018-09-30,51,False,TN
2018-10-07,58,False,TN
2018-10-14,50,False,TN
2018-10-21,50,False,TN
2018-10-28,56,False,TN
2018-11-04,51,False,TN
2018-11-11,49,False,TN
2018-11-18,53,False,TN
2018-11-25,52,False,TN
2018-12-02,52,False,TN
2018-12-09,54,False,TN
2018-12-16,58,False,TN
2018-12-23,57,False,TN
2018-12-30,59,False,TN
2015-01-04,94,False,TX
2015-01-11,87,False,TX
2015-01-18,90,False,TX
2015-01-25,94,False,TX
2015-02-01,88,False,TX
2015-02-08,89,False,TX
2015-02-15,92,False,TX
2015-02-22,88,False,TX
2015-03-01,87,False,TX
2015-03-08,94,False,TX
2015-03-15,93,False,TX
2015-03-22,89,False,TX
2015-03-29,90,False,TX
2015-04-05,89,False,TX
2015-04-12,89,False,TX
2015-04-19,89,False,TX
2015-04-26,87,False,TX
2015-05-03,84,False,TX
2015-05-10,86,False,TX
2015-05-17,89,False,TX
2015-05-24,95,False,TX
2015-05-31,95,False,TX
2015-06-07,94,False,TX
2015-06-14,97,False,TX
2015-06-21,97,False,TX
2015-06-28,100,False,TX
2015-07-05,95,False,TX
2015-07-12,99,False,TX
2015-07-19,95,False,TX
2015-07-26,94,False,TX
2015-08-02,96,False,TX
2015-08-09,97,False,TX
2015-08-16,99,False,TX
2015-08-23,90,False,TX
2015-08-30,85,False,TX
2015-09-06,89,False,TX
2015-09-13,81,False,TX
2015-09-20,83,False,TX
2015-09-27,82,False,TX
2015-10-04,82,False,TX
2015-10-11,87,False,TX
2015-10-18,82,False,TX
2015-10-25,83,False,TX
2015-11-01,84,False,TX
2015-11-08,85,False,TX
2015-11-15,85,False,TX
2015-11-22,94,False,TX
2015-11-29,86,False,TX
2015-12-06,86,False,TX
2015-12-13,83,False,TX
2015-12-20,96,False,TX
2015-12-27,94,False,TX
2016-01-03,86,False,TX
2016-01-10,81,False,TX
2016-01-17,81,False,TX
2016-01-24,80,False,TX
2016-01-31,78,False,TX
2016-02-07,81,False,TX
2016-02-14,81,False,TX
2016-02-21,80,False,TX
2016-02-28,80,False,TX
2016-03-06,87,False,TX
2016-03-13,83,False,TX
2016-03-20,79,False,TX
2016-03-27,81,False,TX
2016-04-03,80,False,TX
2016-04-10,79,False,TX
2016-04-17,76,False,TX
2016-04-24,80,False,TX
2016-05-01,75,False,TX
2016-05-08,78,False,TX
2016-05-15,80,False,TX
2016-05-22,81,False,TX
2016-05-29,85,False,TX
2016-06-05,83,False,TX
2016-06-12,80,False,TX
2016-06-19,84,False,TX
2016-06-26,86,False,TX
2016-07-03,83,False,TX
2016-07-10,84,False,TX
2016-07-17,84,False,TX
2016-07-24,82,False,TX
2016-07-31,84,False,TX
2016-08-07,88,False,TX
2016-08-14,88,False,TX
2016-08-21,80,False,TX
2016-08-28,79,False,TX
2016-09-04,76,False,TX
2016-09-11,77,False,TX
2016-09-18,76,False,TX
2016-09-25,77,False,TX
2016-10-02,75,False,TX
2016-10-09,77,False,TX
2016-10-16,74,False,TX
2016-10-23,74,False,TX
2016-10-30,74,False,TX
2016-11-06,73,False,TX
2016-11-13,77,False,TX
2016-11-20,83,False,TX
2016-11-27,74,False,TX
2016-12-04,74,False,TX
2016-12-11,76,False,TX
2016-12-18,79,False,TX
2016-12-25,84,False,TX
2017-01-01,78,False,TX
2017-01-08,73,False,TX
2017-01-15,74,False,TX
2017-01-22,73,False,TX
2017-01-29,71,False,TX
2017-02-05,72,False,TX
2017-02-12,70,False,TX
2017-02-19,71,False,TX
2017-02-26,70,False,TX
2017-03-05,74,False,TX
2017-03-12,80,False,TX
2017-03-19,75,False,TX
2017-03-26,72,False,TX
2017-04-02,74,False,TX
2017-04-09,73,False,TX
2017-04-16,76,False,TX
2017-04-23,75,False,TX
2017-04-30,75,False,TX
2017-05-07,77,False,TX
2017-05-14,81,False,TX
2017-05-21,76,False,TX
2017-05-28,79,False,TX
2017-06-04,76,False,TX
2017-06-11,74,False,TX
2017-06-18,76,False,TX
2017-06-25,77,False,TX
2017-07-02,77,False,TX
2017-07-09,75,False,TX
2017-07-16,74,False,TX
2017-07-23,75,False,TX
2017-07-30,74,False,TX
2017-08-06,71,False,TX
2017-08-13,75,False,TX
2017-08-20,68,False,TX
2017-08-27,68,False,TX
2017-09-03,66,False,TX
2017-09-10,62,False,TX
2017-09-17,66,False,TX
2017-09-24,67,False,TX
2017-10-01,65,False,TX
2017-10-08,65,False,TX
2017-10-15,69,False,TX
2017-10-22,65,False,TX
2017-10-29,65,False,TX
2017-11-05,63,False,TX
2017-11-12,63,False,TX
2017-11-19,70,False,TX
2017-11-26,61,False,TX
2017-12-03,60,False,TX
2017-12-10,61,False,TX
2017-12-17,64,False,TX
2017-12-24,69,False,TX
2017-12-31,63,False,TX
2018-01-07,59,False,TX
2018-01-14,60,False,TX
2018-01-21,57,False,TX
2018-01-28,55,False,TX
2018-02-04,56,False,TX
2018-02-11,55,False,TX
2018-02-18,58,False,TX
2018-02-25,55,False,TX
2018-03-04,58,False,TX
2018-03-11,61,False,TX
2018-03-18,53,False,TX
2018-03-25,56,False,TX
2018-04-01,55,False,TX
2018-04-08,55,False,TX
2018-04-15,53,False,TX
2018-04-22,52,False,TX
2018-04-29,54,False,TX
2018-05-06,55,False,TX
2018-05-13,56,False,TX
2018-05-20,57,False,TX
2018-05-27,60,False,TX
2018-06-03,57,False,TX
2018-06-10,58,False,TX
2018-06-17,56,False,TX
2018-06-24,58,False,TX
2018-07-01,59,False,TX
2018-07-08,59,False,TX
2018-07-15,60,False,TX
2018-07-22,57,False,TX
2018-07-29,57,False,TX
2018-08-05,56,False,TX
2018-08-12,58,False,TX
2018-08-19,56,False,TX
2018-08-26,53,False,TX
2018-09-02,54,False,TX
2018-09-09,52,False,TX
2018-09-16,53,False,TX
2018-09-23,53,False,TX
2018-09-30,54,False,TX
2018-10-07,53,False,TX
2018-10-14,51,False,TX
2018-10-21,53,False,TX
2018-10-28,54,False,TX
2018-11-04,51,False,TX
2018-11-11,53,False,TX
2018-11-18,58,False,TX
2018-11-25,54,False,TX
2018-12-02,54,False,TX
2018-12-09,54,False,TX
2018-12-16,54,False,TX
2018-12-23,61,False,TX
2018-12-30,58,False,TX
2015-01-04,80,False,UT
2015-01-11,78,False,UT
2015-01-18,81,False,UT
2015-01-25,95,False,UT
2015-02-01,86,False,UT
2015-02-08,88,False,UT
2015-02-15,82,False,UT
2015-02-22,77,False,UT
2015-03-01,86,False,UT
2015-03-08,84,False,UT
2015-03-15,82,False,UT
2015-03-22,80,False,UT
2015-03-29,92,False,UT
2015-04-05,88,False,UT
2015-04-12,85,False,UT
2015-04-19,84,False,UT
2015-04-26,90,False,UT
2015-05-03,89,False,UT
2015-05-10,90,False,UT
2015-05-17,93,False,UT
2015-05-24,84,False,UT
2015-05-31,93,False,UT
2015-06-07,91,False,UT
2015-06-14,100,False,UT
2015-06-21,87,False,UT
2015-06-28,87,False,UT
2015-07-05,83,False,UT
2015-07-12,83,False,UT
2015-07-19,91,False,UT
2015-07-26,91,False,UT
2015-08-02,86,False,UT
2015-08-09,93,False,UT
2015-08-16,74,False,UT
2015-08-23,77,False,UT
2015-08-30,74,False,UT
2015-09-06,74,False,UT
2015-09-13,78,False,UT
2015-09-20,64,False,UT
2015-09-27,63,False,UT
2015-10-04,67,False,UT
2015-10-11,86,False,UT
2015-10-18,63,False,UT
2015-10-25,71,False,UT
2015-11-01,64,False,UT
2015-11-08,62,False,UT
2015-11-15,70,False,UT
2015-11-22,73,False,UT
2015-11-29,69,False,UT
2015-12-06,56,False,UT
2015-12-13,76,False,UT
2015-12-20,80,False,UT
2015-12-27,78,False,UT
2016-01-03,63,False,UT
2016-01-10,70,False,UT
2016-01-17,61,False,UT
2016-01-24,57,False,UT
2016-01-31,59,False,UT
2016-02-07,63,False,UT
2016-02-14,63,False,UT
2016-02-21,65,False,UT
2016-02-28,63,False,UT
2016-03-06,63,False,UT
2016-03-13,61,False,UT
2016-03-20,62,False,UT
2016-03-27,63,False,UT
2016-04-03,79,False,UT
2016-04-10,63,False,UT
2016-04-17,63,False,UT
2016-04-24,64,False,UT
2016-05-01,61,False,UT
2016-05-08,65,False,UT
2016-05-15,62,False,UT
2016-05-22,67,False,UT
2016-05-29,70,False,UT
2016-06-05,66,False,UT
2016-06-12,70,False,UT
2016-06-19,68,False,UT
2016-06-26,73,False,UT
2016-07-03,76,False,UT
2016-07-10,71,False,UT
2016-07-17,67,False,UT
2016-07-24,66,False,UT
2016-07-31,70,False,UT
2016-08-07,67,False,UT
2016-08-14,70,False,UT
2016-08-21,66,False,UT
2016-08-28,58,False,UT
2016-09-04,59,False,UT
2016-09-11,56,False,UT
2016-09-18,60,False,UT
2016-09-25,61,False,UT
2016-10-02,50,False,UT
2016-10-09,57,False,UT
2016-10-16,58,False,UT
2016-10-23,57,False,UT
2016-10-30,57,False,UT
2016-11-06,56,False,UT
2016-11-13,58,False,UT
2016-11-20,60,False,UT
2016-11-27,53,False,UT
2016-12-04,54,False,UT
2016-12-11,53,False,UT
2016-12-18,57,False,UT
2016-12-25,64,False,UT
2017-01-01,56,False,UT
2017-01-08,54,False,UT
2017-01-15,54,False,UT
2017-01-22,50,False,UT
2017-01-29,56,False,UT
2017-02-05,54,False,UT
2017-02-12,52,False,UT
2017-02-19,54,False,UT
2017-02-26,52,False,UT
2017-03-05,54,False,UT
2017-03-12,50,False,UT
2017-03-19,54,False,UT
2017-03-26,55,False,UT
2017-04-02,55,False,UT
2017-04-09,56,False,UT
2017-04-16,51,False,UT
2017-04-23,53,False,UT
2017-04-30,53,False,UT
2017-05-07,58,False,UT
2017-05-14,56,False,UT
2017-05-21,53,False,UT
2017-05-28,60,False,UT
2017-06-04,62,False,UT
2017-06-11,60,False,UT
2017-06-18,58,False,UT
2017-06-25,61,False,UT
2017-07-02,60,False,UT
2017-07-09,60,False,UT
2017-07-16,63,False,UT
2017-07-23,61,False,UT
2017-07-30,64,False,UT
2017-08-06,64,False,UT
2017-08-13,59,False,UT
2017-08-20,58,False,UT
2017-08-27,58,False,UT
2017-09-03,51,False,UT
2017-09-10,51,False,UT
2017-09-17,49,False,UT
2017-09-24,49,False,UT
2017-10-01,49,False,UT
2017-10-08,51,False,UT
2017-10-15,57,False,UT
2017-10-22,53,False,UT
2017-10-29,49,False,UT
2017-11-05,51,False,UT
2017-11-12,47,False,UT
2017-11-19,51,False,UT
2017-11-26,48,False,UT
2017-12-03,48,False,UT
2017-12-10,45,False,UT
2017-12-17,48,False,UT
2017-12-24,57,False,UT
2017-12-31,41,False,UT
2018-01-07,44,False,UT
2018-01-14,50,False,UT
2018-01-21,42,False,UT
2018-01-28,48,False,UT
2018-02-04,42,False,UT
2018-02-11,42,False,UT
2018-02-18,46,False,UT
2018-02-25,48,False,UT
2018-03-04,42,False,UT
2018-03-11,44,False,UT
2018-03-18,39,False,UT
2018-03-25,45,False,UT
2018-04-01,44,False,UT
2018-04-08,40,False,UT
2018-04-15,47,False,UT
2018-04-22,43,False,UT
2018-04-29,41,False,UT
2018-05-06,43,False,UT
2018-05-13,43,False,UT
2018-05-20,38,False,UT
2018-05-27,44,False,UT
2018-06-03,45,False,UT
2018-06-10,40,False,UT
2018-06-17,42,False,UT
2018-06-24,45,False,UT
2018-07-01,45,False,UT
2018-07-08,49,False,UT
2018-07-15,42,False,UT
2018-07-22,45,False,UT
2018-07-29,47,False,UT
2018-08-05,48,False,UT
2018-08-12,47,False,UT
2018-08-19,47,False,UT
2018-08-26,44,False,UT
2018-09-02,45,False,UT
2018-09-09,38,False,UT
2018-09-16,46,False,UT
2018-09-23,44,False,UT
2018-09-30,42,False,UT
2018-10-07,37,False,UT
2018-10-14,46,False,UT
2018-10-21,40,False,UT
2018-10-28,40,False,UT
2018-11-04,41,False,UT
2018-11-11,44,False,UT
2018-11-18,42,False,UT
2018-11-25,40,False,UT
2018-12-02,42,False,UT
2018-12-09,42,False,UT
2018-12-16,43,False,UT
2018-12-23,48,False,UT
2018-12-30,43,False,UT
2015-01-04,76,False,VT
2015-01-11,65,False,VT
2015-01-18,79,False,VT
2015-01-25,69,False,VT
2015-02-01,74,False,VT
2015-02-08,78,False,VT
2015-02-15,83,False,VT
2015-02-22,81,False,VT
2015-03-01,69,False,VT
